"","num_reps","num_taxa","num_trees","tree_age","recombination_value","recombination_type","speciation_rate","tree_depth_subspersite","uid","alisim_gene_models","alisim_gene_tree_length","total_alignment_length","sequence_type","partition_file","output_alignment_file"
"5331",1,100,200,500,0.3,"Recent",1,0.5,"exp3_00200_0100_001_500_0.3_Recent_1","JC",200,40000,"DNA","exp3_00200_0100_001_500_0.3_Recent_1_partitions.nex","exp3_00200_0100_001_500_0.3_Recent_1_output_alignment"
"5332",2,100,200,500,0.3,"Recent",1,0.5,"exp3_00200_0100_002_500_0.3_Recent_1","JC",200,40000,"DNA","exp3_00200_0100_002_500_0.3_Recent_1_partitions.nex","exp3_00200_0100_002_500_0.3_Recent_1_output_alignment"
"5333",3,100,200,500,0.3,"Recent",1,0.5,"exp3_00200_0100_003_500_0.3_Recent_1","JC",200,40000,"DNA","exp3_00200_0100_003_500_0.3_Recent_1_partitions.nex","exp3_00200_0100_003_500_0.3_Recent_1_output_alignment"
"5334",4,100,200,500,0.3,"Recent",1,0.5,"exp3_00200_0100_004_500_0.3_Recent_1","JC",200,40000,"DNA","exp3_00200_0100_004_500_0.3_Recent_1_partitions.nex","exp3_00200_0100_004_500_0.3_Recent_1_output_alignment"
"5335",5,100,200,500,0.3,"Recent",1,0.5,"exp3_00200_0100_005_500_0.3_Recent_1","JC",200,40000,"DNA","exp3_00200_0100_005_500_0.3_Recent_1_partitions.nex","exp3_00200_0100_005_500_0.3_Recent_1_output_alignment"
"5336",6,100,200,500,0.3,"Recent",1,0.5,"exp3_00200_0100_006_500_0.3_Recent_1","JC",200,40000,"DNA","exp3_00200_0100_006_500_0.3_Recent_1_partitions.nex","exp3_00200_0100_006_500_0.3_Recent_1_output_alignment"
"5337",7,100,200,500,0.3,"Recent",1,0.5,"exp3_00200_0100_007_500_0.3_Recent_1","JC",200,40000,"DNA","exp3_00200_0100_007_500_0.3_Recent_1_partitions.nex","exp3_00200_0100_007_500_0.3_Recent_1_output_alignment"
"5338",8,100,200,500,0.3,"Recent",1,0.5,"exp3_00200_0100_008_500_0.3_Recent_1","JC",200,40000,"DNA","exp3_00200_0100_008_500_0.3_Recent_1_partitions.nex","exp3_00200_0100_008_500_0.3_Recent_1_output_alignment"
"5339",9,100,200,500,0.3,"Recent",1,0.5,"exp3_00200_0100_009_500_0.3_Recent_1","JC",200,40000,"DNA","exp3_00200_0100_009_500_0.3_Recent_1_partitions.nex","exp3_00200_0100_009_500_0.3_Recent_1_output_alignment"
"5340",10,100,200,500,0.3,"Recent",1,0.5,"exp3_00200_0100_010_500_0.3_Recent_1","JC",200,40000,"DNA","exp3_00200_0100_010_500_0.3_Recent_1_partitions.nex","exp3_00200_0100_010_500_0.3_Recent_1_output_alignment"
"5341",1,5,200,5,0.35,"Recent",1,0.005,"exp3_00200_0005_001_5_0.35_Recent_1","JC",200,40000,"DNA","exp3_00200_0005_001_5_0.35_Recent_1_partitions.nex","exp3_00200_0005_001_5_0.35_Recent_1_output_alignment"
"5342",2,5,200,5,0.35,"Recent",1,0.005,"exp3_00200_0005_002_5_0.35_Recent_1","JC",200,40000,"DNA","exp3_00200_0005_002_5_0.35_Recent_1_partitions.nex","exp3_00200_0005_002_5_0.35_Recent_1_output_alignment"
"5343",3,5,200,5,0.35,"Recent",1,0.005,"exp3_00200_0005_003_5_0.35_Recent_1","JC",200,40000,"DNA","exp3_00200_0005_003_5_0.35_Recent_1_partitions.nex","exp3_00200_0005_003_5_0.35_Recent_1_output_alignment"
"5344",4,5,200,5,0.35,"Recent",1,0.005,"exp3_00200_0005_004_5_0.35_Recent_1","JC",200,40000,"DNA","exp3_00200_0005_004_5_0.35_Recent_1_partitions.nex","exp3_00200_0005_004_5_0.35_Recent_1_output_alignment"
"5345",5,5,200,5,0.35,"Recent",1,0.005,"exp3_00200_0005_005_5_0.35_Recent_1","JC",200,40000,"DNA","exp3_00200_0005_005_5_0.35_Recent_1_partitions.nex","exp3_00200_0005_005_5_0.35_Recent_1_output_alignment"
"5346",6,5,200,5,0.35,"Recent",1,0.005,"exp3_00200_0005_006_5_0.35_Recent_1","JC",200,40000,"DNA","exp3_00200_0005_006_5_0.35_Recent_1_partitions.nex","exp3_00200_0005_006_5_0.35_Recent_1_output_alignment"
"5347",7,5,200,5,0.35,"Recent",1,0.005,"exp3_00200_0005_007_5_0.35_Recent_1","JC",200,40000,"DNA","exp3_00200_0005_007_5_0.35_Recent_1_partitions.nex","exp3_00200_0005_007_5_0.35_Recent_1_output_alignment"
"5348",8,5,200,5,0.35,"Recent",1,0.005,"exp3_00200_0005_008_5_0.35_Recent_1","JC",200,40000,"DNA","exp3_00200_0005_008_5_0.35_Recent_1_partitions.nex","exp3_00200_0005_008_5_0.35_Recent_1_output_alignment"
"5349",9,5,200,5,0.35,"Recent",1,0.005,"exp3_00200_0005_009_5_0.35_Recent_1","JC",200,40000,"DNA","exp3_00200_0005_009_5_0.35_Recent_1_partitions.nex","exp3_00200_0005_009_5_0.35_Recent_1_output_alignment"
"5350",10,5,200,5,0.35,"Recent",1,0.005,"exp3_00200_0005_010_5_0.35_Recent_1","JC",200,40000,"DNA","exp3_00200_0005_010_5_0.35_Recent_1_partitions.nex","exp3_00200_0005_010_5_0.35_Recent_1_output_alignment"
"5351",1,10,200,5,0.35,"Recent",1,0.005,"exp3_00200_0010_001_5_0.35_Recent_1","JC",200,40000,"DNA","exp3_00200_0010_001_5_0.35_Recent_1_partitions.nex","exp3_00200_0010_001_5_0.35_Recent_1_output_alignment"
"5352",2,10,200,5,0.35,"Recent",1,0.005,"exp3_00200_0010_002_5_0.35_Recent_1","JC",200,40000,"DNA","exp3_00200_0010_002_5_0.35_Recent_1_partitions.nex","exp3_00200_0010_002_5_0.35_Recent_1_output_alignment"
"5353",3,10,200,5,0.35,"Recent",1,0.005,"exp3_00200_0010_003_5_0.35_Recent_1","JC",200,40000,"DNA","exp3_00200_0010_003_5_0.35_Recent_1_partitions.nex","exp3_00200_0010_003_5_0.35_Recent_1_output_alignment"
"5354",4,10,200,5,0.35,"Recent",1,0.005,"exp3_00200_0010_004_5_0.35_Recent_1","JC",200,40000,"DNA","exp3_00200_0010_004_5_0.35_Recent_1_partitions.nex","exp3_00200_0010_004_5_0.35_Recent_1_output_alignment"
"5355",5,10,200,5,0.35,"Recent",1,0.005,"exp3_00200_0010_005_5_0.35_Recent_1","JC",200,40000,"DNA","exp3_00200_0010_005_5_0.35_Recent_1_partitions.nex","exp3_00200_0010_005_5_0.35_Recent_1_output_alignment"
"5356",6,10,200,5,0.35,"Recent",1,0.005,"exp3_00200_0010_006_5_0.35_Recent_1","JC",200,40000,"DNA","exp3_00200_0010_006_5_0.35_Recent_1_partitions.nex","exp3_00200_0010_006_5_0.35_Recent_1_output_alignment"
"5357",7,10,200,5,0.35,"Recent",1,0.005,"exp3_00200_0010_007_5_0.35_Recent_1","JC",200,40000,"DNA","exp3_00200_0010_007_5_0.35_Recent_1_partitions.nex","exp3_00200_0010_007_5_0.35_Recent_1_output_alignment"
"5358",8,10,200,5,0.35,"Recent",1,0.005,"exp3_00200_0010_008_5_0.35_Recent_1","JC",200,40000,"DNA","exp3_00200_0010_008_5_0.35_Recent_1_partitions.nex","exp3_00200_0010_008_5_0.35_Recent_1_output_alignment"
"5359",9,10,200,5,0.35,"Recent",1,0.005,"exp3_00200_0010_009_5_0.35_Recent_1","JC",200,40000,"DNA","exp3_00200_0010_009_5_0.35_Recent_1_partitions.nex","exp3_00200_0010_009_5_0.35_Recent_1_output_alignment"
"5360",10,10,200,5,0.35,"Recent",1,0.005,"exp3_00200_0010_010_5_0.35_Recent_1","JC",200,40000,"DNA","exp3_00200_0010_010_5_0.35_Recent_1_partitions.nex","exp3_00200_0010_010_5_0.35_Recent_1_output_alignment"
"5361",1,20,200,5,0.35,"Recent",1,0.005,"exp3_00200_0020_001_5_0.35_Recent_1","JC",200,40000,"DNA","exp3_00200_0020_001_5_0.35_Recent_1_partitions.nex","exp3_00200_0020_001_5_0.35_Recent_1_output_alignment"
"5362",2,20,200,5,0.35,"Recent",1,0.005,"exp3_00200_0020_002_5_0.35_Recent_1","JC",200,40000,"DNA","exp3_00200_0020_002_5_0.35_Recent_1_partitions.nex","exp3_00200_0020_002_5_0.35_Recent_1_output_alignment"
"5363",3,20,200,5,0.35,"Recent",1,0.005,"exp3_00200_0020_003_5_0.35_Recent_1","JC",200,40000,"DNA","exp3_00200_0020_003_5_0.35_Recent_1_partitions.nex","exp3_00200_0020_003_5_0.35_Recent_1_output_alignment"
"5364",4,20,200,5,0.35,"Recent",1,0.005,"exp3_00200_0020_004_5_0.35_Recent_1","JC",200,40000,"DNA","exp3_00200_0020_004_5_0.35_Recent_1_partitions.nex","exp3_00200_0020_004_5_0.35_Recent_1_output_alignment"
"5365",5,20,200,5,0.35,"Recent",1,0.005,"exp3_00200_0020_005_5_0.35_Recent_1","JC",200,40000,"DNA","exp3_00200_0020_005_5_0.35_Recent_1_partitions.nex","exp3_00200_0020_005_5_0.35_Recent_1_output_alignment"
"5366",6,20,200,5,0.35,"Recent",1,0.005,"exp3_00200_0020_006_5_0.35_Recent_1","JC",200,40000,"DNA","exp3_00200_0020_006_5_0.35_Recent_1_partitions.nex","exp3_00200_0020_006_5_0.35_Recent_1_output_alignment"
"5367",7,20,200,5,0.35,"Recent",1,0.005,"exp3_00200_0020_007_5_0.35_Recent_1","JC",200,40000,"DNA","exp3_00200_0020_007_5_0.35_Recent_1_partitions.nex","exp3_00200_0020_007_5_0.35_Recent_1_output_alignment"
"5368",8,20,200,5,0.35,"Recent",1,0.005,"exp3_00200_0020_008_5_0.35_Recent_1","JC",200,40000,"DNA","exp3_00200_0020_008_5_0.35_Recent_1_partitions.nex","exp3_00200_0020_008_5_0.35_Recent_1_output_alignment"
"5369",9,20,200,5,0.35,"Recent",1,0.005,"exp3_00200_0020_009_5_0.35_Recent_1","JC",200,40000,"DNA","exp3_00200_0020_009_5_0.35_Recent_1_partitions.nex","exp3_00200_0020_009_5_0.35_Recent_1_output_alignment"
"5370",10,20,200,5,0.35,"Recent",1,0.005,"exp3_00200_0020_010_5_0.35_Recent_1","JC",200,40000,"DNA","exp3_00200_0020_010_5_0.35_Recent_1_partitions.nex","exp3_00200_0020_010_5_0.35_Recent_1_output_alignment"
"5371",1,50,200,5,0.35,"Recent",1,0.005,"exp3_00200_0050_001_5_0.35_Recent_1","JC",200,40000,"DNA","exp3_00200_0050_001_5_0.35_Recent_1_partitions.nex","exp3_00200_0050_001_5_0.35_Recent_1_output_alignment"
"5372",2,50,200,5,0.35,"Recent",1,0.005,"exp3_00200_0050_002_5_0.35_Recent_1","JC",200,40000,"DNA","exp3_00200_0050_002_5_0.35_Recent_1_partitions.nex","exp3_00200_0050_002_5_0.35_Recent_1_output_alignment"
"5373",3,50,200,5,0.35,"Recent",1,0.005,"exp3_00200_0050_003_5_0.35_Recent_1","JC",200,40000,"DNA","exp3_00200_0050_003_5_0.35_Recent_1_partitions.nex","exp3_00200_0050_003_5_0.35_Recent_1_output_alignment"
"5374",4,50,200,5,0.35,"Recent",1,0.005,"exp3_00200_0050_004_5_0.35_Recent_1","JC",200,40000,"DNA","exp3_00200_0050_004_5_0.35_Recent_1_partitions.nex","exp3_00200_0050_004_5_0.35_Recent_1_output_alignment"
"5375",5,50,200,5,0.35,"Recent",1,0.005,"exp3_00200_0050_005_5_0.35_Recent_1","JC",200,40000,"DNA","exp3_00200_0050_005_5_0.35_Recent_1_partitions.nex","exp3_00200_0050_005_5_0.35_Recent_1_output_alignment"
"5376",6,50,200,5,0.35,"Recent",1,0.005,"exp3_00200_0050_006_5_0.35_Recent_1","JC",200,40000,"DNA","exp3_00200_0050_006_5_0.35_Recent_1_partitions.nex","exp3_00200_0050_006_5_0.35_Recent_1_output_alignment"
"5377",7,50,200,5,0.35,"Recent",1,0.005,"exp3_00200_0050_007_5_0.35_Recent_1","JC",200,40000,"DNA","exp3_00200_0050_007_5_0.35_Recent_1_partitions.nex","exp3_00200_0050_007_5_0.35_Recent_1_output_alignment"
"5378",8,50,200,5,0.35,"Recent",1,0.005,"exp3_00200_0050_008_5_0.35_Recent_1","JC",200,40000,"DNA","exp3_00200_0050_008_5_0.35_Recent_1_partitions.nex","exp3_00200_0050_008_5_0.35_Recent_1_output_alignment"
"5379",9,50,200,5,0.35,"Recent",1,0.005,"exp3_00200_0050_009_5_0.35_Recent_1","JC",200,40000,"DNA","exp3_00200_0050_009_5_0.35_Recent_1_partitions.nex","exp3_00200_0050_009_5_0.35_Recent_1_output_alignment"
"5380",10,50,200,5,0.35,"Recent",1,0.005,"exp3_00200_0050_010_5_0.35_Recent_1","JC",200,40000,"DNA","exp3_00200_0050_010_5_0.35_Recent_1_partitions.nex","exp3_00200_0050_010_5_0.35_Recent_1_output_alignment"
"5381",1,100,200,5,0.35,"Recent",1,0.005,"exp3_00200_0100_001_5_0.35_Recent_1","JC",200,40000,"DNA","exp3_00200_0100_001_5_0.35_Recent_1_partitions.nex","exp3_00200_0100_001_5_0.35_Recent_1_output_alignment"
"5382",2,100,200,5,0.35,"Recent",1,0.005,"exp3_00200_0100_002_5_0.35_Recent_1","JC",200,40000,"DNA","exp3_00200_0100_002_5_0.35_Recent_1_partitions.nex","exp3_00200_0100_002_5_0.35_Recent_1_output_alignment"
"5383",3,100,200,5,0.35,"Recent",1,0.005,"exp3_00200_0100_003_5_0.35_Recent_1","JC",200,40000,"DNA","exp3_00200_0100_003_5_0.35_Recent_1_partitions.nex","exp3_00200_0100_003_5_0.35_Recent_1_output_alignment"
"5384",4,100,200,5,0.35,"Recent",1,0.005,"exp3_00200_0100_004_5_0.35_Recent_1","JC",200,40000,"DNA","exp3_00200_0100_004_5_0.35_Recent_1_partitions.nex","exp3_00200_0100_004_5_0.35_Recent_1_output_alignment"
"5385",5,100,200,5,0.35,"Recent",1,0.005,"exp3_00200_0100_005_5_0.35_Recent_1","JC",200,40000,"DNA","exp3_00200_0100_005_5_0.35_Recent_1_partitions.nex","exp3_00200_0100_005_5_0.35_Recent_1_output_alignment"
"5386",6,100,200,5,0.35,"Recent",1,0.005,"exp3_00200_0100_006_5_0.35_Recent_1","JC",200,40000,"DNA","exp3_00200_0100_006_5_0.35_Recent_1_partitions.nex","exp3_00200_0100_006_5_0.35_Recent_1_output_alignment"
"5387",7,100,200,5,0.35,"Recent",1,0.005,"exp3_00200_0100_007_5_0.35_Recent_1","JC",200,40000,"DNA","exp3_00200_0100_007_5_0.35_Recent_1_partitions.nex","exp3_00200_0100_007_5_0.35_Recent_1_output_alignment"
"5388",8,100,200,5,0.35,"Recent",1,0.005,"exp3_00200_0100_008_5_0.35_Recent_1","JC",200,40000,"DNA","exp3_00200_0100_008_5_0.35_Recent_1_partitions.nex","exp3_00200_0100_008_5_0.35_Recent_1_output_alignment"
"5389",9,100,200,5,0.35,"Recent",1,0.005,"exp3_00200_0100_009_5_0.35_Recent_1","JC",200,40000,"DNA","exp3_00200_0100_009_5_0.35_Recent_1_partitions.nex","exp3_00200_0100_009_5_0.35_Recent_1_output_alignment"
"5390",10,100,200,5,0.35,"Recent",1,0.005,"exp3_00200_0100_010_5_0.35_Recent_1","JC",200,40000,"DNA","exp3_00200_0100_010_5_0.35_Recent_1_partitions.nex","exp3_00200_0100_010_5_0.35_Recent_1_output_alignment"
"5391",1,5,200,50,0.35,"Recent",1,0.05,"exp3_00200_0005_001_50_0.35_Recent_1","JC",200,40000,"DNA","exp3_00200_0005_001_50_0.35_Recent_1_partitions.nex","exp3_00200_0005_001_50_0.35_Recent_1_output_alignment"
"5392",2,5,200,50,0.35,"Recent",1,0.05,"exp3_00200_0005_002_50_0.35_Recent_1","JC",200,40000,"DNA","exp3_00200_0005_002_50_0.35_Recent_1_partitions.nex","exp3_00200_0005_002_50_0.35_Recent_1_output_alignment"
"5393",3,5,200,50,0.35,"Recent",1,0.05,"exp3_00200_0005_003_50_0.35_Recent_1","JC",200,40000,"DNA","exp3_00200_0005_003_50_0.35_Recent_1_partitions.nex","exp3_00200_0005_003_50_0.35_Recent_1_output_alignment"
"5394",4,5,200,50,0.35,"Recent",1,0.05,"exp3_00200_0005_004_50_0.35_Recent_1","JC",200,40000,"DNA","exp3_00200_0005_004_50_0.35_Recent_1_partitions.nex","exp3_00200_0005_004_50_0.35_Recent_1_output_alignment"
"5395",5,5,200,50,0.35,"Recent",1,0.05,"exp3_00200_0005_005_50_0.35_Recent_1","JC",200,40000,"DNA","exp3_00200_0005_005_50_0.35_Recent_1_partitions.nex","exp3_00200_0005_005_50_0.35_Recent_1_output_alignment"
"5396",6,5,200,50,0.35,"Recent",1,0.05,"exp3_00200_0005_006_50_0.35_Recent_1","JC",200,40000,"DNA","exp3_00200_0005_006_50_0.35_Recent_1_partitions.nex","exp3_00200_0005_006_50_0.35_Recent_1_output_alignment"
"5397",7,5,200,50,0.35,"Recent",1,0.05,"exp3_00200_0005_007_50_0.35_Recent_1","JC",200,40000,"DNA","exp3_00200_0005_007_50_0.35_Recent_1_partitions.nex","exp3_00200_0005_007_50_0.35_Recent_1_output_alignment"
"5398",8,5,200,50,0.35,"Recent",1,0.05,"exp3_00200_0005_008_50_0.35_Recent_1","JC",200,40000,"DNA","exp3_00200_0005_008_50_0.35_Recent_1_partitions.nex","exp3_00200_0005_008_50_0.35_Recent_1_output_alignment"
"5399",9,5,200,50,0.35,"Recent",1,0.05,"exp3_00200_0005_009_50_0.35_Recent_1","JC",200,40000,"DNA","exp3_00200_0005_009_50_0.35_Recent_1_partitions.nex","exp3_00200_0005_009_50_0.35_Recent_1_output_alignment"
"5400",10,5,200,50,0.35,"Recent",1,0.05,"exp3_00200_0005_010_50_0.35_Recent_1","JC",200,40000,"DNA","exp3_00200_0005_010_50_0.35_Recent_1_partitions.nex","exp3_00200_0005_010_50_0.35_Recent_1_output_alignment"
"5401",1,10,200,50,0.35,"Recent",1,0.05,"exp3_00200_0010_001_50_0.35_Recent_1","JC",200,40000,"DNA","exp3_00200_0010_001_50_0.35_Recent_1_partitions.nex","exp3_00200_0010_001_50_0.35_Recent_1_output_alignment"
"5402",2,10,200,50,0.35,"Recent",1,0.05,"exp3_00200_0010_002_50_0.35_Recent_1","JC",200,40000,"DNA","exp3_00200_0010_002_50_0.35_Recent_1_partitions.nex","exp3_00200_0010_002_50_0.35_Recent_1_output_alignment"
"5403",3,10,200,50,0.35,"Recent",1,0.05,"exp3_00200_0010_003_50_0.35_Recent_1","JC",200,40000,"DNA","exp3_00200_0010_003_50_0.35_Recent_1_partitions.nex","exp3_00200_0010_003_50_0.35_Recent_1_output_alignment"
"5404",4,10,200,50,0.35,"Recent",1,0.05,"exp3_00200_0010_004_50_0.35_Recent_1","JC",200,40000,"DNA","exp3_00200_0010_004_50_0.35_Recent_1_partitions.nex","exp3_00200_0010_004_50_0.35_Recent_1_output_alignment"
"5405",5,10,200,50,0.35,"Recent",1,0.05,"exp3_00200_0010_005_50_0.35_Recent_1","JC",200,40000,"DNA","exp3_00200_0010_005_50_0.35_Recent_1_partitions.nex","exp3_00200_0010_005_50_0.35_Recent_1_output_alignment"
"5406",6,10,200,50,0.35,"Recent",1,0.05,"exp3_00200_0010_006_50_0.35_Recent_1","JC",200,40000,"DNA","exp3_00200_0010_006_50_0.35_Recent_1_partitions.nex","exp3_00200_0010_006_50_0.35_Recent_1_output_alignment"
"5407",7,10,200,50,0.35,"Recent",1,0.05,"exp3_00200_0010_007_50_0.35_Recent_1","JC",200,40000,"DNA","exp3_00200_0010_007_50_0.35_Recent_1_partitions.nex","exp3_00200_0010_007_50_0.35_Recent_1_output_alignment"
"5408",8,10,200,50,0.35,"Recent",1,0.05,"exp3_00200_0010_008_50_0.35_Recent_1","JC",200,40000,"DNA","exp3_00200_0010_008_50_0.35_Recent_1_partitions.nex","exp3_00200_0010_008_50_0.35_Recent_1_output_alignment"
"5409",9,10,200,50,0.35,"Recent",1,0.05,"exp3_00200_0010_009_50_0.35_Recent_1","JC",200,40000,"DNA","exp3_00200_0010_009_50_0.35_Recent_1_partitions.nex","exp3_00200_0010_009_50_0.35_Recent_1_output_alignment"
"5410",10,10,200,50,0.35,"Recent",1,0.05,"exp3_00200_0010_010_50_0.35_Recent_1","JC",200,40000,"DNA","exp3_00200_0010_010_50_0.35_Recent_1_partitions.nex","exp3_00200_0010_010_50_0.35_Recent_1_output_alignment"
"5411",1,20,200,50,0.35,"Recent",1,0.05,"exp3_00200_0020_001_50_0.35_Recent_1","JC",200,40000,"DNA","exp3_00200_0020_001_50_0.35_Recent_1_partitions.nex","exp3_00200_0020_001_50_0.35_Recent_1_output_alignment"
"5412",2,20,200,50,0.35,"Recent",1,0.05,"exp3_00200_0020_002_50_0.35_Recent_1","JC",200,40000,"DNA","exp3_00200_0020_002_50_0.35_Recent_1_partitions.nex","exp3_00200_0020_002_50_0.35_Recent_1_output_alignment"
"5413",3,20,200,50,0.35,"Recent",1,0.05,"exp3_00200_0020_003_50_0.35_Recent_1","JC",200,40000,"DNA","exp3_00200_0020_003_50_0.35_Recent_1_partitions.nex","exp3_00200_0020_003_50_0.35_Recent_1_output_alignment"
"5414",4,20,200,50,0.35,"Recent",1,0.05,"exp3_00200_0020_004_50_0.35_Recent_1","JC",200,40000,"DNA","exp3_00200_0020_004_50_0.35_Recent_1_partitions.nex","exp3_00200_0020_004_50_0.35_Recent_1_output_alignment"
"5415",5,20,200,50,0.35,"Recent",1,0.05,"exp3_00200_0020_005_50_0.35_Recent_1","JC",200,40000,"DNA","exp3_00200_0020_005_50_0.35_Recent_1_partitions.nex","exp3_00200_0020_005_50_0.35_Recent_1_output_alignment"
"5416",6,20,200,50,0.35,"Recent",1,0.05,"exp3_00200_0020_006_50_0.35_Recent_1","JC",200,40000,"DNA","exp3_00200_0020_006_50_0.35_Recent_1_partitions.nex","exp3_00200_0020_006_50_0.35_Recent_1_output_alignment"
"5417",7,20,200,50,0.35,"Recent",1,0.05,"exp3_00200_0020_007_50_0.35_Recent_1","JC",200,40000,"DNA","exp3_00200_0020_007_50_0.35_Recent_1_partitions.nex","exp3_00200_0020_007_50_0.35_Recent_1_output_alignment"
"5418",8,20,200,50,0.35,"Recent",1,0.05,"exp3_00200_0020_008_50_0.35_Recent_1","JC",200,40000,"DNA","exp3_00200_0020_008_50_0.35_Recent_1_partitions.nex","exp3_00200_0020_008_50_0.35_Recent_1_output_alignment"
"5419",9,20,200,50,0.35,"Recent",1,0.05,"exp3_00200_0020_009_50_0.35_Recent_1","JC",200,40000,"DNA","exp3_00200_0020_009_50_0.35_Recent_1_partitions.nex","exp3_00200_0020_009_50_0.35_Recent_1_output_alignment"
"5420",10,20,200,50,0.35,"Recent",1,0.05,"exp3_00200_0020_010_50_0.35_Recent_1","JC",200,40000,"DNA","exp3_00200_0020_010_50_0.35_Recent_1_partitions.nex","exp3_00200_0020_010_50_0.35_Recent_1_output_alignment"
"5421",1,50,200,50,0.35,"Recent",1,0.05,"exp3_00200_0050_001_50_0.35_Recent_1","JC",200,40000,"DNA","exp3_00200_0050_001_50_0.35_Recent_1_partitions.nex","exp3_00200_0050_001_50_0.35_Recent_1_output_alignment"
"5422",2,50,200,50,0.35,"Recent",1,0.05,"exp3_00200_0050_002_50_0.35_Recent_1","JC",200,40000,"DNA","exp3_00200_0050_002_50_0.35_Recent_1_partitions.nex","exp3_00200_0050_002_50_0.35_Recent_1_output_alignment"
"5423",3,50,200,50,0.35,"Recent",1,0.05,"exp3_00200_0050_003_50_0.35_Recent_1","JC",200,40000,"DNA","exp3_00200_0050_003_50_0.35_Recent_1_partitions.nex","exp3_00200_0050_003_50_0.35_Recent_1_output_alignment"
"5424",4,50,200,50,0.35,"Recent",1,0.05,"exp3_00200_0050_004_50_0.35_Recent_1","JC",200,40000,"DNA","exp3_00200_0050_004_50_0.35_Recent_1_partitions.nex","exp3_00200_0050_004_50_0.35_Recent_1_output_alignment"
"5425",5,50,200,50,0.35,"Recent",1,0.05,"exp3_00200_0050_005_50_0.35_Recent_1","JC",200,40000,"DNA","exp3_00200_0050_005_50_0.35_Recent_1_partitions.nex","exp3_00200_0050_005_50_0.35_Recent_1_output_alignment"
"5426",6,50,200,50,0.35,"Recent",1,0.05,"exp3_00200_0050_006_50_0.35_Recent_1","JC",200,40000,"DNA","exp3_00200_0050_006_50_0.35_Recent_1_partitions.nex","exp3_00200_0050_006_50_0.35_Recent_1_output_alignment"
"5427",7,50,200,50,0.35,"Recent",1,0.05,"exp3_00200_0050_007_50_0.35_Recent_1","JC",200,40000,"DNA","exp3_00200_0050_007_50_0.35_Recent_1_partitions.nex","exp3_00200_0050_007_50_0.35_Recent_1_output_alignment"
"5428",8,50,200,50,0.35,"Recent",1,0.05,"exp3_00200_0050_008_50_0.35_Recent_1","JC",200,40000,"DNA","exp3_00200_0050_008_50_0.35_Recent_1_partitions.nex","exp3_00200_0050_008_50_0.35_Recent_1_output_alignment"
"5429",9,50,200,50,0.35,"Recent",1,0.05,"exp3_00200_0050_009_50_0.35_Recent_1","JC",200,40000,"DNA","exp3_00200_0050_009_50_0.35_Recent_1_partitions.nex","exp3_00200_0050_009_50_0.35_Recent_1_output_alignment"
"5430",10,50,200,50,0.35,"Recent",1,0.05,"exp3_00200_0050_010_50_0.35_Recent_1","JC",200,40000,"DNA","exp3_00200_0050_010_50_0.35_Recent_1_partitions.nex","exp3_00200_0050_010_50_0.35_Recent_1_output_alignment"
"5431",1,100,200,50,0.35,"Recent",1,0.05,"exp3_00200_0100_001_50_0.35_Recent_1","JC",200,40000,"DNA","exp3_00200_0100_001_50_0.35_Recent_1_partitions.nex","exp3_00200_0100_001_50_0.35_Recent_1_output_alignment"
"5432",2,100,200,50,0.35,"Recent",1,0.05,"exp3_00200_0100_002_50_0.35_Recent_1","JC",200,40000,"DNA","exp3_00200_0100_002_50_0.35_Recent_1_partitions.nex","exp3_00200_0100_002_50_0.35_Recent_1_output_alignment"
"5433",3,100,200,50,0.35,"Recent",1,0.05,"exp3_00200_0100_003_50_0.35_Recent_1","JC",200,40000,"DNA","exp3_00200_0100_003_50_0.35_Recent_1_partitions.nex","exp3_00200_0100_003_50_0.35_Recent_1_output_alignment"
