"row_id","uid","num_taxa","num_trees","tree_depth","num_reps","alisim_gene_models","alisim_gene_tree_length","total_alignment_length","sequence_type","LM_num_resolved_quartets","LM_num_partly_resolved_quartets","LM_num_unresolved_quartets","LM_total_num_quartets","LM_proportion_resolved_quartets","sCF_mean","sCF_median","sCF_min","sCF_max","NetworkTreelikenessTest","mean_delta_plot_value","mean_Q_residual","mean_TIGER_value","Cunningham_test","tree_proportion","input_alignment_path"
316,"exp1_00001_0050_016_0.01",50,1,0.01,16,"JC",NA,10000,"DNA",1053,6,191,1250,0.8424,85.87,100,0,100,"Treelike",0.0894418004636665,0.00011126,1,0.999914373593552,0.979555939277604,"/mnt/data/dayhoff/home/u5348329/treelikeness_metrics/exp_1/exp1_00001_0050_016_0.01/exp1_00001_0050_016_0.01_output_alignment.fa"
317,"exp1_00001_0050_017_0.01",50,1,0.01,17,"JC",NA,10000,"DNA",1245,3,2,1250,0.996,100,100,100,100,"Treelike",0.0281961822757878,0.00022374,1,0.999915292692518,0.975039850109658,"/mnt/data/dayhoff/home/u5348329/treelikeness_metrics/exp_1/exp1_00001_0050_017_0.01/exp1_00001_0050_017_0.01_output_alignment.fa"
318,"exp1_00001_0050_018_0.01",50,1,0.01,18,"JC",NA,10000,"DNA",1232,0,18,1250,0.9856,87.23,100,0,100,"Treelike",0.0182200660939874,5.968e-05,1,0.999951259030394,0.987604534448775,"/mnt/data/dayhoff/home/u5348329/treelikeness_metrics/exp_1/exp1_00001_0050_018_0.01/exp1_00001_0050_018_0.01_output_alignment.fa"
16,"exp1_00001_0050_019_0.01",50,1,0.01,19,"JC",NA,10000,"DNA",1209,1,40,1250,0.9672,93.36,100,0,100,"Treelike",0.0349236442512521,0.00012652,1,0.999927539299203,0.978736589574882,"/mnt/data/dayhoff/home/u5348329/treelikeness_metrics/exp_1/exp1_00001_0050_019_0.01/exp1_00001_0050_019_0.01_output_alignment.fa"
320,"exp1_00001_0050_020_0.01",50,1,0.01,20,"JC",NA,10000,"DNA",1244,2,4,1250,0.9952,97.51,100,0,100,"Treelike",0.0364216733108124,0.0001933,1,0.999806956812705,0.978135389605348,"/mnt/data/dayhoff/home/u5348329/treelikeness_metrics/exp_1/exp1_00001_0050_020_0.01/exp1_00001_0050_020_0.01_output_alignment.fa"
401,"exp1_00001_0100_001_0.01",100,1,0.01,1,"JC",NA,10000,"DNA",2489,4,7,2500,0.9956,96.9,100,0,100,"Treelike",0.0576115778923334,0.00014475,1,0.999938783944567,0.97878540610813,"/mnt/data/dayhoff/home/u5348329/treelikeness_metrics/exp_1/exp1_00001_0100_001_0.01/exp1_00001_0100_001_0.01_output_alignment.fa"
402,"exp1_00001_0100_002_0.01",100,1,0.01,2,"JC",NA,10000,"DNA",2441,11,48,2500,0.9764,93.3,100,0,100,"Treelike",0.0338550523792514,0.00011027,1,0.999868523645729,0.973324926604868,"/mnt/data/dayhoff/home/u5348329/treelikeness_metrics/exp_1/exp1_00001_0100_002_0.01/exp1_00001_0100_002_0.01_output_alignment.fa"
403,"exp1_00001_0100_003_0.01",100,1,0.01,3,"JC",NA,10000,"DNA",2332,6,162,2500,0.9328,98.01,100,0,100,"Treelike",0.0520822555812594,0.00010183,1,0.999924794412486,0.974213757276574,"/mnt/data/dayhoff/home/u5348329/treelikeness_metrics/exp_1/exp1_00001_0100_003_0.01/exp1_00001_0100_003_0.01_output_alignment.fa"
404,"exp1_00001_0100_004_0.01",100,1,0.01,4,"JC",NA,10000,"DNA",2445,4,51,2500,0.978,92.72,100,0,100,"Treelike",0.0390546782752749,0.00015847,1,0.999939935806888,0.975676555657202,"/mnt/data/dayhoff/home/u5348329/treelikeness_metrics/exp_1/exp1_00001_0100_004_0.01/exp1_00001_0100_004_0.01_output_alignment.fa"
405,"exp1_00001_0100_005_0.01",100,1,0.01,5,"JC",NA,10000,"DNA",2324,76,100,2500,0.9296,88.66,100,0,100,"Treelike",0.0603631885151534,0.00013572,1,0.999918860254295,0.971524265413806,"/mnt/data/dayhoff/home/u5348329/treelikeness_metrics/exp_1/exp1_00001_0100_005_0.01/exp1_00001_0100_005_0.01_output_alignment.fa"
406,"exp1_00001_0100_006_0.01",100,1,0.01,6,"JC",NA,10000,"DNA",2370,8,122,2500,0.948,94.84,100,0,100,"Treelike",0.0413082948177156,9.248e-05,1,0.999949953677137,0.971063556013494,"/mnt/data/dayhoff/home/u5348329/treelikeness_metrics/exp_1/exp1_00001_0100_006_0.01/exp1_00001_0100_006_0.01_output_alignment.fa"
407,"exp1_00001_0100_007_0.01",100,1,0.01,7,"JC",NA,10000,"DNA",2497,0,3,2500,0.9988,90.62,100,0,100,"Treelike",0.0275415469057294,0.00012001,1,0.999952528387078,0.975576147838363,"/mnt/data/dayhoff/home/u5348329/treelikeness_metrics/exp_1/exp1_00001_0100_007_0.01/exp1_00001_0100_007_0.01_output_alignment.fa"
408,"exp1_00001_0100_008_0.01",100,1,0.01,8,"JC",NA,10000,"DNA",2427,15,58,2500,0.9708,93.49,100,0,100,"Treelike",0.0376701711421278,0.00017018,1,0.999915812908734,0.974113283544726,"/mnt/data/dayhoff/home/u5348329/treelikeness_metrics/exp_1/exp1_00001_0100_008_0.01/exp1_00001_0100_008_0.01_output_alignment.fa"
409,"exp1_00001_0100_009_0.01",100,1,0.01,9,"JC",NA,10000,"DNA",2483,2,15,2500,0.9932,92.54,100,0,100,"Treelike",0.0326081938642629,0.00011719,1,0.999919230359144,0.970630029119801,"/mnt/data/dayhoff/home/u5348329/treelikeness_metrics/exp_1/exp1_00001_0100_009_0.01/exp1_00001_0100_009_0.01_output_alignment.fa"
410,"exp1_00001_0100_010_0.01",100,1,0.01,10,"JC",NA,10000,"DNA",2479,0,21,2500,0.9916,92.68,100,0,100,"Treelike",0.0314591033433913,0.00010965,1,0.999921770135791,0.967604687135433,"/mnt/data/dayhoff/home/u5348329/treelikeness_metrics/exp_1/exp1_00001_0100_010_0.01/exp1_00001_0100_010_0.01_output_alignment.fa"
411,"exp1_00001_0100_011_0.01",100,1,0.01,11,"JC",NA,10000,"DNA",2317,2,181,2500,0.9268,93.81,100,0,100,"Treelike",0.0597382524897174,0.00014306,1,0.999896977962278,0.973459558919249,"/mnt/data/dayhoff/home/u5348329/treelikeness_metrics/exp_1/exp1_00001_0100_011_0.01/exp1_00001_0100_011_0.01_output_alignment.fa"
412,"exp1_00001_0100_012_0.01",100,1,0.01,12,"JC",NA,10000,"DNA",2467,4,29,2500,0.9868,91.47,100,0,100,"Treelike",0.0363817087756654,0.00013091,1,0.99994252238145,0.972620145459513,"/mnt/data/dayhoff/home/u5348329/treelikeness_metrics/exp_1/exp1_00001_0100_012_0.01/exp1_00001_0100_012_0.01_output_alignment.fa"
413,"exp1_00001_0100_013_0.01",100,1,0.01,13,"JC",NA,10000,"DNA",2370,1,129,2500,0.948,95.74,100,0,100,"Treelike",0.0439442708891182,0.00012736,1,0.999943416566673,0.977016112797351,"/mnt/data/dayhoff/home/u5348329/treelikeness_metrics/exp_1/exp1_00001_0100_013_0.01/exp1_00001_0100_013_0.01_output_alignment.fa"
414,"exp1_00001_0100_014_0.01",100,1,0.01,14,"JC",NA,10000,"DNA",2363,14,123,2500,0.9452,97.76,100,0,100,"Treelike",0.0475529794464534,0.00010785,1,0.999936898589966,0.972108390664493,"/mnt/data/dayhoff/home/u5348329/treelikeness_metrics/exp_1/exp1_00001_0100_014_0.01/exp1_00001_0100_014_0.01_output_alignment.fa"
415,"exp1_00001_0100_015_0.01",100,1,0.01,15,"JC",NA,10000,"DNA",2491,0,9,2500,0.9964,94.84,100,0,100,"Treelike",0.0229886553002857,8.962e-05,1,0.999956639020406,0.97706055111653,"/mnt/data/dayhoff/home/u5348329/treelikeness_metrics/exp_1/exp1_00001_0100_015_0.01/exp1_00001_0100_015_0.01_output_alignment.fa"
416,"exp1_00001_0100_016_0.01",100,1,0.01,16,"JC",NA,10000,"DNA",2450,28,22,2500,0.98,96.55,100,0,100,"Treelike",0.0689273732162,0.00018621,1,0.999899606406775,0.977091493058706,"/mnt/data/dayhoff/home/u5348329/treelikeness_metrics/exp_1/exp1_00001_0100_016_0.01/exp1_00001_0100_016_0.01_output_alignment.fa"
417,"exp1_00001_0100_017_0.01",100,1,0.01,17,"JC",NA,10000,"DNA",2432,15,53,2500,0.9728,96.04,100,0,100,"Treelike",0.0632908667222758,0.00014176,1,0.999921845475989,0.975987378175556,"/mnt/data/dayhoff/home/u5348329/treelikeness_metrics/exp_1/exp1_00001_0100_017_0.01/exp1_00001_0100_017_0.01_output_alignment.fa"
418,"exp1_00001_0100_018_0.01",100,1,0.01,18,"JC",NA,10000,"DNA",2320,6,174,2500,0.928,91.58,100,0,100,"Treelike",0.0667317901447014,8.547e-05,1,0.999837664050837,0.974367848966483,"/mnt/data/dayhoff/home/u5348329/treelikeness_metrics/exp_1/exp1_00001_0100_018_0.01/exp1_00001_0100_018_0.01_output_alignment.fa"
21,"exp1_00001_0100_019_0.01",100,1,0.01,19,"JC",NA,10000,"DNA",2488,1,11,2500,0.9952,94.85,100,0,100,"Treelike",0.0244544866936481,0.00012951,1,0.999912544521599,0.972775735559326,"/mnt/data/dayhoff/home/u5348329/treelikeness_metrics/exp_1/exp1_00001_0100_019_0.01/exp1_00001_0100_019_0.01_output_alignment.fa"
420,"exp1_00001_0100_020_0.01",100,1,0.01,20,"JC",NA,10000,"DNA",2473,0,27,2500,0.9892,87.14,100,0,100,"Treelike",0.0242360778940723,8.654e-05,1,0.999932524422678,0.974303797547681,"/mnt/data/dayhoff/home/u5348329/treelikeness_metrics/exp_1/exp1_00001_0100_020_0.01/exp1_00001_0100_020_0.01_output_alignment.fa"
501,"exp1_00002_0005_001_0.01",5,2,0.01,1,"JC",NA,10000,"DNA",125,0,0,125,1,95.84,95.84,91.67,100,"Treelike",0.040510444556964,0.002184,1,0.999332316917217,0.94578313253012,"/mnt/data/dayhoff/home/u5348329/treelikeness_metrics/exp_1/exp1_00002_0005_001_0.01/exp1_00002_0005_001_0.01_output_alignment.fa"
502,"exp1_00002_0005_002_0.01",5,2,0.01,2,"JC",NA,10000,"DNA",125,0,0,125,1,68.87,68.87,63.2,74.54,"Non-treelike",0.344531766503999,0.0761734,1,0.984400013975103,0.659340659340659,"/mnt/data/dayhoff/home/u5348329/treelikeness_metrics/exp_1/exp1_00002_0005_002_0.01/exp1_00002_0005_002_0.01_output_alignment.fa"
503,"exp1_00002_0005_003_0.01",5,2,0.01,3,"JC",NA,10000,"DNA",125,0,0,125,1,100,100,100,100,"Treelike",0.00177775647204515,0,1,0.999982863000038,1,"/mnt/data/dayhoff/home/u5348329/treelikeness_metrics/exp_1/exp1_00002_0005_003_0.01/exp1_00002_0005_003_0.01_output_alignment.fa"
504,"exp1_00002_0005_004_0.01",5,2,0.01,4,"JC",NA,10000,"DNA",125,0,0,125,1,76.71,76.71,55.12,98.3,"Treelike",0.321897495823382,0.0268096,1,0.992396605602822,0.723214285714286,"/mnt/data/dayhoff/home/u5348329/treelikeness_metrics/exp_1/exp1_00002_0005_004_0.01/exp1_00002_0005_004_0.01_output_alignment.fa"
505,"exp1_00002_0005_005_0.01",5,2,0.01,5,"JC",NA,10000,"DNA",125,0,0,125,1,76.18,76.18,74.6,77.77,"Treelike",0.285848190818194,0.0314176,1,0.993393209082269,0.762962962962963,"/mnt/data/dayhoff/home/u5348329/treelikeness_metrics/exp_1/exp1_00002_0005_005_0.01/exp1_00002_0005_005_0.01_output_alignment.fa"
506,"exp1_00002_0005_006_0.01",5,2,0.01,6,"JC",NA,10000,"DNA",125,0,0,125,1,80.84,80.84,77.56,84.11,"Treelike",0.236843489192094,0.0189696,1,0.996458190009384,0.758928571428572,"/mnt/data/dayhoff/home/u5348329/treelikeness_metrics/exp_1/exp1_00002_0005_006_0.01/exp1_00002_0005_006_0.01_output_alignment.fa"
507,"exp1_00002_0005_007_0.01",5,2,0.01,7,"JC",NA,10000,"DNA",125,0,0,125,1,66.99,66.99,65.56,68.42,"Non-treelike",0.374355280649585,0.0964928,1,0.980972284941964,0.638655462184874,"/mnt/data/dayhoff/home/u5348329/treelikeness_metrics/exp_1/exp1_00002_0005_007_0.01/exp1_00002_0005_007_0.01_output_alignment.fa"
508,"exp1_00002_0005_008_0.01",5,2,0.01,8,"JC",NA,10000,"DNA",125,0,0,125,1,100,100,100,100,"Treelike",0.00229331492672577,0,1,0.999988371917203,1,"/mnt/data/dayhoff/home/u5348329/treelikeness_metrics/exp_1/exp1_00002_0005_008_0.01/exp1_00002_0005_008_0.01_output_alignment.fa"
509,"exp1_00002_0005_009_0.01",5,2,0.01,9,"JC",NA,10000,"DNA",125,0,0,125,1,63.69,63.69,49.73,77.66,"Non-treelike",0.575366888583384,0.1471028,1,0.971953675070166,0.524444032861148,"/mnt/data/dayhoff/home/u5348329/treelikeness_metrics/exp_1/exp1_00002_0005_009_0.01/exp1_00002_0005_009_0.01_output_alignment.fa"
510,"exp1_00002_0005_010_0.01",5,2,0.01,10,"JC",NA,10000,"DNA",125,0,0,125,1,61.94,61.94,56.19,67.68,"Non-treelike",0.479430415930859,0.1265614,1,0.975454255551024,0.564102564102564,"/mnt/data/dayhoff/home/u5348329/treelikeness_metrics/exp_1/exp1_00002_0005_010_0.01/exp1_00002_0005_010_0.01_output_alignment.fa"
511,"exp1_00002_0005_011_0.01",5,2,0.01,11,"JC",NA,10000,"DNA",125,0,0,125,1,97.17,97.17,94.34,100,"Treelike",0.0249436904521199,0.0010304,1,0.999798469772602,0.966292134831461,"/mnt/data/dayhoff/home/u5348329/treelikeness_metrics/exp_1/exp1_00002_0005_011_0.01/exp1_00002_0005_011_0.01_output_alignment.fa"
512,"exp1_00002_0005_012_0.01",5,2,0.01,12,"JC",NA,10000,"DNA",125,0,0,125,1,81.66,81.66,63.33,100,"Non-treelike",0.232072399631071,0.0235856,1,0.995866227870698,0.744186046511628,"/mnt/data/dayhoff/home/u5348329/treelikeness_metrics/exp_1/exp1_00002_0005_012_0.01/exp1_00002_0005_012_0.01_output_alignment.fa"
513,"exp1_00002_0005_013_0.01",5,2,0.01,13,"JC",NA,10000,"DNA",125,0,0,125,1,58.61,58.61,51.65,65.58,"Non-treelike",0.445762501519778,0.0821284,1,0.978695652988684,0.46031746031746,"/mnt/data/dayhoff/home/u5348329/treelikeness_metrics/exp_1/exp1_00002_0005_013_0.01/exp1_00002_0005_013_0.01_output_alignment.fa"
514,"exp1_00002_0005_014_0.01",5,2,0.01,14,"JC",NA,10000,"DNA",125,0,0,125,1,89,89,78,100,"Treelike",0.111604625156141,0.0191296,1,0.994972938680438,0.849315068493151,"/mnt/data/dayhoff/home/u5348329/treelikeness_metrics/exp_1/exp1_00002_0005_014_0.01/exp1_00002_0005_014_0.01_output_alignment.fa"
515,"exp1_00002_0005_015_0.01",5,2,0.01,15,"JC",NA,10000,"DNA",125,0,0,125,1,70.89,70.89,50.78,91,"Non-treelike",0.517138704438524,0.1001358,1,0.95872901533822,0.571428571428571,"/mnt/data/dayhoff/home/u5348329/treelikeness_metrics/exp_1/exp1_00002_0005_015_0.01/exp1_00002_0005_015_0.01_output_alignment.fa"
516,"exp1_00002_0005_016_0.01",5,2,0.01,16,"JC",NA,10000,"DNA",125,0,0,125,1,71.66,71.66,68.09,75.24,"Non-treelike",0.322629217975408,0.0432432,1,0.991866891988169,0.666666666666667,"/mnt/data/dayhoff/home/u5348329/treelikeness_metrics/exp_1/exp1_00002_0005_016_0.01/exp1_00002_0005_016_0.01_output_alignment.fa"
517,"exp1_00002_0005_017_0.01",5,2,0.01,17,"JC",NA,10000,"DNA",125,0,0,125,1,75,75,50,100,"Treelike",0.397844200683763,0.0195552,1,0.996912496445282,0.798165137614679,"/mnt/data/dayhoff/home/u5348329/treelikeness_metrics/exp_1/exp1_00002_0005_017_0.01/exp1_00002_0005_017_0.01_output_alignment.fa"
518,"exp1_00002_0005_018_0.01",5,2,0.01,18,"JC",NA,10000,"DNA",125,0,0,125,1,75.84,75.84,71.27,80.4,"Treelike",0.225071011821627,0.0537694,1,0.991767550320125,0.641509433962264,"/mnt/data/dayhoff/home/u5348329/treelikeness_metrics/exp_1/exp1_00002_0005_018_0.01/exp1_00002_0005_018_0.01_output_alignment.fa"
26,"exp1_00002_0005_019_0.01",5,2,0.01,19,"JC",NA,10000,"DNA",125,0,0,125,1,77.78,77.78,55.56,100,"Treelike",0.320125974629818,0.0380646,1,0.993754179651289,0.773584905660377,"/mnt/data/dayhoff/home/u5348329/treelikeness_metrics/exp_1/exp1_00002_0005_019_0.01/exp1_00002_0005_019_0.01_output_alignment.fa"
520,"exp1_00002_0005_020_0.01",5,2,0.01,20,"JC",NA,10000,"DNA",125,0,0,125,1,60.94,60.94,52.29,69.59,"Non-treelike",0.526442773347571,0.0729704,1,0.981736516027511,0.552147239263804,"/mnt/data/dayhoff/home/u5348329/treelikeness_metrics/exp_1/exp1_00002_0005_020_0.01/exp1_00002_0005_020_0.01_output_alignment.fa"
601,"exp1_00002_0010_001_0.01",10,2,0.01,1,"JC",NA,10000,"DNA",248,2,0,250,0.992,72.01,72.52,53.52,100,"Treelike",0.344587885270335,0.0518149,1,0.981847276280834,0.621302788031172,"/mnt/data/dayhoff/home/u5348329/treelikeness_metrics/exp_1/exp1_00002_0010_001_0.01/exp1_00002_0010_001_0.01_output_alignment.fa"
602,"exp1_00002_0010_002_0.01",10,2,0.01,2,"JC",NA,10000,"DNA",250,0,0,250,1,84.4,100,38.51,100,"Non-treelike",0.210711695067381,0.0277855,1,0.983955719986455,0.76670793080482,"/mnt/data/dayhoff/home/u5348329/treelikeness_metrics/exp_1/exp1_00002_0010_002_0.01/exp1_00002_0010_002_0.01_output_alignment.fa"
603,"exp1_00002_0010_003_0.01",10,2,0.01,3,"JC",NA,10000,"DNA",248,2,0,250,0.992,81.88,81.81,58.15,100,"Treelike",0.31366757502341,0.080956,1,0.966245838466139,0.519149167440713,"/mnt/data/dayhoff/home/u5348329/treelikeness_metrics/exp_1/exp1_00002_0010_003_0.01/exp1_00002_0010_003_0.01_output_alignment.fa"
604,"exp1_00002_0010_004_0.01",10,2,0.01,4,"JC",NA,10000,"DNA",250,0,0,250,1,68.63,62.9,48.38,99.7,"Treelike",0.344677446165518,0.0637272,1,0.973105525706908,0.509242842109732,"/mnt/data/dayhoff/home/u5348329/treelikeness_metrics/exp_1/exp1_00002_0010_004_0.01/exp1_00002_0010_004_0.01_output_alignment.fa"
605,"exp1_00002_0010_005_0.01",10,2,0.01,5,"JC",NA,10000,"DNA",250,0,0,250,1,73.08,74.67,48.4,90.85,"Non-treelike",0.394802167506403,0.0966322,1,0.934997801005331,0.617263135191161,"/mnt/data/dayhoff/home/u5348329/treelikeness_metrics/exp_1/exp1_00002_0010_005_0.01/exp1_00002_0010_005_0.01_output_alignment.fa"
606,"exp1_00002_0010_006_0.01",10,2,0.01,6,"JC",NA,10000,"DNA",248,2,0,250,0.992,76.36,68.79,57.22,100,"Treelike",0.398462683977846,0.0890568,1,0.956161704164743,0.463593117683426,"/mnt/data/dayhoff/home/u5348329/treelikeness_metrics/exp_1/exp1_00002_0010_006_0.01/exp1_00002_0010_006_0.01_output_alignment.fa"
607,"exp1_00002_0010_007_0.01",10,2,0.01,7,"JC",NA,10000,"DNA",240,10,0,250,0.96,73.83,69.15,53.27,94.16,"Treelike",0.38381815881327,0.0849752,1,0.926450510485872,0.501026129969267,"/mnt/data/dayhoff/home/u5348329/treelikeness_metrics/exp_1/exp1_00002_0010_007_0.01/exp1_00002_0010_007_0.01_output_alignment.fa"
608,"exp1_00002_0010_008_0.01",10,2,0.01,8,"JC",NA,10000,"DNA",250,0,0,250,1,81.69,79.33,48.64,100,"Treelike",0.303200414098318,0.0598978,1,0.916988714413967,0.607491860379839,"/mnt/data/dayhoff/home/u5348329/treelikeness_metrics/exp_1/exp1_00002_0010_008_0.01/exp1_00002_0010_008_0.01_output_alignment.fa"
609,"exp1_00002_0010_009_0.01",10,2,0.01,9,"JC",NA,10000,"DNA",248,2,0,250,0.992,76.3,78.73,52.8,100,"Treelike",0.33852116423654,0.0998689,1,0.962876269404278,0.603137962939707,"/mnt/data/dayhoff/home/u5348329/treelikeness_metrics/exp_1/exp1_00002_0010_009_0.01/exp1_00002_0010_009_0.01_output_alignment.fa"
610,"exp1_00002_0010_010_0.01",10,2,0.01,10,"JC",NA,10000,"DNA",242,0,8,250,0.968,88.18,100,66.69,100,"Treelike",0.209691227313694,0.0376263,1,0.986187446355934,0.800984823600427,"/mnt/data/dayhoff/home/u5348329/treelikeness_metrics/exp_1/exp1_00002_0010_010_0.01/exp1_00002_0010_010_0.01_output_alignment.fa"
611,"exp1_00002_0010_011_0.01",10,2,0.01,11,"JC",NA,10000,"DNA",250,0,0,250,1,80.78,82.95,57.29,100,"Treelike",0.28673668596296,0.0370083,1,0.968535782422011,0.656672346105229,"/mnt/data/dayhoff/home/u5348329/treelikeness_metrics/exp_1/exp1_00002_0010_011_0.01/exp1_00002_0010_011_0.01_output_alignment.fa"
612,"exp1_00002_0010_012_0.01",10,2,0.01,12,"JC",NA,10000,"DNA",250,0,0,250,1,72.76,64.61,46.64,98,"Treelike",0.345163758629628,0.0708861,1,0.974637707421297,0.413022139112193,"/mnt/data/dayhoff/home/u5348329/treelikeness_metrics/exp_1/exp1_00002_0010_012_0.01/exp1_00002_0010_012_0.01_output_alignment.fa"
613,"exp1_00002_0010_013_0.01",10,2,0.01,13,"JC",NA,10000,"DNA",246,3,1,250,0.984,76.43,76.58,59.18,96,"Treelike",0.265594781805719,0.0381205,1,0.982967299728823,0.650228658569851,"/mnt/data/dayhoff/home/u5348329/treelikeness_metrics/exp_1/exp1_00002_0010_013_0.01/exp1_00002_0010_013_0.01_output_alignment.fa"
614,"exp1_00002_0010_014_0.01",10,2,0.01,14,"JC",NA,10000,"DNA",250,0,0,250,1,70.39,66.67,55.73,92.24,"Treelike",0.313461008472559,0.0435371,1,0.962711806174528,0.577875181977975,"/mnt/data/dayhoff/home/u5348329/treelikeness_metrics/exp_1/exp1_00002_0010_014_0.01/exp1_00002_0010_014_0.01_output_alignment.fa"
615,"exp1_00002_0010_015_0.01",10,2,0.01,15,"JC",NA,10000,"DNA",250,0,0,250,1,74.4,73.12,44.42,100,"Treelike",0.293754284822669,0.0503016,1,0.979326160696161,0.728440658204377,"/mnt/data/dayhoff/home/u5348329/treelikeness_metrics/exp_1/exp1_00002_0010_015_0.01/exp1_00002_0010_015_0.01_output_alignment.fa"
616,"exp1_00002_0010_016_0.01",10,2,0.01,16,"JC",NA,10000,"DNA",241,9,0,250,0.964,66.01,66.91,36.56,87.01,"Treelike",0.378934534608735,0.0575485,1,0.948091613948964,0.613773278401976,"/mnt/data/dayhoff/home/u5348329/treelikeness_metrics/exp_1/exp1_00002_0010_016_0.01/exp1_00002_0010_016_0.01_output_alignment.fa"
617,"exp1_00002_0010_017_0.01",10,2,0.01,17,"JC",NA,10000,"DNA",245,5,0,250,0.98,71.15,71.43,21.66,100,"Non-treelike",0.255331761653006,0.0649874,1,0.946915244361317,0.511479380550232,"/mnt/data/dayhoff/home/u5348329/treelikeness_metrics/exp_1/exp1_00002_0010_017_0.01/exp1_00002_0010_017_0.01_output_alignment.fa"
618,"exp1_00002_0010_018_0.01",10,2,0.01,18,"JC",NA,10000,"DNA",245,5,0,250,0.98,79.37,88.24,29.63,100,"Treelike",0.253445232069499,0.0546833,1,0.968980299373019,0.688202547016739,"/mnt/data/dayhoff/home/u5348329/treelikeness_metrics/exp_1/exp1_00002_0010_018_0.01/exp1_00002_0010_018_0.01_output_alignment.fa"
31,"exp1_00002_0010_019_0.01",10,2,0.01,19,"JC",NA,10000,"DNA",245,5,0,250,0.98,78.99,86.23,45.66,100,"Treelike",0.348125178567189,0.075799,1,0.949118825132986,0.646311918462255,"/mnt/data/dayhoff/home/u5348329/treelikeness_metrics/exp_1/exp1_00002_0010_019_0.01/exp1_00002_0010_019_0.01_output_alignment.fa"
620,"exp1_00002_0010_020_0.01",10,2,0.01,20,"JC",NA,10000,"DNA",250,0,0,250,1,74.69,71.13,56.85,100,"Treelike",0.275022495221897,0.028312,1,0.986602941189004,0.747918677067316,"/mnt/data/dayhoff/home/u5348329/treelikeness_metrics/exp_1/exp1_00002_0010_020_0.01/exp1_00002_0010_020_0.01_output_alignment.fa"
701,"exp1_00002_0020_001_0.01",20,2,0.01,1,"JC",NA,10000,"DNA",498,2,0,500,0.996,79.9,73.02,50.58,100,"Treelike",0.319995060110585,0.0511453,1,0.87905947609906,0.492924632492366,"/mnt/data/dayhoff/home/u5348329/treelikeness_metrics/exp_1/exp1_00002_0020_001_0.01/exp1_00002_0020_001_0.01_output_alignment.fa"
702,"exp1_00002_0020_002_0.01",20,2,0.01,2,"JC",NA,10000,"DNA",487,8,5,500,0.974,81.66,84.02,44.82,100,"Treelike",0.29087218191857,0.0310269,1,0.972081804293964,0.483876589103943,"/mnt/data/dayhoff/home/u5348329/treelikeness_metrics/exp_1/exp1_00002_0020_002_0.01/exp1_00002_0020_002_0.01_output_alignment.fa"
703,"exp1_00002_0020_003_0.01",20,2,0.01,3,"JC",NA,10000,"DNA",487,13,0,500,0.974,84.12,81.55,56.35,100,"Treelike",0.28124260381235,0.02802625,1,0.988803154824706,0.696527575249187,"/mnt/data/dayhoff/home/u5348329/treelikeness_metrics/exp_1/exp1_00002_0020_003_0.01/exp1_00002_0020_003_0.01_output_alignment.fa"
704,"exp1_00002_0020_004_0.01",20,2,0.01,4,"JC",NA,10000,"DNA",493,7,0,500,0.986,80.95,84.62,50.95,100,"Treelike",0.286542094142991,0.0388686,1,0.930534874757161,0.693996245383442,"/mnt/data/dayhoff/home/u5348329/treelikeness_metrics/exp_1/exp1_00002_0020_004_0.01/exp1_00002_0020_004_0.01_output_alignment.fa"
705,"exp1_00002_0020_005_0.01",20,2,0.01,5,"JC",NA,10000,"DNA",497,3,0,500,0.994,80.58,77.8,47,100,"Non-treelike",0.273581053831992,0.0263637,1,0.964125430037443,0.567088448023244,"/mnt/data/dayhoff/home/u5348329/treelikeness_metrics/exp_1/exp1_00002_0020_005_0.01/exp1_00002_0020_005_0.01_output_alignment.fa"
706,"exp1_00002_0020_006_0.01",20,2,0.01,6,"JC",NA,10000,"DNA",489,10,1,500,0.978,83.2,94.35,38.53,100,"Treelike",0.307442191362727,0.05127625,1,0.950912496720458,0.620667452344849,"/mnt/data/dayhoff/home/u5348329/treelikeness_metrics/exp_1/exp1_00002_0020_006_0.01/exp1_00002_0020_006_0.01_output_alignment.fa"
