"","num_reps","num_taxa","num_trees","tree_depth","recombination_value","recombination_type","uid","alisim_gene_models","alisim_gene_tree_length","total_alignment_length","sequence_type","partition_file","output_alignment_file"
"1313",3,10,250,10,0.3,"Ancient","exp2_00250_0010_003_10_0.3_Ancient","JC",NA,250000,"DNA","exp2_00250_0010_003_10_0.3_Ancient_partitions.nex","exp2_00250_0010_003_10_0.3_Ancient_output_alignment"
"1314",4,10,250,10,0.3,"Ancient","exp2_00250_0010_004_10_0.3_Ancient","JC",NA,250000,"DNA","exp2_00250_0010_004_10_0.3_Ancient_partitions.nex","exp2_00250_0010_004_10_0.3_Ancient_output_alignment"
"1315",5,10,250,10,0.3,"Ancient","exp2_00250_0010_005_10_0.3_Ancient","JC",NA,250000,"DNA","exp2_00250_0010_005_10_0.3_Ancient_partitions.nex","exp2_00250_0010_005_10_0.3_Ancient_output_alignment"
"1316",6,10,250,10,0.3,"Ancient","exp2_00250_0010_006_10_0.3_Ancient","JC",NA,250000,"DNA","exp2_00250_0010_006_10_0.3_Ancient_partitions.nex","exp2_00250_0010_006_10_0.3_Ancient_output_alignment"
"1317",7,10,250,10,0.3,"Ancient","exp2_00250_0010_007_10_0.3_Ancient","JC",NA,250000,"DNA","exp2_00250_0010_007_10_0.3_Ancient_partitions.nex","exp2_00250_0010_007_10_0.3_Ancient_output_alignment"
"1318",8,10,250,10,0.3,"Ancient","exp2_00250_0010_008_10_0.3_Ancient","JC",NA,250000,"DNA","exp2_00250_0010_008_10_0.3_Ancient_partitions.nex","exp2_00250_0010_008_10_0.3_Ancient_output_alignment"
"1319",9,10,250,10,0.3,"Ancient","exp2_00250_0010_009_10_0.3_Ancient","JC",NA,250000,"DNA","exp2_00250_0010_009_10_0.3_Ancient_partitions.nex","exp2_00250_0010_009_10_0.3_Ancient_output_alignment"
"1320",10,10,250,10,0.3,"Ancient","exp2_00250_0010_010_10_0.3_Ancient","JC",NA,250000,"DNA","exp2_00250_0010_010_10_0.3_Ancient_partitions.nex","exp2_00250_0010_010_10_0.3_Ancient_output_alignment"
"1321",1,20,250,10,0.3,"Ancient","exp2_00250_0020_001_10_0.3_Ancient","JC",NA,250000,"DNA","exp2_00250_0020_001_10_0.3_Ancient_partitions.nex","exp2_00250_0020_001_10_0.3_Ancient_output_alignment"
"1322",2,20,250,10,0.3,"Ancient","exp2_00250_0020_002_10_0.3_Ancient","JC",NA,250000,"DNA","exp2_00250_0020_002_10_0.3_Ancient_partitions.nex","exp2_00250_0020_002_10_0.3_Ancient_output_alignment"
"1323",3,20,250,10,0.3,"Ancient","exp2_00250_0020_003_10_0.3_Ancient","JC",NA,250000,"DNA","exp2_00250_0020_003_10_0.3_Ancient_partitions.nex","exp2_00250_0020_003_10_0.3_Ancient_output_alignment"
"1324",4,20,250,10,0.3,"Ancient","exp2_00250_0020_004_10_0.3_Ancient","JC",NA,250000,"DNA","exp2_00250_0020_004_10_0.3_Ancient_partitions.nex","exp2_00250_0020_004_10_0.3_Ancient_output_alignment"
"1325",5,20,250,10,0.3,"Ancient","exp2_00250_0020_005_10_0.3_Ancient","JC",NA,250000,"DNA","exp2_00250_0020_005_10_0.3_Ancient_partitions.nex","exp2_00250_0020_005_10_0.3_Ancient_output_alignment"
"1326",6,20,250,10,0.3,"Ancient","exp2_00250_0020_006_10_0.3_Ancient","JC",NA,250000,"DNA","exp2_00250_0020_006_10_0.3_Ancient_partitions.nex","exp2_00250_0020_006_10_0.3_Ancient_output_alignment"
"1327",7,20,250,10,0.3,"Ancient","exp2_00250_0020_007_10_0.3_Ancient","JC",NA,250000,"DNA","exp2_00250_0020_007_10_0.3_Ancient_partitions.nex","exp2_00250_0020_007_10_0.3_Ancient_output_alignment"
"1328",8,20,250,10,0.3,"Ancient","exp2_00250_0020_008_10_0.3_Ancient","JC",NA,250000,"DNA","exp2_00250_0020_008_10_0.3_Ancient_partitions.nex","exp2_00250_0020_008_10_0.3_Ancient_output_alignment"
"1329",9,20,250,10,0.3,"Ancient","exp2_00250_0020_009_10_0.3_Ancient","JC",NA,250000,"DNA","exp2_00250_0020_009_10_0.3_Ancient_partitions.nex","exp2_00250_0020_009_10_0.3_Ancient_output_alignment"
"1330",10,20,250,10,0.3,"Ancient","exp2_00250_0020_010_10_0.3_Ancient","JC",NA,250000,"DNA","exp2_00250_0020_010_10_0.3_Ancient_partitions.nex","exp2_00250_0020_010_10_0.3_Ancient_output_alignment"
"1331",1,50,250,10,0.3,"Ancient","exp2_00250_0050_001_10_0.3_Ancient","JC",NA,250000,"DNA","exp2_00250_0050_001_10_0.3_Ancient_partitions.nex","exp2_00250_0050_001_10_0.3_Ancient_output_alignment"
"1332",2,50,250,10,0.3,"Ancient","exp2_00250_0050_002_10_0.3_Ancient","JC",NA,250000,"DNA","exp2_00250_0050_002_10_0.3_Ancient_partitions.nex","exp2_00250_0050_002_10_0.3_Ancient_output_alignment"
"1333",3,50,250,10,0.3,"Ancient","exp2_00250_0050_003_10_0.3_Ancient","JC",NA,250000,"DNA","exp2_00250_0050_003_10_0.3_Ancient_partitions.nex","exp2_00250_0050_003_10_0.3_Ancient_output_alignment"
"1334",4,50,250,10,0.3,"Ancient","exp2_00250_0050_004_10_0.3_Ancient","JC",NA,250000,"DNA","exp2_00250_0050_004_10_0.3_Ancient_partitions.nex","exp2_00250_0050_004_10_0.3_Ancient_output_alignment"
"1335",5,50,250,10,0.3,"Ancient","exp2_00250_0050_005_10_0.3_Ancient","JC",NA,250000,"DNA","exp2_00250_0050_005_10_0.3_Ancient_partitions.nex","exp2_00250_0050_005_10_0.3_Ancient_output_alignment"
"1336",6,50,250,10,0.3,"Ancient","exp2_00250_0050_006_10_0.3_Ancient","JC",NA,250000,"DNA","exp2_00250_0050_006_10_0.3_Ancient_partitions.nex","exp2_00250_0050_006_10_0.3_Ancient_output_alignment"
"1337",7,50,250,10,0.3,"Ancient","exp2_00250_0050_007_10_0.3_Ancient","JC",NA,250000,"DNA","exp2_00250_0050_007_10_0.3_Ancient_partitions.nex","exp2_00250_0050_007_10_0.3_Ancient_output_alignment"
"1338",8,50,250,10,0.3,"Ancient","exp2_00250_0050_008_10_0.3_Ancient","JC",NA,250000,"DNA","exp2_00250_0050_008_10_0.3_Ancient_partitions.nex","exp2_00250_0050_008_10_0.3_Ancient_output_alignment"
"1339",9,50,250,10,0.3,"Ancient","exp2_00250_0050_009_10_0.3_Ancient","JC",NA,250000,"DNA","exp2_00250_0050_009_10_0.3_Ancient_partitions.nex","exp2_00250_0050_009_10_0.3_Ancient_output_alignment"
"1340",10,50,250,10,0.3,"Ancient","exp2_00250_0050_010_10_0.3_Ancient","JC",NA,250000,"DNA","exp2_00250_0050_010_10_0.3_Ancient_partitions.nex","exp2_00250_0050_010_10_0.3_Ancient_output_alignment"
"1341",1,100,250,10,0.3,"Ancient","exp2_00250_0100_001_10_0.3_Ancient","JC",NA,250000,"DNA","exp2_00250_0100_001_10_0.3_Ancient_partitions.nex","exp2_00250_0100_001_10_0.3_Ancient_output_alignment"
"1342",2,100,250,10,0.3,"Ancient","exp2_00250_0100_002_10_0.3_Ancient","JC",NA,250000,"DNA","exp2_00250_0100_002_10_0.3_Ancient_partitions.nex","exp2_00250_0100_002_10_0.3_Ancient_output_alignment"
"1343",3,100,250,10,0.3,"Ancient","exp2_00250_0100_003_10_0.3_Ancient","JC",NA,250000,"DNA","exp2_00250_0100_003_10_0.3_Ancient_partitions.nex","exp2_00250_0100_003_10_0.3_Ancient_output_alignment"
"1344",4,100,250,10,0.3,"Ancient","exp2_00250_0100_004_10_0.3_Ancient","JC",NA,250000,"DNA","exp2_00250_0100_004_10_0.3_Ancient_partitions.nex","exp2_00250_0100_004_10_0.3_Ancient_output_alignment"
"1345",5,100,250,10,0.3,"Ancient","exp2_00250_0100_005_10_0.3_Ancient","JC",NA,250000,"DNA","exp2_00250_0100_005_10_0.3_Ancient_partitions.nex","exp2_00250_0100_005_10_0.3_Ancient_output_alignment"
"1346",6,100,250,10,0.3,"Ancient","exp2_00250_0100_006_10_0.3_Ancient","JC",NA,250000,"DNA","exp2_00250_0100_006_10_0.3_Ancient_partitions.nex","exp2_00250_0100_006_10_0.3_Ancient_output_alignment"
"1347",7,100,250,10,0.3,"Ancient","exp2_00250_0100_007_10_0.3_Ancient","JC",NA,250000,"DNA","exp2_00250_0100_007_10_0.3_Ancient_partitions.nex","exp2_00250_0100_007_10_0.3_Ancient_output_alignment"
"1348",8,100,250,10,0.3,"Ancient","exp2_00250_0100_008_10_0.3_Ancient","JC",NA,250000,"DNA","exp2_00250_0100_008_10_0.3_Ancient_partitions.nex","exp2_00250_0100_008_10_0.3_Ancient_output_alignment"
"1349",9,100,250,10,0.3,"Ancient","exp2_00250_0100_009_10_0.3_Ancient","JC",NA,250000,"DNA","exp2_00250_0100_009_10_0.3_Ancient_partitions.nex","exp2_00250_0100_009_10_0.3_Ancient_output_alignment"
"1350",10,100,250,10,0.3,"Ancient","exp2_00250_0100_010_10_0.3_Ancient","JC",NA,250000,"DNA","exp2_00250_0100_010_10_0.3_Ancient_partitions.nex","exp2_00250_0100_010_10_0.3_Ancient_output_alignment"
"1361",1,10,250,100,0.3,"Ancient","exp2_00250_0010_001_100_0.3_Ancient","JC",NA,250000,"DNA","exp2_00250_0010_001_100_0.3_Ancient_partitions.nex","exp2_00250_0010_001_100_0.3_Ancient_output_alignment"
"1362",2,10,250,100,0.3,"Ancient","exp2_00250_0010_002_100_0.3_Ancient","JC",NA,250000,"DNA","exp2_00250_0010_002_100_0.3_Ancient_partitions.nex","exp2_00250_0010_002_100_0.3_Ancient_output_alignment"
"1363",3,10,250,100,0.3,"Ancient","exp2_00250_0010_003_100_0.3_Ancient","JC",NA,250000,"DNA","exp2_00250_0010_003_100_0.3_Ancient_partitions.nex","exp2_00250_0010_003_100_0.3_Ancient_output_alignment"
"1364",4,10,250,100,0.3,"Ancient","exp2_00250_0010_004_100_0.3_Ancient","JC",NA,250000,"DNA","exp2_00250_0010_004_100_0.3_Ancient_partitions.nex","exp2_00250_0010_004_100_0.3_Ancient_output_alignment"
"1365",5,10,250,100,0.3,"Ancient","exp2_00250_0010_005_100_0.3_Ancient","JC",NA,250000,"DNA","exp2_00250_0010_005_100_0.3_Ancient_partitions.nex","exp2_00250_0010_005_100_0.3_Ancient_output_alignment"
"1366",6,10,250,100,0.3,"Ancient","exp2_00250_0010_006_100_0.3_Ancient","JC",NA,250000,"DNA","exp2_00250_0010_006_100_0.3_Ancient_partitions.nex","exp2_00250_0010_006_100_0.3_Ancient_output_alignment"
"1367",7,10,250,100,0.3,"Ancient","exp2_00250_0010_007_100_0.3_Ancient","JC",NA,250000,"DNA","exp2_00250_0010_007_100_0.3_Ancient_partitions.nex","exp2_00250_0010_007_100_0.3_Ancient_output_alignment"
"1368",8,10,250,100,0.3,"Ancient","exp2_00250_0010_008_100_0.3_Ancient","JC",NA,250000,"DNA","exp2_00250_0010_008_100_0.3_Ancient_partitions.nex","exp2_00250_0010_008_100_0.3_Ancient_output_alignment"
"1369",9,10,250,100,0.3,"Ancient","exp2_00250_0010_009_100_0.3_Ancient","JC",NA,250000,"DNA","exp2_00250_0010_009_100_0.3_Ancient_partitions.nex","exp2_00250_0010_009_100_0.3_Ancient_output_alignment"
"1370",10,10,250,100,0.3,"Ancient","exp2_00250_0010_010_100_0.3_Ancient","JC",NA,250000,"DNA","exp2_00250_0010_010_100_0.3_Ancient_partitions.nex","exp2_00250_0010_010_100_0.3_Ancient_output_alignment"
"1371",1,20,250,100,0.3,"Ancient","exp2_00250_0020_001_100_0.3_Ancient","JC",NA,250000,"DNA","exp2_00250_0020_001_100_0.3_Ancient_partitions.nex","exp2_00250_0020_001_100_0.3_Ancient_output_alignment"
"1372",2,20,250,100,0.3,"Ancient","exp2_00250_0020_002_100_0.3_Ancient","JC",NA,250000,"DNA","exp2_00250_0020_002_100_0.3_Ancient_partitions.nex","exp2_00250_0020_002_100_0.3_Ancient_output_alignment"
"1373",3,20,250,100,0.3,"Ancient","exp2_00250_0020_003_100_0.3_Ancient","JC",NA,250000,"DNA","exp2_00250_0020_003_100_0.3_Ancient_partitions.nex","exp2_00250_0020_003_100_0.3_Ancient_output_alignment"
"1374",4,20,250,100,0.3,"Ancient","exp2_00250_0020_004_100_0.3_Ancient","JC",NA,250000,"DNA","exp2_00250_0020_004_100_0.3_Ancient_partitions.nex","exp2_00250_0020_004_100_0.3_Ancient_output_alignment"
"1375",5,20,250,100,0.3,"Ancient","exp2_00250_0020_005_100_0.3_Ancient","JC",NA,250000,"DNA","exp2_00250_0020_005_100_0.3_Ancient_partitions.nex","exp2_00250_0020_005_100_0.3_Ancient_output_alignment"
"1376",6,20,250,100,0.3,"Ancient","exp2_00250_0020_006_100_0.3_Ancient","JC",NA,250000,"DNA","exp2_00250_0020_006_100_0.3_Ancient_partitions.nex","exp2_00250_0020_006_100_0.3_Ancient_output_alignment"
"1377",7,20,250,100,0.3,"Ancient","exp2_00250_0020_007_100_0.3_Ancient","JC",NA,250000,"DNA","exp2_00250_0020_007_100_0.3_Ancient_partitions.nex","exp2_00250_0020_007_100_0.3_Ancient_output_alignment"
"1378",8,20,250,100,0.3,"Ancient","exp2_00250_0020_008_100_0.3_Ancient","JC",NA,250000,"DNA","exp2_00250_0020_008_100_0.3_Ancient_partitions.nex","exp2_00250_0020_008_100_0.3_Ancient_output_alignment"
"1379",9,20,250,100,0.3,"Ancient","exp2_00250_0020_009_100_0.3_Ancient","JC",NA,250000,"DNA","exp2_00250_0020_009_100_0.3_Ancient_partitions.nex","exp2_00250_0020_009_100_0.3_Ancient_output_alignment"
"1380",10,20,250,100,0.3,"Ancient","exp2_00250_0020_010_100_0.3_Ancient","JC",NA,250000,"DNA","exp2_00250_0020_010_100_0.3_Ancient_partitions.nex","exp2_00250_0020_010_100_0.3_Ancient_output_alignment"
"1381",1,50,250,100,0.3,"Ancient","exp2_00250_0050_001_100_0.3_Ancient","JC",NA,250000,"DNA","exp2_00250_0050_001_100_0.3_Ancient_partitions.nex","exp2_00250_0050_001_100_0.3_Ancient_output_alignment"
"1382",2,50,250,100,0.3,"Ancient","exp2_00250_0050_002_100_0.3_Ancient","JC",NA,250000,"DNA","exp2_00250_0050_002_100_0.3_Ancient_partitions.nex","exp2_00250_0050_002_100_0.3_Ancient_output_alignment"
"1383",3,50,250,100,0.3,"Ancient","exp2_00250_0050_003_100_0.3_Ancient","JC",NA,250000,"DNA","exp2_00250_0050_003_100_0.3_Ancient_partitions.nex","exp2_00250_0050_003_100_0.3_Ancient_output_alignment"
"1384",4,50,250,100,0.3,"Ancient","exp2_00250_0050_004_100_0.3_Ancient","JC",NA,250000,"DNA","exp2_00250_0050_004_100_0.3_Ancient_partitions.nex","exp2_00250_0050_004_100_0.3_Ancient_output_alignment"
"1385",5,50,250,100,0.3,"Ancient","exp2_00250_0050_005_100_0.3_Ancient","JC",NA,250000,"DNA","exp2_00250_0050_005_100_0.3_Ancient_partitions.nex","exp2_00250_0050_005_100_0.3_Ancient_output_alignment"
"1386",6,50,250,100,0.3,"Ancient","exp2_00250_0050_006_100_0.3_Ancient","JC",NA,250000,"DNA","exp2_00250_0050_006_100_0.3_Ancient_partitions.nex","exp2_00250_0050_006_100_0.3_Ancient_output_alignment"
"1387",7,50,250,100,0.3,"Ancient","exp2_00250_0050_007_100_0.3_Ancient","JC",NA,250000,"DNA","exp2_00250_0050_007_100_0.3_Ancient_partitions.nex","exp2_00250_0050_007_100_0.3_Ancient_output_alignment"
"1388",8,50,250,100,0.3,"Ancient","exp2_00250_0050_008_100_0.3_Ancient","JC",NA,250000,"DNA","exp2_00250_0050_008_100_0.3_Ancient_partitions.nex","exp2_00250_0050_008_100_0.3_Ancient_output_alignment"
"1389",9,50,250,100,0.3,"Ancient","exp2_00250_0050_009_100_0.3_Ancient","JC",NA,250000,"DNA","exp2_00250_0050_009_100_0.3_Ancient_partitions.nex","exp2_00250_0050_009_100_0.3_Ancient_output_alignment"
"1390",10,50,250,100,0.3,"Ancient","exp2_00250_0050_010_100_0.3_Ancient","JC",NA,250000,"DNA","exp2_00250_0050_010_100_0.3_Ancient_partitions.nex","exp2_00250_0050_010_100_0.3_Ancient_output_alignment"
"1391",1,100,250,100,0.3,"Ancient","exp2_00250_0100_001_100_0.3_Ancient","JC",NA,250000,"DNA","exp2_00250_0100_001_100_0.3_Ancient_partitions.nex","exp2_00250_0100_001_100_0.3_Ancient_output_alignment"
"1392",2,100,250,100,0.3,"Ancient","exp2_00250_0100_002_100_0.3_Ancient","JC",NA,250000,"DNA","exp2_00250_0100_002_100_0.3_Ancient_partitions.nex","exp2_00250_0100_002_100_0.3_Ancient_output_alignment"
"1393",3,100,250,100,0.3,"Ancient","exp2_00250_0100_003_100_0.3_Ancient","JC",NA,250000,"DNA","exp2_00250_0100_003_100_0.3_Ancient_partitions.nex","exp2_00250_0100_003_100_0.3_Ancient_output_alignment"
"1394",4,100,250,100,0.3,"Ancient","exp2_00250_0100_004_100_0.3_Ancient","JC",NA,250000,"DNA","exp2_00250_0100_004_100_0.3_Ancient_partitions.nex","exp2_00250_0100_004_100_0.3_Ancient_output_alignment"
"1395",5,100,250,100,0.3,"Ancient","exp2_00250_0100_005_100_0.3_Ancient","JC",NA,250000,"DNA","exp2_00250_0100_005_100_0.3_Ancient_partitions.nex","exp2_00250_0100_005_100_0.3_Ancient_output_alignment"
"1396",6,100,250,100,0.3,"Ancient","exp2_00250_0100_006_100_0.3_Ancient","JC",NA,250000,"DNA","exp2_00250_0100_006_100_0.3_Ancient_partitions.nex","exp2_00250_0100_006_100_0.3_Ancient_output_alignment"
"1397",7,100,250,100,0.3,"Ancient","exp2_00250_0100_007_100_0.3_Ancient","JC",NA,250000,"DNA","exp2_00250_0100_007_100_0.3_Ancient_partitions.nex","exp2_00250_0100_007_100_0.3_Ancient_output_alignment"
"1398",8,100,250,100,0.3,"Ancient","exp2_00250_0100_008_100_0.3_Ancient","JC",NA,250000,"DNA","exp2_00250_0100_008_100_0.3_Ancient_partitions.nex","exp2_00250_0100_008_100_0.3_Ancient_output_alignment"
"1399",9,100,250,100,0.3,"Ancient","exp2_00250_0100_009_100_0.3_Ancient","JC",NA,250000,"DNA","exp2_00250_0100_009_100_0.3_Ancient_partitions.nex","exp2_00250_0100_009_100_0.3_Ancient_output_alignment"
"1400",10,100,250,100,0.3,"Ancient","exp2_00250_0100_010_100_0.3_Ancient","JC",NA,250000,"DNA","exp2_00250_0100_010_100_0.3_Ancient_partitions.nex","exp2_00250_0100_010_100_0.3_Ancient_output_alignment"
"1411",1,10,250,0.1,0.35,"Ancient","exp2_00250_0010_001_0.1_0.35_Ancient","JC",NA,250000,"DNA","exp2_00250_0010_001_0.1_0.35_Ancient_partitions.nex","exp2_00250_0010_001_0.1_0.35_Ancient_output_alignment"
"1412",2,10,250,0.1,0.35,"Ancient","exp2_00250_0010_002_0.1_0.35_Ancient","JC",NA,250000,"DNA","exp2_00250_0010_002_0.1_0.35_Ancient_partitions.nex","exp2_00250_0010_002_0.1_0.35_Ancient_output_alignment"
"1413",3,10,250,0.1,0.35,"Ancient","exp2_00250_0010_003_0.1_0.35_Ancient","JC",NA,250000,"DNA","exp2_00250_0010_003_0.1_0.35_Ancient_partitions.nex","exp2_00250_0010_003_0.1_0.35_Ancient_output_alignment"
"1414",4,10,250,0.1,0.35,"Ancient","exp2_00250_0010_004_0.1_0.35_Ancient","JC",NA,250000,"DNA","exp2_00250_0010_004_0.1_0.35_Ancient_partitions.nex","exp2_00250_0010_004_0.1_0.35_Ancient_output_alignment"
"1415",5,10,250,0.1,0.35,"Ancient","exp2_00250_0010_005_0.1_0.35_Ancient","JC",NA,250000,"DNA","exp2_00250_0010_005_0.1_0.35_Ancient_partitions.nex","exp2_00250_0010_005_0.1_0.35_Ancient_output_alignment"
"1416",6,10,250,0.1,0.35,"Ancient","exp2_00250_0010_006_0.1_0.35_Ancient","JC",NA,250000,"DNA","exp2_00250_0010_006_0.1_0.35_Ancient_partitions.nex","exp2_00250_0010_006_0.1_0.35_Ancient_output_alignment"
"1417",7,10,250,0.1,0.35,"Ancient","exp2_00250_0010_007_0.1_0.35_Ancient","JC",NA,250000,"DNA","exp2_00250_0010_007_0.1_0.35_Ancient_partitions.nex","exp2_00250_0010_007_0.1_0.35_Ancient_output_alignment"
"1418",8,10,250,0.1,0.35,"Ancient","exp2_00250_0010_008_0.1_0.35_Ancient","JC",NA,250000,"DNA","exp2_00250_0010_008_0.1_0.35_Ancient_partitions.nex","exp2_00250_0010_008_0.1_0.35_Ancient_output_alignment"
"1419",9,10,250,0.1,0.35,"Ancient","exp2_00250_0010_009_0.1_0.35_Ancient","JC",NA,250000,"DNA","exp2_00250_0010_009_0.1_0.35_Ancient_partitions.nex","exp2_00250_0010_009_0.1_0.35_Ancient_output_alignment"
"1420",10,10,250,0.1,0.35,"Ancient","exp2_00250_0010_010_0.1_0.35_Ancient","JC",NA,250000,"DNA","exp2_00250_0010_010_0.1_0.35_Ancient_partitions.nex","exp2_00250_0010_010_0.1_0.35_Ancient_output_alignment"
"1421",1,20,250,0.1,0.35,"Ancient","exp2_00250_0020_001_0.1_0.35_Ancient","JC",NA,250000,"DNA","exp2_00250_0020_001_0.1_0.35_Ancient_partitions.nex","exp2_00250_0020_001_0.1_0.35_Ancient_output_alignment"
"1422",2,20,250,0.1,0.35,"Ancient","exp2_00250_0020_002_0.1_0.35_Ancient","JC",NA,250000,"DNA","exp2_00250_0020_002_0.1_0.35_Ancient_partitions.nex","exp2_00250_0020_002_0.1_0.35_Ancient_output_alignment"
"1423",3,20,250,0.1,0.35,"Ancient","exp2_00250_0020_003_0.1_0.35_Ancient","JC",NA,250000,"DNA","exp2_00250_0020_003_0.1_0.35_Ancient_partitions.nex","exp2_00250_0020_003_0.1_0.35_Ancient_output_alignment"
"1424",4,20,250,0.1,0.35,"Ancient","exp2_00250_0020_004_0.1_0.35_Ancient","JC",NA,250000,"DNA","exp2_00250_0020_004_0.1_0.35_Ancient_partitions.nex","exp2_00250_0020_004_0.1_0.35_Ancient_output_alignment"
"1425",5,20,250,0.1,0.35,"Ancient","exp2_00250_0020_005_0.1_0.35_Ancient","JC",NA,250000,"DNA","exp2_00250_0020_005_0.1_0.35_Ancient_partitions.nex","exp2_00250_0020_005_0.1_0.35_Ancient_output_alignment"
"1426",6,20,250,0.1,0.35,"Ancient","exp2_00250_0020_006_0.1_0.35_Ancient","JC",NA,250000,"DNA","exp2_00250_0020_006_0.1_0.35_Ancient_partitions.nex","exp2_00250_0020_006_0.1_0.35_Ancient_output_alignment"
"1427",7,20,250,0.1,0.35,"Ancient","exp2_00250_0020_007_0.1_0.35_Ancient","JC",NA,250000,"DNA","exp2_00250_0020_007_0.1_0.35_Ancient_partitions.nex","exp2_00250_0020_007_0.1_0.35_Ancient_output_alignment"
"1428",8,20,250,0.1,0.35,"Ancient","exp2_00250_0020_008_0.1_0.35_Ancient","JC",NA,250000,"DNA","exp2_00250_0020_008_0.1_0.35_Ancient_partitions.nex","exp2_00250_0020_008_0.1_0.35_Ancient_output_alignment"
"1429",9,20,250,0.1,0.35,"Ancient","exp2_00250_0020_009_0.1_0.35_Ancient","JC",NA,250000,"DNA","exp2_00250_0020_009_0.1_0.35_Ancient_partitions.nex","exp2_00250_0020_009_0.1_0.35_Ancient_output_alignment"
"1430",10,20,250,0.1,0.35,"Ancient","exp2_00250_0020_010_0.1_0.35_Ancient","JC",NA,250000,"DNA","exp2_00250_0020_010_0.1_0.35_Ancient_partitions.nex","exp2_00250_0020_010_0.1_0.35_Ancient_output_alignment"
"1431",1,50,250,0.1,0.35,"Ancient","exp2_00250_0050_001_0.1_0.35_Ancient","JC",NA,250000,"DNA","exp2_00250_0050_001_0.1_0.35_Ancient_partitions.nex","exp2_00250_0050_001_0.1_0.35_Ancient_output_alignment"
"1432",2,50,250,0.1,0.35,"Ancient","exp2_00250_0050_002_0.1_0.35_Ancient","JC",NA,250000,"DNA","exp2_00250_0050_002_0.1_0.35_Ancient_partitions.nex","exp2_00250_0050_002_0.1_0.35_Ancient_output_alignment"
"1433",3,50,250,0.1,0.35,"Ancient","exp2_00250_0050_003_0.1_0.35_Ancient","JC",NA,250000,"DNA","exp2_00250_0050_003_0.1_0.35_Ancient_partitions.nex","exp2_00250_0050_003_0.1_0.35_Ancient_output_alignment"
"1434",4,50,250,0.1,0.35,"Ancient","exp2_00250_0050_004_0.1_0.35_Ancient","JC",NA,250000,"DNA","exp2_00250_0050_004_0.1_0.35_Ancient_partitions.nex","exp2_00250_0050_004_0.1_0.35_Ancient_output_alignment"
"1435",5,50,250,0.1,0.35,"Ancient","exp2_00250_0050_005_0.1_0.35_Ancient","JC",NA,250000,"DNA","exp2_00250_0050_005_0.1_0.35_Ancient_partitions.nex","exp2_00250_0050_005_0.1_0.35_Ancient_output_alignment"
"1436",6,50,250,0.1,0.35,"Ancient","exp2_00250_0050_006_0.1_0.35_Ancient","JC",NA,250000,"DNA","exp2_00250_0050_006_0.1_0.35_Ancient_partitions.nex","exp2_00250_0050_006_0.1_0.35_Ancient_output_alignment"
"1437",7,50,250,0.1,0.35,"Ancient","exp2_00250_0050_007_0.1_0.35_Ancient","JC",NA,250000,"DNA","exp2_00250_0050_007_0.1_0.35_Ancient_partitions.nex","exp2_00250_0050_007_0.1_0.35_Ancient_output_alignment"
"1438",8,50,250,0.1,0.35,"Ancient","exp2_00250_0050_008_0.1_0.35_Ancient","JC",NA,250000,"DNA","exp2_00250_0050_008_0.1_0.35_Ancient_partitions.nex","exp2_00250_0050_008_0.1_0.35_Ancient_output_alignment"
"1439",9,50,250,0.1,0.35,"Ancient","exp2_00250_0050_009_0.1_0.35_Ancient","JC",NA,250000,"DNA","exp2_00250_0050_009_0.1_0.35_Ancient_partitions.nex","exp2_00250_0050_009_0.1_0.35_Ancient_output_alignment"
