"row_id","uid","num_taxa","num_trees","tree_depth","num_reps","alisim_gene_models","alisim_gene_tree_length","total_alignment_length","sequence_type","LM_num_resolved_quartets","LM_num_partly_resolved_quartets","LM_num_unresolved_quartets","LM_total_num_quartets","LM_proportion_resolved_quartets","sCFL_mean","sCFL_median","sCFL_min","sCFL_max","NetworkTreelikenessTest","mean_delta_plot_value","mean_Q_residual","mean_TIGER_value","Cunningham_test","tree_proportion","input_alignment_path"
4927,"exp1_05000_0020_007_0.1",20,5000,0.1,7,"JC",NA,10000,"DNA",468,30,2,500,0.936,36.39,34.9,32.6,44,"Treelike",0.509981016628903,0.00023935,0.303276847396387,0.936136130752276,0.543938844773426,"/data/caitlin/treelikeness_metrics/exp_1/exp1_05000_0020_007_0.1/exp1_05000_0020_007_0.1_output_alignment.fa"
4928,"exp1_05000_0020_008_0.1",20,5000,0.1,8,"JC",NA,10000,"DNA",485,14,1,500,0.97,36.88,35.1,33.1,43.8,"Treelike",0.489514829814654,0.0003347,0.305456183447988,0.9361102540885,0.533968156587817,"/data/caitlin/treelikeness_metrics/exp_1/exp1_05000_0020_008_0.1/exp1_05000_0020_008_0.1_output_alignment.fa"
4929,"exp1_05000_0020_009_0.1",20,5000,0.1,9,"JC",NA,10000,"DNA",470,29,1,500,0.94,36.78,35.3,27.8,46.6,"Treelike",0.495174778783363,0.000276,0.30508148306901,0.936067308028593,0.532943568866216,"/data/caitlin/treelikeness_metrics/exp_1/exp1_05000_0020_009_0.1/exp1_05000_0020_009_0.1_output_alignment.fa"
4930,"exp1_05000_0020_010_0.1",20,5000,0.1,10,"JC",NA,10000,"DNA",471,29,0,500,0.942,36.92,35.5,33.8,44.2,"Treelike",0.482943014748301,0.0002338,0.303072725042301,0.938503675289448,0.543804785235853,"/data/caitlin/treelikeness_metrics/exp_1/exp1_05000_0020_010_0.1/exp1_05000_0020_010_0.1_output_alignment.fa"
4931,"exp1_05000_0050_001_0.1",50,5000,0.1,1,"JC",NA,10000,"DNA",1182,67,1,1250,0.9456,38.42,36.5,32.5,49.6,"Treelike",0.500470610356592,0.0002592,0.358082561505466,0.927141885475523,0.590832673785168,"/data/caitlin/treelikeness_metrics/exp_1/exp1_05000_0050_001_0.1/exp1_05000_0050_001_0.1_output_alignment.fa"
4932,"exp1_05000_0050_002_0.1",50,5000,0.1,2,"JC",NA,10000,"DNA",1187,62,1,1250,0.9496,38.23,36.4,32.1,53.1,"Treelike",0.498250254723379,0.00025256,0.352513162372188,0.927748094185358,0.454831967967744,"/data/caitlin/treelikeness_metrics/exp_1/exp1_05000_0050_002_0.1/exp1_05000_0050_002_0.1_output_alignment.fa"
4933,"exp1_05000_0050_003_0.1",50,5000,0.1,3,"JC",NA,10000,"DNA",1163,85,2,1250,0.9304,38.18,36.1,30.2,59,"Treelike",0.492472215481758,0.0002388,0.356350551191953,0.93000340992538,0.520975556432371,"/data/caitlin/treelikeness_metrics/exp_1/exp1_05000_0050_003_0.1/exp1_05000_0050_003_0.1_output_alignment.fa"
4934,"exp1_05000_0050_004_0.1",50,5000,0.1,4,"JC",NA,10000,"DNA",1177,72,1,1250,0.9416,38.09,35.1,31.3,56.8,"Treelike",0.493358630243082,0.00024088,0.352517614137214,0.92494511089146,0.552624954092012,"/data/caitlin/treelikeness_metrics/exp_1/exp1_05000_0050_004_0.1/exp1_05000_0050_004_0.1_output_alignment.fa"
4935,"exp1_05000_0050_005_0.1",50,5000,0.1,5,"JC",NA,10000,"DNA",1188,58,4,1250,0.9504,38.28,35.8,30.4,50.7,"Treelike",0.492639785506799,0.00023942,0.35283132482663,0.926885292055111,0.543822563315507,"/data/caitlin/treelikeness_metrics/exp_1/exp1_05000_0050_005_0.1/exp1_05000_0050_005_0.1_output_alignment.fa"
4936,"exp1_05000_0050_006_0.1",50,5000,0.1,6,"JC",NA,10000,"DNA",1175,73,2,1250,0.94,38.48,36.6,28,54.1,"Treelike",0.495776299093787,0.00024616,0.355102857783211,0.927431704143505,0.526888590793188,"/data/caitlin/treelikeness_metrics/exp_1/exp1_05000_0050_006_0.1/exp1_05000_0050_006_0.1_output_alignment.fa"
4937,"exp1_05000_0050_007_0.1",50,5000,0.1,7,"JC",NA,10000,"DNA",1173,74,3,1250,0.9384,38.38,36,28.7,55.9,"Treelike",0.495742174399628,0.0002257,0.353115055739972,0.930248585234908,0.509608975080419,"/data/caitlin/treelikeness_metrics/exp_1/exp1_05000_0050_007_0.1/exp1_05000_0050_007_0.1_output_alignment.fa"
4938,"exp1_05000_0050_008_0.1",50,5000,0.1,8,"JC",NA,10000,"DNA",1179,69,2,1250,0.9432,38.28,36,33,51.3,"Treelike",0.495018882394352,0.00024256,0.350739878980014,0.931831751680625,0.519204111314564,"/data/caitlin/treelikeness_metrics/exp_1/exp1_05000_0050_008_0.1/exp1_05000_0050_008_0.1_output_alignment.fa"
4939,"exp1_05000_0050_009_0.1",50,5000,0.1,9,"JC",NA,10000,"DNA",1175,74,1,1250,0.94,38.24,36.1,29.4,50.5,"Treelike",0.498633753946356,0.00024048,0.356171392408558,0.92783537465723,0.544773453183136,"/data/caitlin/treelikeness_metrics/exp_1/exp1_05000_0050_009_0.1/exp1_05000_0050_009_0.1_output_alignment.fa"
4940,"exp1_05000_0050_010_0.1",50,5000,0.1,10,"JC",NA,10000,"DNA",1165,82,3,1250,0.932,38.03,35.1,29.3,50.6,"Treelike",0.498671966404767,0.00026546,0.356398351392335,0.927922032434859,0.531248657993578,"/data/caitlin/treelikeness_metrics/exp_1/exp1_05000_0050_010_0.1/exp1_05000_0050_010_0.1_output_alignment.fa"
4941,"exp1_05000_0100_001_0.1",100,5000,0.1,1,"JC",NA,10000,"DNA",2323,168,9,2500,0.9292,39.18,36.6,28,63.6,"Treelike",0.497098931862084,0.00023131,0.370474062485927,0.936675865591854,0.532279223426675,"/data/caitlin/treelikeness_metrics/exp_1/exp1_05000_0100_001_0.1/exp1_05000_0100_001_0.1_output_alignment.fa"
4942,"exp1_05000_0100_002_0.1",100,5000,0.1,2,"JC",NA,10000,"DNA",2331,164,5,2500,0.9324,39.31,36.8,29,56.1,"Treelike",0.496718113460366,0.00021848,0.367739058590657,0.939200416713489,0.580114282980158,"/data/caitlin/treelikeness_metrics/exp_1/exp1_05000_0100_002_0.1/exp1_05000_0100_002_0.1_output_alignment.fa"
4943,"exp1_05000_0100_003_0.1",100,5000,0.1,3,"JC",NA,10000,"DNA",2346,150,4,2500,0.9384,39.03,36.1,29.4,60.8,"Treelike",0.495803536980374,0.00022489,0.367228606839543,0.934087999369416,0.555241067910475,"/data/caitlin/treelikeness_metrics/exp_1/exp1_05000_0100_003_0.1/exp1_05000_0100_003_0.1_output_alignment.fa"
4944,"exp1_05000_0100_004_0.1",100,5000,0.1,4,"JC",NA,10000,"DNA",2329,167,4,2500,0.9316,39.02,36.5,28.3,56.9,"Treelike",0.498129794290082,0.00022374,0.373881864458512,0.933513600050258,0.545711585479333,"/data/caitlin/treelikeness_metrics/exp_1/exp1_05000_0100_004_0.1/exp1_05000_0100_004_0.1_output_alignment.fa"
4945,"exp1_05000_0100_005_0.1",100,5000,0.1,5,"JC",NA,10000,"DNA",2338,159,3,2500,0.9352,39.26,36.5,28,59.3,"Treelike",0.499436138874258,0.00022163,0.367003352307174,0.931984763287728,0.500441626898199,"/data/caitlin/treelikeness_metrics/exp_1/exp1_05000_0100_005_0.1/exp1_05000_0100_005_0.1_output_alignment.fa"
4946,"exp1_05000_0100_006_0.1",100,5000,0.1,6,"JC",NA,10000,"DNA",2351,143,6,2500,0.9404,39.17,36.8,25.7,58.1,"Treelike",0.497627232128567,0.00022646,0.370397124563183,0.935242564007802,0.544112350286674,"/data/caitlin/treelikeness_metrics/exp_1/exp1_05000_0100_006_0.1/exp1_05000_0100_006_0.1_output_alignment.fa"
4947,"exp1_05000_0100_007_0.1",100,5000,0.1,7,"JC",NA,10000,"DNA",2334,165,1,2500,0.9336,39.44,37,28.8,58.8,"Treelike",0.49615679261483,0.00021884,0.367445653776572,0.937404578618029,0.541715406314467,"/data/caitlin/treelikeness_metrics/exp_1/exp1_05000_0100_007_0.1/exp1_05000_0100_007_0.1_output_alignment.fa"
4948,"exp1_05000_0100_008_0.1",100,5000,0.1,8,"JC",NA,10000,"DNA",2305,189,6,2500,0.922,38.87,36.4,27.7,52.9,"Treelike",0.500100803227206,0.00022011,0.369037742982753,0.934054161443856,0.536577121814023,"/data/caitlin/treelikeness_metrics/exp_1/exp1_05000_0100_008_0.1/exp1_05000_0100_008_0.1_output_alignment.fa"
4949,"exp1_05000_0100_009_0.1",100,5000,0.1,9,"JC",NA,10000,"DNA",2357,138,5,2500,0.9428,39.23,37.1,31,56.2,"Treelike",0.497235119289234,0.00022922,0.37496372276111,0.933402955599683,0.532813905202116,"/data/caitlin/treelikeness_metrics/exp_1/exp1_05000_0100_009_0.1/exp1_05000_0100_009_0.1_output_alignment.fa"
4950,"exp1_05000_0100_010_0.1",100,5000,0.1,10,"JC",NA,10000,"DNA",2345,152,3,2500,0.938,39.03,36.3,28.7,59.8,"Treelike",0.496980172512459,0.0002261,0.368100258655576,0.933043988991727,0.537302678292686,"/data/caitlin/treelikeness_metrics/exp_1/exp1_05000_0100_010_0.1/exp1_05000_0100_010_0.1_output_alignment.fa"
4951,"exp1_10000_0005_001_0.1",5,10000,0.1,1,"JC",NA,10000,"DNA",125,0,0,125,1,34.55,34.55,34.3,34.8,"Treelike",0.678614448248327,0.0003878,0.293518065264685,0.982877431080628,0.637279292894762,"/data/caitlin/treelikeness_metrics/exp_1/exp1_10000_0005_001_0.1/exp1_10000_0005_001_0.1_output_alignment.fa"
4952,"exp1_10000_0005_002_0.1",5,10000,0.1,2,"JC",NA,10000,"DNA",94,31,0,125,0.752,33.7,33.7,33.5,33.9,"Treelike",0.863193652309671,0.0001378,0.297185898365316,0.981996654058666,0.411866776597021,"/data/caitlin/treelikeness_metrics/exp_1/exp1_10000_0005_002_0.1/exp1_10000_0005_002_0.1_output_alignment.fa"
4953,"exp1_10000_0005_003_0.1",5,10000,0.1,3,"JC",NA,10000,"DNA",125,0,0,125,1,35.55,35.55,34.5,36.6,"Treelike",0.183993490068023,2.56e-05,0.301662883008357,0.982036768760031,0.859649122807017,"/data/caitlin/treelikeness_metrics/exp_1/exp1_10000_0005_003_0.1/exp1_10000_0005_003_0.1_output_alignment.fa"
4954,"exp1_10000_0005_004_0.1",5,10000,0.1,4,"JC",NA,10000,"DNA",125,0,0,125,1,34.2,34.2,33.6,34.8,"Treelike",0.478872632579834,5.28e-05,0.295635699029126,0.981230366691837,0.567901234567901,"/data/caitlin/treelikeness_metrics/exp_1/exp1_10000_0005_004_0.1/exp1_10000_0005_004_0.1_output_alignment.fa"
4955,"exp1_10000_0005_005_0.1",5,10000,0.1,5,"JC",NA,10000,"DNA",125,0,0,125,1,35.5,35.5,35.4,35.6,"Treelike",0.526872549796406,0.0007072,0.299136227339181,0.983120575913657,0.475285171102662,"/data/caitlin/treelikeness_metrics/exp_1/exp1_10000_0005_005_0.1/exp1_10000_0005_005_0.1_output_alignment.fa"
4956,"exp1_10000_0005_006_0.1",5,10000,0.1,6,"JC",NA,10000,"DNA",125,0,0,125,1,34,34,33.8,34.2,"Treelike",0.520718593546928,8.14e-05,0.294594245852187,0.983121075912767,0.661083740216734,"/data/caitlin/treelikeness_metrics/exp_1/exp1_10000_0005_006_0.1/exp1_10000_0005_006_0.1_output_alignment.fa"
4957,"exp1_10000_0005_007_0.1",5,10000,0.1,7,"JC",NA,10000,"DNA",125,0,0,125,1,34.1,34.1,32.3,35.9,"Treelike",0.547213934256958,0.0002804,0.299728093841642,0.983543658263443,0.717078256867216,"/data/caitlin/treelikeness_metrics/exp_1/exp1_10000_0005_007_0.1/exp1_10000_0005_007_0.1_output_alignment.fa"
4958,"exp1_10000_0005_008_0.1",5,10000,0.1,8,"JC",NA,10000,"DNA",76,49,0,125,0.608,34.2,34.2,32.8,35.6,"Treelike",0.576540448734451,0.0003404,0.295030295764537,0.982804786897442,0.554177075888847,"/data/caitlin/treelikeness_metrics/exp_1/exp1_10000_0005_008_0.1/exp1_10000_0005_008_0.1_output_alignment.fa"
4959,"exp1_10000_0005_009_0.1",5,10000,0.1,9,"JC",NA,10000,"DNA",125,0,0,125,1,35.05,35.05,34.6,35.5,"Treelike",0.465143842414293,0.0001886,0.299664617308993,0.980195236063704,0.578045315814952,"/data/caitlin/treelikeness_metrics/exp_1/exp1_10000_0005_009_0.1/exp1_10000_0005_009_0.1_output_alignment.fa"
4960,"exp1_10000_0005_010_0.1",5,10000,0.1,10,"JC",NA,10000,"DNA",125,0,0,125,1,34.45,34.45,34.3,34.6,"Treelike",0.499600360726657,0.00023,0.300552350789096,0.982225934021154,0.711419442900714,"/data/caitlin/treelikeness_metrics/exp_1/exp1_10000_0005_010_0.1/exp1_10000_0005_010_0.1_output_alignment.fa"
4961,"exp1_10000_0010_001_0.1",10,10000,0.1,1,"JC",NA,10000,"DNA",232,18,0,250,0.928,34.57,34,33,37.9,"Treelike",0.543108805184197,0.0003494,0.280867711001642,0.95588822405027,0.526427631565628,"/data/caitlin/treelikeness_metrics/exp_1/exp1_10000_0010_001_0.1/exp1_10000_0010_001_0.1_output_alignment.fa"
4962,"exp1_10000_0010_002_0.1",10,10000,0.1,2,"JC",NA,10000,"DNA",231,19,0,250,0.924,34.96,35,33.1,37.9,"Treelike",0.538126654133517,0.0003631,0.28164553361481,0.954844967204196,0.622482025175459,"/data/caitlin/treelikeness_metrics/exp_1/exp1_10000_0010_002_0.1/exp1_10000_0010_002_0.1_output_alignment.fa"
4963,"exp1_10000_0010_003_0.1",10,10000,0.1,3,"JC",NA,10000,"DNA",235,13,2,250,0.94,34.86,34.5,32.8,37.5,"Treelike",0.530611630311547,0.0003217,0.279221905155952,0.952445273825725,0.541750720263031,"/data/caitlin/treelikeness_metrics/exp_1/exp1_10000_0010_003_0.1/exp1_10000_0010_003_0.1_output_alignment.fa"
4964,"exp1_10000_0010_004_0.1",10,10000,0.1,4,"JC",NA,10000,"DNA",245,4,1,250,0.98,35.14,35.1,33.2,37.9,"Treelike",0.474216576363964,0.0002825,0.274351679723502,0.952234365126511,0.634795339463025,"/data/caitlin/treelikeness_metrics/exp_1/exp1_10000_0010_004_0.1/exp1_10000_0010_004_0.1_output_alignment.fa"
4965,"exp1_10000_0010_005_0.1",10,10000,0.1,5,"JC",NA,10000,"DNA",229,20,1,250,0.916,34.94,34.8,32.9,37.5,"Treelike",0.537607726136818,0.0003239,0.278073454458599,0.953006927632118,0.565911058489491,"/data/caitlin/treelikeness_metrics/exp_1/exp1_10000_0010_005_0.1/exp1_10000_0010_005_0.1_output_alignment.fa"
4966,"exp1_10000_0010_006_0.1",10,10000,0.1,6,"JC",NA,10000,"DNA",245,5,0,250,0.98,34.57,33.8,33.6,37.9,"Treelike",0.509671916647518,0.0003236,0.277756832954914,0.955413011857785,0.533698385707696,"/data/caitlin/treelikeness_metrics/exp_1/exp1_10000_0010_006_0.1/exp1_10000_0010_006_0.1_output_alignment.fa"
4967,"exp1_10000_0010_007_0.1",10,10000,0.1,7,"JC",NA,10000,"DNA",234,16,0,250,0.936,34.41,34,33.7,35.9,"Treelike",0.490000652369147,0.0002939,0.275845105072464,0.954901675818891,0.403687361571545,"/data/caitlin/treelikeness_metrics/exp_1/exp1_10000_0010_007_0.1/exp1_10000_0010_007_0.1_output_alignment.fa"
4968,"exp1_10000_0010_008_0.1",10,10000,0.1,8,"JC",NA,10000,"DNA",242,8,0,250,0.968,35.1,34.4,33.9,37.5,"Treelike",0.494036599865964,0.0002849,0.277761761140236,0.949375782148784,0.54544578138963,"/data/caitlin/treelikeness_metrics/exp_1/exp1_10000_0010_008_0.1/exp1_10000_0010_008_0.1_output_alignment.fa"
4969,"exp1_10000_0010_009_0.1",10,10000,0.1,9,"JC",NA,10000,"DNA",238,12,0,250,0.952,34.61,34.6,33.9,35.4,"Treelike",0.497887229496,0.0003579,0.271351447872686,0.950361247180853,0.44835110974389,"/data/caitlin/treelikeness_metrics/exp_1/exp1_10000_0010_009_0.1/exp1_10000_0010_009_0.1_output_alignment.fa"
4970,"exp1_10000_0010_010_0.1",10,10000,0.1,10,"JC",NA,10000,"DNA",237,13,0,250,0.948,35.19,33.9,33,38.8,"Treelike",0.52337825995477,0.0003596,0.278362010566763,0.956404002641524,0.541125291177619,"/data/caitlin/treelikeness_metrics/exp_1/exp1_10000_0010_010_0.1/exp1_10000_0010_010_0.1_output_alignment.fa"
4971,"exp1_10000_0020_001_0.1",20,10000,0.1,1,"JC",NA,10000,"DNA",480,20,0,500,0.96,36.49,35.2,33.3,42.6,"Treelike",0.505021306052568,0.00029035,0.301547301874734,0.935660378980548,0.446022598020691,"/data/caitlin/treelikeness_metrics/exp_1/exp1_10000_0020_001_0.1/exp1_10000_0020_001_0.1_output_alignment.fa"
4972,"exp1_10000_0020_002_0.1",20,10000,0.1,2,"JC",NA,10000,"DNA",464,34,2,500,0.928,36.57,35.6,32.6,43.5,"Treelike",0.484029524447881,0.0002332,0.298553610784725,0.93361461299444,0.592068929461392,"/data/caitlin/treelikeness_metrics/exp_1/exp1_10000_0020_002_0.1/exp1_10000_0020_002_0.1_output_alignment.fa"
4973,"exp1_10000_0020_003_0.1",20,10000,0.1,3,"JC",NA,10000,"DNA",479,21,0,500,0.958,37.3,37.5,32,43.8,"Treelike",0.512263564999778,0.00032485,0.303930020579588,0.93447944893234,0.474041583025048,"/data/caitlin/treelikeness_metrics/exp_1/exp1_10000_0020_003_0.1/exp1_10000_0020_003_0.1_output_alignment.fa"
4974,"exp1_10000_0020_004_0.1",20,10000,0.1,4,"JC",NA,10000,"DNA",473,26,1,500,0.946,36.97,35.3,31.9,46,"Treelike",0.503548917034738,0.0003195,0.306045826882625,0.93522554639531,0.542031664484427,"/data/caitlin/treelikeness_metrics/exp_1/exp1_10000_0020_004_0.1/exp1_10000_0020_004_0.1_output_alignment.fa"
4975,"exp1_10000_0020_005_0.1",20,10000,0.1,5,"JC",NA,10000,"DNA",471,29,0,500,0.942,36.44,34.5,30.2,47.2,"Treelike",0.504327061996765,0.00023465,0.307060566347178,0.938530237357779,0.614213601518322,"/data/caitlin/treelikeness_metrics/exp_1/exp1_10000_0020_005_0.1/exp1_10000_0020_005_0.1_output_alignment.fa"
4976,"exp1_10000_0020_006_0.1",20,10000,0.1,6,"JC",NA,10000,"DNA",478,22,0,500,0.956,36.32,35.1,32.5,41.7,"Treelike",0.480009455227952,0.000175,0.305839817015819,0.937925482539715,0.467431382426948,"/data/caitlin/treelikeness_metrics/exp_1/exp1_10000_0020_006_0.1/exp1_10000_0020_006_0.1_output_alignment.fa"
4977,"exp1_10000_0020_007_0.1",20,10000,0.1,7,"JC",NA,10000,"DNA",477,22,1,500,0.954,36.91,36.2,31.6,42.4,"Treelike",0.498383024697349,0.00026105,0.30593413555041,0.935854869258899,0.618297870841302,"/data/caitlin/treelikeness_metrics/exp_1/exp1_10000_0020_007_0.1/exp1_10000_0020_007_0.1_output_alignment.fa"
4978,"exp1_10000_0020_008_0.1",20,10000,0.1,8,"JC",NA,10000,"DNA",466,34,0,500,0.932,36.57,34.7,31.4,45.8,"Treelike",0.492249143498997,0.0002663,0.302353859729449,0.93656979160163,0.580580504447453,"/data/caitlin/treelikeness_metrics/exp_1/exp1_10000_0020_008_0.1/exp1_10000_0020_008_0.1_output_alignment.fa"
4979,"exp1_10000_0020_009_0.1",20,10000,0.1,9,"JC",NA,10000,"DNA",472,28,0,500,0.944,36.29,36,31.9,45.3,"Treelike",0.482299360867693,0.00022445,0.303497838458298,0.935724882283488,0.48465553840422,"/data/caitlin/treelikeness_metrics/exp_1/exp1_10000_0020_009_0.1/exp1_10000_0020_009_0.1_output_alignment.fa"
4980,"exp1_10000_0020_010_0.1",20,10000,0.1,10,"JC",NA,10000,"DNA",469,30,1,500,0.938,36.51,35.4,31.6,44.7,"Treelike",0.510849251268968,0.00024495,0.297303213145737,0.93508536016169,0.498481089168679,"/data/caitlin/treelikeness_metrics/exp_1/exp1_10000_0020_010_0.1/exp1_10000_0020_010_0.1_output_alignment.fa"
