"row_id","uid","num_taxa","num_trees","tree_depth","recombination_value","recombination_type","num_reps","alisim_gene_models","alisim_gene_tree_length","total_alignment_length","sequence_type","LM_num_resolved_quartets","LM_num_partly_resolved_quartets","LM_num_unresolved_quartets","LM_total_num_quartets","LM_proportion_resolved_quartets","sCF_mean","sCF_median","sCF_min","sCF_max","NetworkTreelikenessTest","mean_delta_plot_value","mean_Q_residual","mean_TIGER_value","Cunningham_test","tree_proportion","input_alignment_path"
760,"exp2_00250_0100_010_10_0.2_Ancient",100,250,10,0.2,"Ancient",10,"JC",NA,250000,"DNA","1040","360","1100","2500","0.416",39.69,37.85,21.48,64.87,"Non-treelike",0.396879473605116,8.72e-06,"no_TIGER_run",0.766808271829071,0.894024022954429,"/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0100_010_10_0.2_Ancient/exp2_00250_0100_010_10_0.2_Ancient_output_alignment.fa"
761,"exp2_00250_0010_001_100_0.2_Ancient",10,250,100,0.2,"Ancient",1,"JC",NA,250000,"DNA","no_iqtree_file","no_iqtree_file","no_iqtree_file","no_iqtree_file","no_iqtree_file",36.36,33.42,33.24,52.74,"Treelike",0.449435322362633,3.2e-06,"no_TIGER_run",-2.75874181215235,0.974965368374307,"/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0010_001_100_0.2_Ancient/exp2_00250_0010_001_100_0.2_Ancient_output_alignment.fa"
762,"exp2_00250_0010_002_100_0.2_Ancient",10,250,100,0.2,"Ancient",2,"JC",NA,250000,"DNA","30","23","197","250","0.12",33.42,33.46,33.29,33.5,"Treelike",0.335727235228373,1.8e-06,"no_TIGER_run",0.326272677367236,0.60201768225252,"/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0010_002_100_0.2_Ancient/exp2_00250_0010_002_100_0.2_Ancient_output_alignment.fa"
763,"exp2_00250_0010_003_100_0.2_Ancient",10,250,100,0.2,"Ancient",3,"JC",NA,250000,"DNA","38","55","157","250","0.152",33.36,33.35,33.21,33.5,"Treelike",0.441889396085694,3.7e-06,"no_TIGER_run",0.801547534133757,0.534769374563853,"/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0010_003_100_0.2_Ancient/exp2_00250_0010_003_100_0.2_Ancient_output_alignment.fa"
764,"exp2_00250_0010_004_100_0.2_Ancient",10,250,100,0.2,"Ancient",4,"JC",NA,250000,"DNA","no_iqtree_file","no_iqtree_file","no_iqtree_file","no_iqtree_file","no_iqtree_file",33.59,33.43,33.32,34.6,"Treelike",0.480673473915145,2.9e-06,"no_TIGER_run",-0.246954248262661,0.685881931055165,"/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0010_004_100_0.2_Ancient/exp2_00250_0010_004_100_0.2_Ancient_output_alignment.fa"
765,"exp2_00250_0010_005_100_0.2_Ancient",10,250,100,0.2,"Ancient",5,"JC",NA,250000,"DNA","0","0","250","250","0",33.4,33.41,31.17,36,"Treelike",0.465338851351841,2.4e-06,"no_TIGER_run",0.657233343166269,0.945985675065675,"/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0010_005_100_0.2_Ancient/exp2_00250_0010_005_100_0.2_Ancient_output_alignment.fa"
766,"exp2_00250_0010_006_100_0.2_Ancient",10,250,100,0.2,"Ancient",6,"JC",NA,250000,"DNA","7","14","229","250","0.028",33.85,33.33,31.53,36.29,"Treelike",0.439450888590768,3e-06,"no_TIGER_run",0.826949750594983,0.975941653576253,"/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0010_006_100_0.2_Ancient/exp2_00250_0010_006_100_0.2_Ancient_output_alignment.fa"
767,"exp2_00250_0010_007_100_0.2_Ancient",10,250,100,0.2,"Ancient",7,"JC",NA,250000,"DNA","12","40","198","250","0.048",33.47,33.44,27.33,40.04,"Treelike",0.419840706047617,2.7e-06,"no_TIGER_run",0.829863604462029,0.952702161979706,"/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0010_007_100_0.2_Ancient/exp2_00250_0010_007_100_0.2_Ancient_output_alignment.fa"
768,"exp2_00250_0010_008_100_0.2_Ancient",10,250,100,0.2,"Ancient",8,"JC",NA,250000,"DNA","30","42","178","250","0.12",33.42,33.47,33.22,33.66,"Treelike",0.526968982002751,4.7e-06,"no_TIGER_run",0.413683931802155,0.668745671484134,"/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0010_008_100_0.2_Ancient/exp2_00250_0010_008_100_0.2_Ancient_output_alignment.fa"
769,"exp2_00250_0010_009_100_0.2_Ancient",10,250,100,0.2,"Ancient",9,"JC",NA,250000,"DNA","42","58","150","250","0.168",33.57,33.49,33.24,34.53,"Treelike",0.445636498712974,2.6e-06,"no_TIGER_run",0.644358088492741,0.68953790586474,"/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0010_009_100_0.2_Ancient/exp2_00250_0010_009_100_0.2_Ancient_output_alignment.fa"
770,"exp2_00250_0010_010_100_0.2_Ancient",10,250,100,0.2,"Ancient",10,"JC",NA,250000,"DNA","19","25","206","250","0.076",33.45,33.43,33.24,33.74,"Treelike",0.31651568677403,3.7e-06,"no_TIGER_run",0.756543492155058,0.482013224059294,"/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0010_010_100_0.2_Ancient/exp2_00250_0010_010_100_0.2_Ancient_output_alignment.fa"
771,"exp2_00250_0020_001_100_0.2_Ancient",20,250,100,0.2,"Ancient",1,"JC",NA,250000,"DNA","37","68","395","500","0.074",33.26,33.39,22.96,41.9,"Treelike",0.489299782347708,3.5e-06,"no_TIGER_run",0.424924412675857,0.954672090491906,"/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0020_001_100_0.2_Ancient/exp2_00250_0020_001_100_0.2_Ancient_output_alignment.fa"
772,"exp2_00250_0020_002_100_0.2_Ancient",20,250,100,0.2,"Ancient",2,"JC",NA,250000,"DNA","52","53","395","500","0.104",33.61,33.45,28.6,42.85,"Treelike",0.462352230235717,4.1e-06,"no_TIGER_run",0.17757132979221,0.964670938768368,"/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0020_002_100_0.2_Ancient/exp2_00250_0020_002_100_0.2_Ancient_output_alignment.fa"
773,"exp2_00250_0020_003_100_0.2_Ancient",20,250,100,0.2,"Ancient",3,"JC",NA,250000,"DNA","72","60","368","500","0.144",33.15,33.51,18.13,40.48,"Treelike",0.468042364300413,2.9e-06,"no_TIGER_run",0.572161024405595,0.982977285937889,"/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0020_003_100_0.2_Ancient/exp2_00250_0020_003_100_0.2_Ancient_output_alignment.fa"
774,"exp2_00250_0020_004_100_0.2_Ancient",20,250,100,0.2,"Ancient",4,"JC",NA,250000,"DNA","73","86","341","500","0.146",33.53,33.38,33.08,35.62,"Treelike",0.479647843510408,3.25e-06,"no_TIGER_run",0.75928457621399,0.736851167858982,"/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0020_004_100_0.2_Ancient/exp2_00250_0020_004_100_0.2_Ancient_output_alignment.fa"
775,"exp2_00250_0020_005_100_0.2_Ancient",20,250,100,0.2,"Ancient",5,"JC",NA,250000,"DNA","83","80","337","500","0.166",34.8,33.84,26.57,49.22,"Treelike",0.473551562615169,4.2e-06,"no_TIGER_run",0.13825136101865,0.962605058021326,"/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0020_005_100_0.2_Ancient/exp2_00250_0020_005_100_0.2_Ancient_output_alignment.fa"
776,"exp2_00250_0020_006_100_0.2_Ancient",20,250,100,0.2,"Ancient",6,"JC",NA,250000,"DNA","82","77","341","500","0.164",32.84,33.49,17.89,40.41,"Treelike",0.458379486618738,3.8e-06,"no_TIGER_run",-0.217102853568657,0.977356483719946,"/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0020_006_100_0.2_Ancient/exp2_00250_0020_006_100_0.2_Ancient_output_alignment.fa"
777,"exp2_00250_0020_007_100_0.2_Ancient",20,250,100,0.2,"Ancient",7,"JC",NA,250000,"DNA","64","65","371","500","0.128",33.11,33.36,18.38,55.99,"Treelike",0.440159156760266,3.45e-06,"no_TIGER_run",0.186232907279446,0.973388403182036,"/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0020_007_100_0.2_Ancient/exp2_00250_0020_007_100_0.2_Ancient_output_alignment.fa"
778,"exp2_00250_0020_008_100_0.2_Ancient",20,250,100,0.2,"Ancient",8,"JC",NA,250000,"DNA","58","64","378","500","0.116",34.43,33.4,26.46,43.35,"Treelike",0.468466327481288,3.65e-06,"no_TIGER_run",0.254934389495985,0.973770847416235,"/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0020_008_100_0.2_Ancient/exp2_00250_0020_008_100_0.2_Ancient_output_alignment.fa"
779,"exp2_00250_0020_009_100_0.2_Ancient",20,250,100,0.2,"Ancient",9,"JC",NA,250000,"DNA","56","68","376","500","0.112",36.4,33.49,26.37,59.65,"Treelike",0.435954153971495,3.6e-06,"no_TIGER_run",0.756109507253787,0.975059942955911,"/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0020_009_100_0.2_Ancient/exp2_00250_0020_009_100_0.2_Ancient_output_alignment.fa"
780,"exp2_00250_0020_010_100_0.2_Ancient",20,250,100,0.2,"Ancient",10,"JC",NA,250000,"DNA","22","64","414","500","0.044",33.34,33.34,32.66,33.59,"Treelike",0.472975803469581,3.1e-06,"no_TIGER_run",0.0127304281168836,0.762367117129908,"/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0020_010_100_0.2_Ancient/exp2_00250_0020_010_100_0.2_Ancient_output_alignment.fa"
781,"exp2_00250_0050_001_100_0.2_Ancient",50,250,100,0.2,"Ancient",1,"JC",NA,250000,"DNA","177","214","859","1250","0.1416",35.32,33.38,22.76,68.15,"Treelike",0.483692366458076,3.28e-06,"no_TIGER_run",0.560162547020033,0.979258795331831,"/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0050_001_100_0.2_Ancient/exp2_00250_0050_001_100_0.2_Ancient_output_alignment.fa"
782,"exp2_00250_0050_002_100_0.2_Ancient",50,250,100,0.2,"Ancient",2,"JC",NA,250000,"DNA","114","169","967","1250","0.0912",36.75,33.47,22.99,62.7,"Non-treelike",0.459263491098665,3.54e-06,"no_TIGER_run",-2.66204033463779,0.972191358768869,"/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0050_002_100_0.2_Ancient/exp2_00250_0050_002_100_0.2_Ancient_output_alignment.fa"
783,"exp2_00250_0050_003_100_0.2_Ancient",50,250,100,0.2,"Ancient",3,"JC",NA,250000,"DNA","153","182","915","1250","0.1224",35.71,33.35,28.98,60.23,"Treelike",0.472584567157651,3.42e-06,"no_TIGER_run",-0.713754384632059,0.978360864801513,"/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0050_003_100_0.2_Ancient/exp2_00250_0050_003_100_0.2_Ancient_output_alignment.fa"
784,"exp2_00250_0050_004_100_0.2_Ancient",50,250,100,0.2,"Ancient",4,"JC",NA,250000,"DNA","170","185","895","1250","0.136",33.96,33.4,18.74,62.63,"Treelike",0.465164160652257,3.58e-06,"no_TIGER_run",-1.09691449878188,0.966648148479993,"/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0050_004_100_0.2_Ancient/exp2_00250_0050_004_100_0.2_Ancient_output_alignment.fa"
785,"exp2_00250_0050_005_100_0.2_Ancient",50,250,100,0.2,"Ancient",5,"JC",NA,250000,"DNA","135","171","944","1250","0.108",35.64,33.42,21.7,61.72,"Treelike",0.46200304375039,3.36e-06,"no_TIGER_run",-0.91920279457315,0.980729395910345,"/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0050_005_100_0.2_Ancient/exp2_00250_0050_005_100_0.2_Ancient_output_alignment.fa"
786,"exp2_00250_0050_006_100_0.2_Ancient",50,250,100,0.2,"Ancient",6,"JC",NA,250000,"DNA","101","188","961","1250","0.0808",35.31,33.44,23.89,53.25,"Treelike",0.462001228585325,3.34e-06,"no_TIGER_run",-0.406143539580571,0.975794225974078,"/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0050_006_100_0.2_Ancient/exp2_00250_0050_006_100_0.2_Ancient_output_alignment.fa"
787,"exp2_00250_0050_007_100_0.2_Ancient",50,250,100,0.2,"Ancient",7,"JC",NA,250000,"DNA","132","191","927","1250","0.1056",35.53,33.45,21.58,51.88,"Treelike",0.458679525334755,3.78e-06,"no_TIGER_run",-1.15754518778351,0.962594732407865,"/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0050_007_100_0.2_Ancient/exp2_00250_0050_007_100_0.2_Ancient_output_alignment.fa"
788,"exp2_00250_0050_008_100_0.2_Ancient",50,250,100,0.2,"Ancient",8,"JC",NA,250000,"DNA","238","213","799","1250","0.1904",37.79,34.23,29.54,64.31,"Non-treelike",0.456058240317101,4.56e-06,"no_TIGER_run",0.0262953189148059,0.95181439306668,"/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0050_008_100_0.2_Ancient/exp2_00250_0050_008_100_0.2_Ancient_output_alignment.fa"
789,"exp2_00250_0050_009_100_0.2_Ancient",50,250,100,0.2,"Ancient",9,"JC",NA,250000,"DNA","130","187","933","1250","0.104",39.32,35.45,31.82,64.15,"Treelike",0.464078325854108,3.44e-06,"no_TIGER_run",-0.208537522656842,0.982854027878352,"/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0050_009_100_0.2_Ancient/exp2_00250_0050_009_100_0.2_Ancient_output_alignment.fa"
790,"exp2_00250_0050_010_100_0.2_Ancient",50,250,100,0.2,"Ancient",10,"JC",NA,250000,"DNA","166","224","860","1250","0.1328",34.85,33.38,20.9,64.09,"Non-treelike",0.465997484710183,3.9e-06,"no_TIGER_run",-3.16175776799815,0.955684580534775,"/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0050_010_100_0.2_Ancient/exp2_00250_0050_010_100_0.2_Ancient_output_alignment.fa"
791,"exp2_00250_0100_001_100_0.2_Ancient",100,250,100,0.2,"Ancient",1,"JC",NA,250000,"DNA","294","416","1790","2500","0.1176",38.18,34.14,22.31,66.63,"Non-treelike",0.465169219675376,3.54e-06,"no_TIGER_run",-1.5117725169298,0.97299626624258,"/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0100_001_100_0.2_Ancient/exp2_00250_0100_001_100_0.2_Ancient_output_alignment.fa"
792,"exp2_00250_0100_002_100_0.2_Ancient",100,250,100,0.2,"Ancient",2,"JC",NA,250000,"DNA","274","402","1824","2500","0.1096",37.92,35.05,19.4,64.58,"Non-treelike",0.465991893886115,3.74e-06,"no_TIGER_run",0.149354503626087,0.966735376598441,"/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0100_002_100_0.2_Ancient/exp2_00250_0100_002_100_0.2_Ancient_output_alignment.fa"
793,"exp2_00250_0100_003_100_0.2_Ancient",100,250,100,0.2,"Ancient",3,"JC",NA,250000,"DNA","290","428","1782","2500","0.116",37.46,33.66,19.09,66.14,"Treelike",0.469857854540881,3.51e-06,"no_TIGER_run",-1.06330465634906,0.977198336656324,"/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0100_003_100_0.2_Ancient/exp2_00250_0100_003_100_0.2_Ancient_output_alignment.fa"
794,"exp2_00250_0100_004_100_0.2_Ancient",100,250,100,0.2,"Ancient",4,"JC",NA,250000,"DNA","332","417","1751","2500","0.1328",37.66,34.16,19.28,63.5,"Non-treelike",0.469197914041722,3.59e-06,"no_TIGER_run",-0.71597965280132,0.964136385072273,"/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0100_004_100_0.2_Ancient/exp2_00250_0100_004_100_0.2_Ancient_output_alignment.fa"
795,"exp2_00250_0100_005_100_0.2_Ancient",100,250,100,0.2,"Ancient",5,"JC",NA,250000,"DNA","242","366","1892","2500","0.0968",38.02,33.69,23.22,66.56,"Non-treelike",0.471892520702498,3.35e-06,"no_TIGER_run",0.630924636217747,0.97494495405586,"/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0100_005_100_0.2_Ancient/exp2_00250_0100_005_100_0.2_Ancient_output_alignment.fa"
796,"exp2_00250_0100_006_100_0.2_Ancient",100,250,100,0.2,"Ancient",6,"JC",NA,250000,"DNA","313","399","1788","2500","0.1252",39.38,35.9,19.55,63.51,"Non-treelike",0.46389825684721,3.8e-06,"no_TIGER_run",0.34493103071989,0.969432751696365,"/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0100_006_100_0.2_Ancient/exp2_00250_0100_006_100_0.2_Ancient_output_alignment.fa"
797,"exp2_00250_0100_007_100_0.2_Ancient",100,250,100,0.2,"Ancient",7,"JC",NA,250000,"DNA","299","415","1786","2500","0.1196",38.24,34.37,19.64,62.35,"Non-treelike",0.472080400146856,3.46e-06,"no_TIGER_run",-4.56389713897851,0.97467119628551,"/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0100_007_100_0.2_Ancient/exp2_00250_0100_007_100_0.2_Ancient_output_alignment.fa"
798,"exp2_00250_0100_008_100_0.2_Ancient",100,250,100,0.2,"Ancient",8,"JC",NA,250000,"DNA","334","426","1740","2500","0.1336",38.5,35.12,19.29,63.37,"Non-treelike",0.462917279745337,3.98e-06,"no_TIGER_run",-1.1230918376401,0.956967274511137,"/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0100_008_100_0.2_Ancient/exp2_00250_0100_008_100_0.2_Ancient_output_alignment.fa"
799,"exp2_00250_0100_009_100_0.2_Ancient",100,250,100,0.2,"Ancient",9,"JC",NA,250000,"DNA","433","425","1642","2500","0.1732",38.06,35.44,19.47,62.64,"Non-treelike",0.460085553411328,4.18e-06,"no_TIGER_run",-0.762311365501294,0.942543369512321,"/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0100_009_100_0.2_Ancient/exp2_00250_0100_009_100_0.2_Ancient_output_alignment.fa"
800,"exp2_00250_0100_010_100_0.2_Ancient",100,250,100,0.2,"Ancient",10,"JC",NA,250000,"DNA","237","365","1898","2500","0.0948",34.68,33.43,20.76,61.35,"Treelike",0.469020498783805,3.29e-06,"no_TIGER_run",-1.19169048528048,0.971047549626483,"/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0100_010_100_0.2_Ancient/exp2_00250_0100_010_100_0.2_Ancient_output_alignment.fa"
801,"exp2_00250_0010_001_0.1_0.25_Ancient",10,250,0.1,0.25,"Ancient",1,"JC",NA,250000,"DNA","250","0","0","250","1",35.61,35.61,34.38,37.25,"Non-treelike",0.425062252967691,0.0014262,"no_TIGER_run",0.977853349796495,0.52983234141914,"/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0010_001_0.1_0.25_Ancient/exp2_00250_0010_001_0.1_0.25_Ancient_output_alignment.fa"
802,"exp2_00250_0010_002_0.1_0.25_Ancient",10,250,0.1,0.25,"Ancient",2,"JC",NA,250000,"DNA","250","0","0","250","1",37.03,37.45,33.83,40.41,"Treelike",0.374741898237345,0.0011336,"no_TIGER_run",0.986071322646216,0.729799700066896,"/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0010_002_0.1_0.25_Ancient/exp2_00250_0010_002_0.1_0.25_Ancient_output_alignment.fa"
803,"exp2_00250_0010_003_0.1_0.25_Ancient",10,250,0.1,0.25,"Ancient",3,"JC",NA,250000,"DNA","250","0","0","250","1",35.08,34.55,33.29,37.99,"Treelike",0.468309752616795,0.0011312,"no_TIGER_run",0.982318380787876,0.57237909995319,"/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0010_003_0.1_0.25_Ancient/exp2_00250_0010_003_0.1_0.25_Ancient_output_alignment.fa"
804,"exp2_00250_0010_004_0.1_0.25_Ancient",10,250,0.1,0.25,"Ancient",4,"JC",NA,250000,"DNA","250","0","0","250","1",38.97,38.74,33.8,46.37,"Non-treelike",0.307292683552038,0.0014815,"no_TIGER_run",0.984254010662308,0.776691927911135,"/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0010_004_0.1_0.25_Ancient/exp2_00250_0010_004_0.1_0.25_Ancient_output_alignment.fa"
805,"exp2_00250_0010_005_0.1_0.25_Ancient",10,250,0.1,0.25,"Ancient",5,"JC",NA,250000,"DNA","no_iqtree_file","no_iqtree_file","no_iqtree_file","no_iqtree_file","no_iqtree_file",37.29,36.45,33.93,43.06,"Non-treelike",0.362470344370065,0.001262,"no_TIGER_run",0.983150695416857,0.674277151756479,"/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0010_005_0.1_0.25_Ancient/exp2_00250_0010_005_0.1_0.25_Ancient_output_alignment.fa"
806,"exp2_00250_0010_006_0.1_0.25_Ancient",10,250,0.1,0.25,"Ancient",6,"JC",NA,250000,"DNA","250","0","0","250","1",36.86,36.44,34.18,40.92,"Treelike",0.339562884327659,0.00105,"no_TIGER_run",0.9828343594022,0.715535411554228,"/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0010_006_0.1_0.25_Ancient/exp2_00250_0010_006_0.1_0.25_Ancient_output_alignment.fa"
807,"exp2_00250_0010_007_0.1_0.25_Ancient",10,250,0.1,0.25,"Ancient",7,"JC",NA,250000,"DNA","248","2","0","250","0.992",35.45,35.7,33.64,37.36,"Non-treelike",0.502624814206415,0.0020477,"no_TIGER_run",0.978144967513524,0.55795326994213,"/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0010_007_0.1_0.25_Ancient/exp2_00250_0010_007_0.1_0.25_Ancient_output_alignment.fa"
808,"exp2_00250_0010_008_0.1_0.25_Ancient",10,250,0.1,0.25,"Ancient",8,"JC",NA,250000,"DNA","250","0","0","250","1",37.1,35.78,33.32,46.53,"Non-treelike",0.405659742040509,0.0019919,"no_TIGER_run",0.985079915799561,0.622121260712927,"/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0010_008_0.1_0.25_Ancient/exp2_00250_0010_008_0.1_0.25_Ancient_output_alignment.fa"
809,"exp2_00250_0010_009_0.1_0.25_Ancient",10,250,0.1,0.25,"Ancient",9,"JC",NA,250000,"DNA","250","0","0","250","1",37.51,35.25,34.06,52.43,"Non-treelike",0.362179712808492,0.0007245,"no_TIGER_run",0.982209303312998,0.779611176479465,"/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0010_009_0.1_0.25_Ancient/exp2_00250_0010_009_0.1_0.25_Ancient_output_alignment.fa"
810,"exp2_00250_0010_010_0.1_0.25_Ancient",10,250,0.1,0.25,"Ancient",10,"JC",NA,250000,"DNA","250","0","0","250","1",35.29,34.65,33.26,38.41,"Non-treelike",0.486807461282695,0.0011958,"no_TIGER_run",0.978949838668527,0.623395798316108,"/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0010_010_0.1_0.25_Ancient/exp2_00250_0010_010_0.1_0.25_Ancient_output_alignment.fa"
811,"exp2_00250_0020_001_0.1_0.25_Ancient",20,250,0.1,0.25,"Ancient",1,"JC",NA,250000,"DNA","500","0","0","500","1",36.23,35.5,33.15,41.26,"Non-treelike",0.382023834270991,0.0014948,"no_TIGER_run",0.959260309553646,0.59447604009584,"/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0020_001_0.1_0.25_Ancient/exp2_00250_0020_001_0.1_0.25_Ancient_output_alignment.fa"
812,"exp2_00250_0020_002_0.1_0.25_Ancient",20,250,0.1,0.25,"Ancient",2,"JC",NA,250000,"DNA","499","1","0","500","0.998",36.61,35.22,32.04,49.43,"Non-treelike",0.340644792255931,0.001193,"no_TIGER_run",0.955121440648601,0.700475853087515,"/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0020_002_0.1_0.25_Ancient/exp2_00250_0020_002_0.1_0.25_Ancient_output_alignment.fa"
813,"exp2_00250_0020_003_0.1_0.25_Ancient",20,250,0.1,0.25,"Ancient",3,"JC",NA,250000,"DNA","500","0","0","500","1",36.03,35.59,33.67,40.06,"Non-treelike",0.377200372666955,0.00169515,"no_TIGER_run",0.960518217857673,0.57789471388822,"/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0020_003_0.1_0.25_Ancient/exp2_00250_0020_003_0.1_0.25_Ancient_output_alignment.fa"
814,"exp2_00250_0020_004_0.1_0.25_Ancient",20,250,0.1,0.25,"Ancient",4,"JC",NA,250000,"DNA","500","0","0","500","1",36.16,35.14,32.11,46.11,"Non-treelike",0.375371018121096,0.0015024,"no_TIGER_run",0.959650461914269,0.676368585869878,"/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0020_004_0.1_0.25_Ancient/exp2_00250_0020_004_0.1_0.25_Ancient_output_alignment.fa"
815,"exp2_00250_0020_005_0.1_0.25_Ancient",20,250,0.1,0.25,"Ancient",5,"JC",NA,250000,"DNA","500","0","0","500","1",36.17,35.5,32.66,42.1,"Non-treelike",0.313316912094169,0.001253,"no_TIGER_run",0.955221925177144,0.613496576744475,"/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0020_005_0.1_0.25_Ancient/exp2_00250_0020_005_0.1_0.25_Ancient_output_alignment.fa"
816,"exp2_00250_0020_006_0.1_0.25_Ancient",20,250,0.1,0.25,"Ancient",6,"JC",NA,250000,"DNA","500","0","0","500","1",36.07,35.25,32.83,47.72,"Non-treelike",0.425213580125182,0.00157135,"no_TIGER_run",0.954384445408199,0.646366238460857,"/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0020_006_0.1_0.25_Ancient/exp2_00250_0020_006_0.1_0.25_Ancient_output_alignment.fa"
817,"exp2_00250_0020_007_0.1_0.25_Ancient",20,250,0.1,0.25,"Ancient",7,"JC",NA,250000,"DNA","500","0","0","500","1",35.21,35.3,32.62,37.27,"Non-treelike",0.451921952180878,0.0012233,"no_TIGER_run",0.957669738790533,0.498607237744223,"/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0020_007_0.1_0.25_Ancient/exp2_00250_0020_007_0.1_0.25_Ancient_output_alignment.fa"
818,"exp2_00250_0020_008_0.1_0.25_Ancient",20,250,0.1,0.25,"Ancient",8,"JC",NA,250000,"DNA","500","0","0","500","1",36.46,35.39,32.83,44.32,"Non-treelike",0.395038597859717,0.00119765,"no_TIGER_run",0.95463184125469,0.638240404087329,"/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0020_008_0.1_0.25_Ancient/exp2_00250_0020_008_0.1_0.25_Ancient_output_alignment.fa"
819,"exp2_00250_0020_009_0.1_0.25_Ancient",20,250,0.1,0.25,"Ancient",9,"JC",NA,250000,"DNA","500","0","0","500","1",36.14,35,33.24,51.25,"Non-treelike",0.335013572705131,0.00101095,"no_TIGER_run",0.953249379294687,0.66785191914336,"/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0020_009_0.1_0.25_Ancient/exp2_00250_0020_009_0.1_0.25_Ancient_output_alignment.fa"
