"row_id","uid","num_taxa","num_trees","tree_depth_coalescent","recombination_value","recombination_type","num_reps","alisim_gene_models","alisim_gene_tree_length","total_alignment_length","sequence_type","LM_num_resolved_quartets","LM_num_partly_resolved_quartets","LM_num_unresolved_quartets","LM_total_num_quartets","LM_proportion_resolved_quartets","sCF_mean","sCF_median","sCF_min","sCF_max","NetworkTreelikenessTest","mean_delta_plot_value","mean_Q_residual","mean_TIGER_value","Cunningham_test","tree_proportion","input_alignment_path"
2501,"exp2_00250_0100_001_10_0.15_Recent",100,250,10,0.15,"Recent",1,"JC",NA,250000,"DNA",2500,0,0,2500,1,40.81,36.87,29.8,92.46,"Non-treelike",0.0736130620456864,0.00024832,"no_TIGER_run",0.934915577909973,0.773650723405708,"/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0100_001_10_0.15_Recent/exp2_00250_0100_001_10_0.15_Recent_output_alignment.fa"
2502,"exp2_00250_0100_002_10_0.15_Recent",100,250,10,0.15,"Recent",2,"JC",NA,250000,"DNA",2500,0,0,2500,1,40.11,36.91,29.78,94.74,"Treelike",0.178397169852338,0.00040652,"no_TIGER_run",0.918736463310662,0.761068405661989,"/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0100_002_10_0.15_Recent/exp2_00250_0100_002_10_0.15_Recent_output_alignment.fa"
2503,"exp2_00250_0100_003_10_0.15_Recent",100,250,10,0.15,"Recent",3,"JC",NA,250000,"DNA",2500,0,0,2500,1,40.25,36.82,29.6,96.72,"Non-treelike",0.157354288406087,0.00045205,"no_TIGER_run",0.968023132940472,0.787277725103631,"/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0100_003_10_0.15_Recent/exp2_00250_0100_003_10_0.15_Recent_output_alignment.fa"
2504,"exp2_00250_0100_004_10_0.15_Recent",100,250,10,0.15,"Recent",4,"JC",NA,250000,"DNA",2499,1,0,2500,0.9996,41.49,37.11,30.34,90.56,"Non-treelike",0.0902728836020201,0.00023115,"no_TIGER_run",0.940629150148759,0.814215585677513,"/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0100_004_10_0.15_Recent/exp2_00250_0100_004_10_0.15_Recent_output_alignment.fa"
2505,"exp2_00250_0100_005_10_0.15_Recent",100,250,10,0.15,"Recent",5,"JC",NA,250000,"DNA",2497,3,0,2500,0.9988,40.74,38.53,29.47,98.11,"Treelike",0.145858817814191,0.00058939,"no_TIGER_run",0.930088975452608,0.778356288736482,"/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0100_005_10_0.15_Recent/exp2_00250_0100_005_10_0.15_Recent_output_alignment.fa"
2506,"exp2_00250_0100_006_10_0.15_Recent",100,250,10,0.15,"Recent",6,"JC",NA,250000,"DNA",2497,3,0,2500,0.9988,40.82,37.84,30.79,99.01,"Treelike",0.162671705305091,0.00031552,"no_TIGER_run",0.972355032626827,0.850500399924304,"/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0100_006_10_0.15_Recent/exp2_00250_0100_006_10_0.15_Recent_output_alignment.fa"
2507,"exp2_00250_0100_007_10_0.15_Recent",100,250,10,0.15,"Recent",7,"JC",NA,250000,"DNA",2498,2,0,2500,0.9992,41.24,37.98,31.47,76.58,"Non-treelike",0.132525697780872,0.00056182,"no_TIGER_run",0.879206504710919,0.756936003944245,"/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0100_007_10_0.15_Recent/exp2_00250_0100_007_10_0.15_Recent_output_alignment.fa"
2508,"exp2_00250_0100_008_10_0.15_Recent",100,250,10,0.15,"Recent",8,"JC",NA,250000,"DNA",2500,0,0,2500,1,42.26,37.94,29.09,93.61,"Non-treelike",0.0808424869371334,0.00018911,"no_TIGER_run",0.948996833482744,0.826844634315088,"/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0100_008_10_0.15_Recent/exp2_00250_0100_008_10_0.15_Recent_output_alignment.fa"
2509,"exp2_00250_0100_009_10_0.15_Recent",100,250,10,0.15,"Recent",9,"JC",NA,250000,"DNA",2499,1,0,2500,0.9996,39.94,37.82,30.47,75.32,"Non-treelike",0.144840691151477,0.00053001,"no_TIGER_run",0.856150206451393,0.732563937743956,"/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0100_009_10_0.15_Recent/exp2_00250_0100_009_10_0.15_Recent_output_alignment.fa"
2510,"exp2_00250_0100_010_10_0.15_Recent",100,250,10,0.15,"Recent",10,"JC",NA,250000,"DNA",2500,0,0,2500,1,40.57,37.47,29.53,91.79,"Non-treelike",0.0993772057389603,0.00035022,"no_TIGER_run",0.922722054656919,0.756281199957066,"/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0100_010_10_0.15_Recent/exp2_00250_0100_010_10_0.15_Recent_output_alignment.fa"
2511,"exp2_00250_0005_001_100_0.15_Recent",5,250,100,0.15,"Recent",1,"JC",NA,250000,"DNA",125,0,0,125,1,78.81,78.81,76.19,81.42,"Non-treelike",0.0551776714240552,0.0012044,"no_TIGER_run",0.999560463350304,0.937642452223716,"/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0005_001_100_0.15_Recent/exp2_00250_0005_001_100_0.15_Recent_output_alignment.fa"
2512,"exp2_00250_0005_002_100_0.15_Recent",5,250,100,0.15,"Recent",2,"JC",NA,250000,"DNA",125,0,0,125,1,82.16,82.16,69.29,95.03,"Non-treelike",0.071530097564738,0.0014706,"no_TIGER_run",0.999233006337433,0.95147696929239,"/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0005_002_100_0.15_Recent/exp2_00250_0005_002_100_0.15_Recent_output_alignment.fa"
2513,"exp2_00250_0005_003_100_0.15_Recent",5,250,100,0.15,"Recent",3,"JC",NA,250000,"DNA",125,0,0,125,1,57.58,57.58,40.58,74.59,"Non-treelike",0.229925678253005,0.0007672,"no_TIGER_run",0.997102140992014,0.901371703074167,"/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0005_003_100_0.15_Recent/exp2_00250_0005_003_100_0.15_Recent_output_alignment.fa"
2514,"exp2_00250_0005_004_100_0.15_Recent",5,250,100,0.15,"Recent",4,"JC",NA,250000,"DNA",125,0,0,125,1,46.64,46.64,42.85,50.43,"Treelike",0.29134606857341,0.00261,"no_TIGER_run",0.997060860838593,0.776516112475353,"/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0005_004_100_0.15_Recent/exp2_00250_0005_004_100_0.15_Recent_output_alignment.fa"
2515,"exp2_00250_0005_005_100_0.15_Recent",5,250,100,0.15,"Recent",5,"JC",NA,250000,"DNA",125,0,0,125,1,67.9,67.9,67.01,68.8,"Treelike",0.0327717173504929,0.0001772,"no_TIGER_run",0.999182744048856,0.97173697266309,"/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0005_005_100_0.15_Recent/exp2_00250_0005_005_100_0.15_Recent_output_alignment.fa"
2516,"exp2_00250_0005_006_100_0.15_Recent",5,250,100,0.15,"Recent",6,"JC",NA,250000,"DNA",125,0,0,125,1,69.47,69.47,40.95,98,"Non-treelike",0.18573830038805,0.000284,"no_TIGER_run",0.999091716779247,0.97965519382412,"/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0005_006_100_0.15_Recent/exp2_00250_0005_006_100_0.15_Recent_output_alignment.fa"
2517,"exp2_00250_0005_007_100_0.15_Recent",5,250,100,0.15,"Recent",7,"JC",NA,250000,"DNA",125,0,0,125,1,62.61,62.61,38.79,86.42,"Non-treelike",0.278042979783011,0.0001906,"no_TIGER_run",0.999413111342012,0.946190943559611,"/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0005_007_100_0.15_Recent/exp2_00250_0005_007_100_0.15_Recent_output_alignment.fa"
2518,"exp2_00250_0005_008_100_0.15_Recent",5,250,100,0.15,"Recent",8,"JC",NA,250000,"DNA",125,0,0,125,1,74.57,74.57,55.83,93.32,"Non-treelike",0.23742299338149,0.0103552,"no_TIGER_run",0.997978344589946,0.8430725863284,"/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0005_008_100_0.15_Recent/exp2_00250_0005_008_100_0.15_Recent_output_alignment.fa"
2519,"exp2_00250_0005_009_100_0.15_Recent",5,250,100,0.15,"Recent",9,"JC",NA,250000,"DNA",125,0,0,125,1,78.07,78.07,56.59,99.55,"Treelike",0.0306227297707978,1.92e-05,"no_TIGER_run",0.999462627872021,0.996814285714286,"/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0005_009_100_0.15_Recent/exp2_00250_0005_009_100_0.15_Recent_output_alignment.fa"
2520,"exp2_00250_0005_010_100_0.15_Recent",5,250,100,0.15,"Recent",10,"JC",NA,250000,"DNA",125,0,0,125,1,65.57,65.57,54.25,76.89,"Non-treelike",0.0641083537888523,0.000326,"no_TIGER_run",0.998416793826555,0.944807516958827,"/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0005_010_100_0.15_Recent/exp2_00250_0005_010_100_0.15_Recent_output_alignment.fa"
2521,"exp2_00250_0010_001_100_0.15_Recent",10,250,100,0.15,"Recent",1,"JC",NA,250000,"DNA",250,0,0,250,1,63.03,59.96,38.7,92.18,"Non-treelike",0.0471983725176214,0.000157,"no_TIGER_run",0.995277947693209,0.945906168325903,"/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0010_001_100_0.15_Recent/exp2_00250_0010_001_100_0.15_Recent_output_alignment.fa"
2522,"exp2_00250_0010_002_100_0.15_Recent",10,250,100,0.15,"Recent",2,"JC",NA,250000,"DNA",250,0,0,250,1,65.1,64.8,51.23,94.65,"Non-treelike",0.108144414861261,0.0046192,"no_TIGER_run",0.994328212222827,0.861964421925483,"/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0010_002_100_0.15_Recent/exp2_00250_0010_002_100_0.15_Recent_output_alignment.fa"
2523,"exp2_00250_0010_003_100_0.15_Recent",10,250,100,0.15,"Recent",3,"JC",NA,250000,"DNA",250,0,0,250,1,52.32,47.32,37.58,75.85,"Non-treelike",0.157080860688431,0.0053938,"no_TIGER_run",0.989096593496568,0.663096094201976,"/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0010_003_100_0.15_Recent/exp2_00250_0010_003_100_0.15_Recent_output_alignment.fa"
2524,"exp2_00250_0010_004_100_0.15_Recent",10,250,100,0.15,"Recent",4,"JC",NA,250000,"DNA",250,0,0,250,1,46.17,45.2,33.23,70.66,"Non-treelike",0.235491865562223,0.001105,"no_TIGER_run",0.981250907669861,0.828336583831576,"/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0010_004_100_0.15_Recent/exp2_00250_0010_004_100_0.15_Recent_output_alignment.fa"
2525,"exp2_00250_0010_005_100_0.15_Recent",10,250,100,0.15,"Recent",5,"JC",NA,250000,"DNA",250,0,0,250,1,52.01,41.48,36.85,98.85,"Non-treelike",0.154873412459602,0.0007673,"no_TIGER_run",0.990025010034972,0.930993145164877,"/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0010_005_100_0.15_Recent/exp2_00250_0010_005_100_0.15_Recent_output_alignment.fa"
2526,"exp2_00250_0010_006_100_0.15_Recent",10,250,100,0.15,"Recent",6,"JC",NA,250000,"DNA",250,0,0,250,1,56.24,53.6,40.04,84.88,"Non-treelike",0.144741596044493,0.0011741,"no_TIGER_run",0.988066337830059,0.903012901597954,"/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0010_006_100_0.15_Recent/exp2_00250_0010_006_100_0.15_Recent_output_alignment.fa"
2527,"exp2_00250_0010_007_100_0.15_Recent",10,250,100,0.15,"Recent",7,"JC",NA,250000,"DNA",250,0,0,250,1,74.59,78.77,45.15,99.83,"Non-treelike",0.0375854142981633,8.56e-05,"no_TIGER_run",0.999710949116634,0.983609521561364,"/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0010_007_100_0.15_Recent/exp2_00250_0010_007_100_0.15_Recent_output_alignment.fa"
2528,"exp2_00250_0010_008_100_0.15_Recent",10,250,100,0.15,"Recent",8,"JC",NA,250000,"DNA",250,0,0,250,1,57.05,49.01,38.07,79.84,"Non-treelike",0.0995842192792973,0.0010288,"no_TIGER_run",0.9942471059831,0.858850550037751,"/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0010_008_100_0.15_Recent/exp2_00250_0010_008_100_0.15_Recent_output_alignment.fa"
2529,"exp2_00250_0010_009_100_0.15_Recent",10,250,100,0.15,"Recent",9,"JC",NA,250000,"DNA",250,0,0,250,1,60.56,58.32,36.59,96.23,"Non-treelike",0.0666732722516989,0.0022036,"no_TIGER_run",0.992815156538301,0.910506670449944,"/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0010_009_100_0.15_Recent/exp2_00250_0010_009_100_0.15_Recent_output_alignment.fa"
2530,"exp2_00250_0010_010_100_0.15_Recent",10,250,100,0.15,"Recent",10,"JC",NA,250000,"DNA",250,0,0,250,1,66.33,71.52,41.9,97.62,"Non-treelike",0.201446547421373,0.0128848,"no_TIGER_run",0.968969357052954,0.909618251491135,"/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0010_010_100_0.15_Recent/exp2_00250_0010_010_100_0.15_Recent_output_alignment.fa"
2531,"exp2_00250_0020_001_100_0.15_Recent",20,250,100,0.15,"Recent",1,"JC",NA,250000,"DNA",500,0,0,500,1,48.62,44.93,33.11,94.86,"Non-treelike",0.0938426546377068,0.00051795,"no_TIGER_run",0.974169172415015,0.911638669771937,"/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0020_001_100_0.15_Recent/exp2_00250_0020_001_100_0.15_Recent_output_alignment.fa"
2532,"exp2_00250_0020_002_100_0.15_Recent",20,250,100,0.15,"Recent",2,"JC",NA,250000,"DNA",500,0,0,500,1,39.45,37.72,30.27,58.27,"Non-treelike",0.299384044289862,0.00209235,"no_TIGER_run",0.917839934753688,0.713222973652656,"/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0020_002_100_0.15_Recent/exp2_00250_0020_002_100_0.15_Recent_output_alignment.fa"
2533,"exp2_00250_0020_003_100_0.15_Recent",20,250,100,0.15,"Recent",3,"JC",NA,250000,"DNA",500,0,0,500,1,46.71,41.71,33.69,98.82,"Non-treelike",0.101825362269099,0.0001898,"no_TIGER_run",0.986999365448735,0.909599671029296,"/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0020_003_100_0.15_Recent/exp2_00250_0020_003_100_0.15_Recent_output_alignment.fa"
2534,"exp2_00250_0020_004_100_0.15_Recent",20,250,100,0.15,"Recent",4,"JC",NA,250000,"DNA",500,0,0,500,1,45.39,38.3,31.69,76.19,"Non-treelike",0.202204083303776,0.0012519,"no_TIGER_run",0.962726689095936,0.800647407884431,"/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0020_004_100_0.15_Recent/exp2_00250_0020_004_100_0.15_Recent_output_alignment.fa"
2535,"exp2_00250_0020_005_100_0.15_Recent",20,250,100,0.15,"Recent",5,"JC",NA,250000,"DNA",500,0,0,500,1,52.75,52.02,32.75,87.76,"Treelike",0.0990269643800741,0.0003569,"no_TIGER_run",0.982947079482368,0.919491858947847,"/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0020_005_100_0.15_Recent/exp2_00250_0020_005_100_0.15_Recent_output_alignment.fa"
2536,"exp2_00250_0020_006_100_0.15_Recent",20,250,100,0.15,"Recent",6,"JC",NA,250000,"DNA",500,0,0,500,1,47.54,41.12,31.63,97.4,"Non-treelike",0.115121229585116,0.0002847,"no_TIGER_run",0.979301574636892,0.905062833960972,"/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0020_006_100_0.15_Recent/exp2_00250_0020_006_100_0.15_Recent_output_alignment.fa"
2537,"exp2_00250_0020_007_100_0.15_Recent",20,250,100,0.15,"Recent",7,"JC",NA,250000,"DNA",500,0,0,500,1,46.32,39.49,32.32,89.56,"Non-treelike",0.183609573697236,0.0011852,"no_TIGER_run",0.954491253807392,0.859743647758655,"/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0020_007_100_0.15_Recent/exp2_00250_0020_007_100_0.15_Recent_output_alignment.fa"
2538,"exp2_00250_0020_008_100_0.15_Recent",20,250,100,0.15,"Recent",8,"JC",NA,250000,"DNA",500,0,0,500,1,52.91,48.13,33.37,91.39,"Non-treelike",0.117937226272229,0.0005898,"no_TIGER_run",0.982520821442508,0.897988469056181,"/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0020_008_100_0.15_Recent/exp2_00250_0020_008_100_0.15_Recent_output_alignment.fa"
2539,"exp2_00250_0020_009_100_0.15_Recent",20,250,100,0.15,"Recent",9,"JC",NA,250000,"DNA",500,0,0,500,1,50.83,44.68,20.07,95.21,"Non-treelike",0.12763196126513,0.00440065,"no_TIGER_run",0.923404344642623,0.841102566429363,"/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0020_009_100_0.15_Recent/exp2_00250_0020_009_100_0.15_Recent_output_alignment.fa"
2540,"exp2_00250_0020_010_100_0.15_Recent",20,250,100,0.15,"Recent",10,"JC",NA,250000,"DNA",500,0,0,500,1,53.49,51.98,34.76,96.11,"Non-treelike",0.0942373301154548,0.0005397,"no_TIGER_run",0.974970808429871,0.92590083123892,"/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0020_010_100_0.15_Recent/exp2_00250_0020_010_100_0.15_Recent_output_alignment.fa"
2541,"exp2_00250_0050_001_100_0.15_Recent",50,250,100,0.15,"Recent",1,"JC",NA,250000,"DNA",1250,0,0,1250,1,45.72,40.54,32.41,95.68,"Non-treelike",0.133883541297957,0.00063438,"no_TIGER_run",0.951454957589344,0.835185247360125,"/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0050_001_100_0.15_Recent/exp2_00250_0050_001_100_0.15_Recent_output_alignment.fa"
2542,"exp2_00250_0050_002_100_0.15_Recent",50,250,100,0.15,"Recent",2,"JC",NA,250000,"DNA",1250,0,0,1250,1,46.77,40.47,31.06,95.26,"Non-treelike",0.112028474641174,0.00037918,"no_TIGER_run",0.973797024781498,0.880145350336696,"/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0050_002_100_0.15_Recent/exp2_00250_0050_002_100_0.15_Recent_output_alignment.fa"
2543,"exp2_00250_0050_003_100_0.15_Recent",50,250,100,0.15,"Recent",3,"JC",NA,250000,"DNA",1250,0,0,1250,1,43.29,38.56,30.82,98.02,"Non-treelike",0.123633766481144,0.00078654,"no_TIGER_run",0.957856863899686,0.900508573341994,"/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0050_003_100_0.15_Recent/exp2_00250_0050_003_100_0.15_Recent_output_alignment.fa"
2544,"exp2_00250_0050_004_100_0.15_Recent",50,250,100,0.15,"Recent",4,"JC",NA,250000,"DNA",1248,2,0,1250,0.9984,43.29,38.59,32.63,99.21,"Non-treelike",0.126002647258628,0.00015276,"no_TIGER_run",0.98303890654561,0.87425530770501,"/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0050_004_100_0.15_Recent/exp2_00250_0050_004_100_0.15_Recent_output_alignment.fa"
2545,"exp2_00250_0050_005_100_0.15_Recent",50,250,100,0.15,"Recent",5,"JC",NA,250000,"DNA",1249,1,0,1250,0.9992,45.18,38.36,33.29,83.98,"Non-treelike",0.122731662547349,0.00043006,"no_TIGER_run",0.939629188032311,0.858521434147223,"/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0050_005_100_0.15_Recent/exp2_00250_0050_005_100_0.15_Recent_output_alignment.fa"
2546,"exp2_00250_0050_006_100_0.15_Recent",50,250,100,0.15,"Recent",6,"JC",NA,250000,"DNA",1250,0,0,1250,1,46.55,40.92,31.26,92.01,"Non-treelike",0.0863886918934342,0.00053882,"no_TIGER_run",0.960985801076239,0.866181936805406,"/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0050_006_100_0.15_Recent/exp2_00250_0050_006_100_0.15_Recent_output_alignment.fa"
2547,"exp2_00250_0050_007_100_0.15_Recent",50,250,100,0.15,"Recent",7,"JC",NA,250000,"DNA",1249,1,0,1250,0.9992,44.27,40.82,30.2,97.12,"Non-treelike",0.107366766341998,0.0002927,"no_TIGER_run",0.958989570495735,0.831863312395838,"/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0050_007_100_0.15_Recent/exp2_00250_0050_007_100_0.15_Recent_output_alignment.fa"
2548,"exp2_00250_0050_008_100_0.15_Recent",50,250,100,0.15,"Recent",8,"JC",NA,250000,"DNA",1249,1,0,1250,0.9992,43.68,40.83,30.53,99.87,"Treelike",0.119023409364769,4.74e-05,"no_TIGER_run",0.994324336611145,0.93658404229209,"/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0050_008_100_0.15_Recent/exp2_00250_0050_008_100_0.15_Recent_output_alignment.fa"
2549,"exp2_00250_0050_009_100_0.15_Recent",50,250,100,0.15,"Recent",9,"JC",NA,250000,"DNA",1250,0,0,1250,1,44.81,39.92,31.8,98.42,"Non-treelike",0.0958709315151864,0.00033368,"no_TIGER_run",0.962727479558328,0.863822415879426,"/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0050_009_100_0.15_Recent/exp2_00250_0050_009_100_0.15_Recent_output_alignment.fa"
2550,"exp2_00250_0050_010_100_0.15_Recent",50,250,100,0.15,"Recent",10,"JC",NA,250000,"DNA",1250,0,0,1250,1,45.3,40.23,30.47,98.74,"Non-treelike",0.0796024024026061,0.00048384,"no_TIGER_run",0.957432130667824,0.849769459739472,"/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0050_010_100_0.15_Recent/exp2_00250_0050_010_100_0.15_Recent_output_alignment.fa"
2551,"exp2_00250_0100_001_100_0.15_Recent",100,250,100,0.15,"Recent",1,"JC",NA,250000,"DNA",2499,1,0,2500,0.9996,39.58,37.97,31.07,83.06,"Non-treelike",0.167723606932806,0.00077624,"no_TIGER_run",0.819761252958785,0.696134370257438,"/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0100_001_100_0.15_Recent/exp2_00250_0100_001_100_0.15_Recent_output_alignment.fa"
2552,"exp2_00250_0100_002_100_0.15_Recent",100,250,100,0.15,"Recent",2,"JC",NA,250000,"DNA",2500,0,0,2500,1,41.89,38.84,29.71,89.99,"Treelike",0.083425203367606,0.00060848,"no_TIGER_run",0.936828630722649,0.781780557133998,"/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0100_002_100_0.15_Recent/exp2_00250_0100_002_100_0.15_Recent_output_alignment.fa"
2553,"exp2_00250_0100_003_100_0.15_Recent",100,250,100,0.15,"Recent",3,"JC",NA,250000,"DNA",2500,0,0,2500,1,40.93,37.52,30.63,82.48,"Non-treelike",0.0944267369685372,0.00060126,"no_TIGER_run",0.900608136508801,0.743712225365255,"/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0100_003_100_0.15_Recent/exp2_00250_0100_003_100_0.15_Recent_output_alignment.fa"
2554,"exp2_00250_0100_004_100_0.15_Recent",100,250,100,0.15,"Recent",4,"JC",NA,250000,"DNA",2499,1,0,2500,0.9996,40.27,38.33,27.65,98.61,"Treelike",0.104259680094133,0.00028632,"no_TIGER_run",0.941732325924686,0.786985959817527,"/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0100_004_100_0.15_Recent/exp2_00250_0100_004_100_0.15_Recent_output_alignment.fa"
2555,"exp2_00250_0100_005_100_0.15_Recent",100,250,100,0.15,"Recent",5,"JC",NA,250000,"DNA",2497,3,0,2500,0.9988,40.54,37.55,30.09,98.39,"Non-treelike",0.135119413807972,0.00039806,"no_TIGER_run",0.918491863219574,0.791949696866872,"/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0100_005_100_0.15_Recent/exp2_00250_0100_005_100_0.15_Recent_output_alignment.fa"
2556,"exp2_00250_0100_006_100_0.15_Recent",100,250,100,0.15,"Recent",6,"JC",NA,250000,"DNA",2499,1,0,2500,0.9996,40.09,37.44,32,93.68,"Non-treelike",0.118410701500011,0.00053065,"no_TIGER_run",0.862558320430286,0.750497708931564,"/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0100_006_100_0.15_Recent/exp2_00250_0100_006_100_0.15_Recent_output_alignment.fa"
2557,"exp2_00250_0100_007_100_0.15_Recent",100,250,100,0.15,"Recent",7,"JC",NA,250000,"DNA",2500,0,0,2500,1,40.03,37.2,30.92,91.49,"Non-treelike",0.0848652761862977,0.00033468,"no_TIGER_run",0.900058850910773,0.735648179956609,"/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0100_007_100_0.15_Recent/exp2_00250_0100_007_100_0.15_Recent_output_alignment.fa"
2558,"exp2_00250_0100_008_100_0.15_Recent",100,250,100,0.15,"Recent",8,"JC",NA,250000,"DNA",2500,0,0,2500,1,40.7,37.18,30.8,98.53,"Treelike",0.104419865089312,0.00023933,"no_TIGER_run",0.948049537154294,0.823526562815924,"/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0100_008_100_0.15_Recent/exp2_00250_0100_008_100_0.15_Recent_output_alignment.fa"
2559,"exp2_00250_0100_009_100_0.15_Recent",100,250,100,0.15,"Recent",9,"JC",NA,250000,"DNA",2500,0,0,2500,1,41.17,38.62,27.13,98.62,"Non-treelike",0.165825283085709,0.00076238,"no_TIGER_run",0.904369790403224,0.77302184885897,"/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0100_009_100_0.15_Recent/exp2_00250_0100_009_100_0.15_Recent_output_alignment.fa"
2560,"exp2_00250_0100_010_100_0.15_Recent",100,250,100,0.15,"Recent",10,"JC",NA,250000,"DNA",2498,2,0,2500,0.9992,40.58,37.8,30.3,98.38,"Non-treelike",0.120623754661776,0.00064326,"no_TIGER_run",0.871188997611048,0.788582308610351,"/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0100_010_100_0.15_Recent/exp2_00250_0100_010_100_0.15_Recent_output_alignment.fa"
2561,"exp2_00250_0005_001_0.1_0.2_Recent",5,250,0.1,0.2,"Recent",1,"JC",NA,250000,"DNA",125,0,0,125,1,44.09,44.09,43.39,44.79,"Treelike",0.149922661013411,0.0005054,"no_TIGER_run",0.99387415994315,0.899996466442957,"/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0005_001_0.1_0.2_Recent/exp2_00250_0005_001_0.1_0.2_Recent_output_alignment.fa"
2562,"exp2_00250_0005_002_0.1_0.2_Recent",5,250,0.1,0.2,"Recent",2,"JC",NA,250000,"DNA",125,0,0,125,1,41.33,41.33,40.26,42.39,"Non-treelike",0.256608259108641,0.0003308,"no_TIGER_run",0.998523370968935,0.772257621617881,"/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0005_002_0.1_0.2_Recent/exp2_00250_0005_002_0.1_0.2_Recent_output_alignment.fa"
