"X","row_id","num_reps","num_taxa","num_trees","tree_depth","uid","alisim_gene_models","alisim_gene_tree_length","total_alignment_length","sequence_type","tree_file","partition_file","output_alignment_file","num_resolved_quartets","num_partly_resolved_quartets","num_unresolved_quartets","total_num_quartets","proportion_resolved_quartets","quartet_treeness_min","quartet_treeness_1st_qu","quartet_treeness_median","quartet_treeness_mean","quartet_treeness_3rd_qu","quartet_treeness_max","quartet_treeness_num_sampled_quartets","quartet_treeness_total_num_quartets"
2576,2576,6,20,2,1,"expB1_00002_0020_006_1","JC",NA,10000,"DNA","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B1/expB1_00002_0020_006_1/expB1_00002_0020_006_1_random_trees.phy","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B1/expB1_00002_0020_006_1/expB1_00002_0020_006_1_partitions.nex","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B1/expB1_00002_0020_006_1/expB1_00002_0020_006_1_output_alignment.fa",492,5,3,500,0.984,0.0556001851620885,0.169203092995234,0.226533988787197,0.249428069467492,0.31484188234204,0.580537744558776,500,4845
77,77,7,20,2,0.01,"expB1_00002_0020_007_0.01","JC",NA,10000,"DNA","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B1/expB1_00002_0020_007_0.01/expB1_00002_0020_007_0.01_random_trees.phy","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B1/expB1_00002_0020_007_0.01/expB1_00002_0020_007_0.01_partitions.nex","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B1/expB1_00002_0020_007_0.01/expB1_00002_0020_007_0.01_output_alignment.fa",499,1,0,500,0.998,0.0351071372946175,0.145001827226651,0.202120172868895,0.237302949173609,0.318466692103999,0.694956732432388,500,4845
1327,1327,7,20,2,0.1,"expB1_00002_0020_007_0.1","JC",NA,10000,"DNA","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B1/expB1_00002_0020_007_0.1/expB1_00002_0020_007_0.1_random_trees.phy","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B1/expB1_00002_0020_007_0.1/expB1_00002_0020_007_0.1_partitions.nex","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B1/expB1_00002_0020_007_0.1/expB1_00002_0020_007_0.1_output_alignment.fa",488,12,0,500,0.976,0.048146909710206,0.136376540995111,0.169733989250402,0.183479114606393,0.218758761447291,0.44229960907892,500,4845
2577,2577,7,20,2,1,"expB1_00002_0020_007_1","JC",NA,10000,"DNA","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B1/expB1_00002_0020_007_1/expB1_00002_0020_007_1_random_trees.phy","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B1/expB1_00002_0020_007_1/expB1_00002_0020_007_1_partitions.nex","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B1/expB1_00002_0020_007_1/expB1_00002_0020_007_1_output_alignment.fa",404,40,56,500,0.808,0.0574244442786992,0.295627940392636,0.413236826778664,0.416950426202578,0.536902381413199,0.799439886833102,500,4845
78,78,8,20,2,0.01,"expB1_00002_0020_008_0.01","JC",NA,10000,"DNA","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B1/expB1_00002_0020_008_0.01/expB1_00002_0020_008_0.01_random_trees.phy","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B1/expB1_00002_0020_008_0.01/expB1_00002_0020_008_0.01_partitions.nex","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B1/expB1_00002_0020_008_0.01/expB1_00002_0020_008_0.01_output_alignment.fa",498,2,0,500,0.996,0.0316032521107675,0.100047501245988,0.132691582173444,0.146751978689793,0.186435894429773,0.40325113833038,500,4845
1328,1328,8,20,2,0.1,"expB1_00002_0020_008_0.1","JC",NA,10000,"DNA","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B1/expB1_00002_0020_008_0.1/expB1_00002_0020_008_0.1_random_trees.phy","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B1/expB1_00002_0020_008_0.1/expB1_00002_0020_008_0.1_partitions.nex","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B1/expB1_00002_0020_008_0.1/expB1_00002_0020_008_0.1_output_alignment.fa",496,4,0,500,0.992,0.0227619302966615,0.142842443095814,0.198588166606026,0.21272963735807,0.272471642155026,0.680367921533428,500,4845
2578,2578,8,20,2,1,"expB1_00002_0020_008_1","JC",NA,10000,"DNA","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B1/expB1_00002_0020_008_1/expB1_00002_0020_008_1_random_trees.phy","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B1/expB1_00002_0020_008_1/expB1_00002_0020_008_1_partitions.nex","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B1/expB1_00002_0020_008_1/expB1_00002_0020_008_1_output_alignment.fa",467,21,12,500,0.934,0.0453793168664186,0.216069420794073,0.296312975948431,0.309554290364703,0.389906730433969,0.739046257540776,500,4845
79,79,9,20,2,0.01,"expB1_00002_0020_009_0.01","JC",NA,10000,"DNA","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B1/expB1_00002_0020_009_0.01/expB1_00002_0020_009_0.01_random_trees.phy","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B1/expB1_00002_0020_009_0.01/expB1_00002_0020_009_0.01_partitions.nex","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B1/expB1_00002_0020_009_0.01/expB1_00002_0020_009_0.01_output_alignment.fa",499,1,0,500,0.998,0.0236446283956203,0.14573665958946,0.18800702441122,0.209911105374487,0.265723060818597,0.665420587865568,500,4845
1329,1329,9,20,2,0.1,"expB1_00002_0020_009_0.1","JC",NA,10000,"DNA","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B1/expB1_00002_0020_009_0.1/expB1_00002_0020_009_0.1_random_trees.phy","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B1/expB1_00002_0020_009_0.1/expB1_00002_0020_009_0.1_partitions.nex","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B1/expB1_00002_0020_009_0.1/expB1_00002_0020_009_0.1_output_alignment.fa",499,1,0,500,0.998,0.0317573989247974,0.17422288132115,0.242429517609852,0.246493207406825,0.305223782565451,0.594723711290172,500,4845
2579,2579,9,20,2,1,"expB1_00002_0020_009_1","JC",NA,10000,"DNA","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B1/expB1_00002_0020_009_1/expB1_00002_0020_009_1_random_trees.phy","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B1/expB1_00002_0020_009_1/expB1_00002_0020_009_1_partitions.nex","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B1/expB1_00002_0020_009_1/expB1_00002_0020_009_1_output_alignment.fa",487,8,5,500,0.974,0.0174833966434445,0.149310419029135,0.205713698950007,0.21192454921563,0.273733219023776,0.571375672147694,500,4845
80,80,10,20,2,0.01,"expB1_00002_0020_010_0.01","JC",NA,10000,"DNA","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B1/expB1_00002_0020_010_0.01/expB1_00002_0020_010_0.01_random_trees.phy","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B1/expB1_00002_0020_010_0.01/expB1_00002_0020_010_0.01_partitions.nex","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B1/expB1_00002_0020_010_0.01/expB1_00002_0020_010_0.01_output_alignment.fa",498,2,0,500,0.996,0.0446880413520077,0.221801934013315,0.365049730394466,0.338001691351124,0.433986913654895,0.816999537273193,500,4845
1330,1330,10,20,2,0.1,"expB1_00002_0020_010_0.1","JC",NA,10000,"DNA","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B1/expB1_00002_0020_010_0.1/expB1_00002_0020_010_0.1_random_trees.phy","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B1/expB1_00002_0020_010_0.1/expB1_00002_0020_010_0.1_partitions.nex","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B1/expB1_00002_0020_010_0.1/expB1_00002_0020_010_0.1_output_alignment.fa",498,2,0,500,0.996,0.0274095106378513,0.103785409285834,0.155677802988947,0.179455785653484,0.242024008502927,0.597363842418574,500,4845
2580,2580,10,20,2,1,"expB1_00002_0020_010_1","JC",NA,10000,"DNA","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B1/expB1_00002_0020_010_1/expB1_00002_0020_010_1_random_trees.phy","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B1/expB1_00002_0020_010_1/expB1_00002_0020_010_1_partitions.nex","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B1/expB1_00002_0020_010_1/expB1_00002_0020_010_1_output_alignment.fa",253,123,124,500,0.506,0.033127749722393,0.223980817206039,0.305826852313602,0.313600440004775,0.395216421045227,0.75913213198795,500,4845
81,81,1,50,2,0.01,"expB1_00002_0050_001_0.01","JC",NA,10000,"DNA","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B1/expB1_00002_0050_001_0.01/expB1_00002_0050_001_0.01_random_trees.phy","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B1/expB1_00002_0050_001_0.01/expB1_00002_0050_001_0.01_partitions.nex","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B1/expB1_00002_0050_001_0.01/expB1_00002_0050_001_0.01_output_alignment.fa",1240,8,2,1250,0.992,0.0170117122346318,0.141176994902418,0.199997187498791,0.213358932658836,0.270422999093422,0.60166310164203,1250,230300
1331,1331,1,50,2,0.1,"expB1_00002_0050_001_0.1","JC",NA,10000,"DNA","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B1/expB1_00002_0050_001_0.1/expB1_00002_0050_001_0.1_random_trees.phy","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B1/expB1_00002_0050_001_0.1/expB1_00002_0050_001_0.1_partitions.nex","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B1/expB1_00002_0050_001_0.1/expB1_00002_0050_001_0.1_output_alignment.fa",1250,0,0,1250,1,0.0203335025782901,0.127577905367568,0.178886615425938,0.188994722510067,0.237249451495837,0.608749363800124,1250,230300
2581,2581,1,50,2,1,"expB1_00002_0050_001_1","JC",NA,10000,"DNA","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B1/expB1_00002_0050_001_1/expB1_00002_0050_001_1_random_trees.phy","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B1/expB1_00002_0050_001_1/expB1_00002_0050_001_1_partitions.nex","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B1/expB1_00002_0050_001_1/expB1_00002_0050_001_1_output_alignment.fa",1010,107,133,1250,0.808,0.0285424860457978,0.20339714318515,0.299783131085215,0.315088701783826,0.411924473358422,0.79970160505694,1250,230300
82,82,2,50,2,0.01,"expB1_00002_0050_002_0.01","JC",NA,10000,"DNA","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B1/expB1_00002_0050_002_0.01/expB1_00002_0050_002_0.01_random_trees.phy","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B1/expB1_00002_0050_002_0.01/expB1_00002_0050_002_0.01_partitions.nex","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B1/expB1_00002_0050_002_0.01/expB1_00002_0050_002_0.01_output_alignment.fa",1242,2,6,1250,0.9936,0.0128143251064646,0.109996937775806,0.16568070275212,0.188784095463651,0.241243088564519,0.733320437600131,1250,230300
1332,1332,2,50,2,0.1,"expB1_00002_0050_002_0.1","JC",NA,10000,"DNA","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B1/expB1_00002_0050_002_0.1/expB1_00002_0050_002_0.1_random_trees.phy","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B1/expB1_00002_0050_002_0.1/expB1_00002_0050_002_0.1_partitions.nex","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B1/expB1_00002_0050_002_0.1/expB1_00002_0050_002_0.1_output_alignment.fa",1249,1,0,1250,0.9992,0.00481939547835821,0.15428525058679,0.200587927386813,0.212257790915002,0.269309026418783,0.594838942495316,1250,230300
2582,2582,2,50,2,1,"expB1_00002_0050_002_1","JC",NA,10000,"DNA","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B1/expB1_00002_0050_002_1/expB1_00002_0050_002_1_random_trees.phy","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B1/expB1_00002_0050_002_1/expB1_00002_0050_002_1_partitions.nex","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B1/expB1_00002_0050_002_1/expB1_00002_0050_002_1_output_alignment.fa",1019,99,132,1250,0.8152,0.0223523540690288,0.108405024283357,0.171152746323511,0.193918264904218,0.243094188415095,0.692388285315445,1250,230300
83,83,3,50,2,0.01,"expB1_00002_0050_003_0.01","JC",NA,10000,"DNA","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B1/expB1_00002_0050_003_0.01/expB1_00002_0050_003_0.01_random_trees.phy","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B1/expB1_00002_0050_003_0.01/expB1_00002_0050_003_0.01_partitions.nex","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B1/expB1_00002_0050_003_0.01/expB1_00002_0050_003_0.01_output_alignment.fa",1243,6,1,1250,0.9944,0.0166454326664733,0.135812198388298,0.195648772975342,0.208146806843981,0.273710693428641,0.620139438497086,1250,230300
1333,1333,3,50,2,0.1,"expB1_00002_0050_003_0.1","JC",NA,10000,"DNA","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B1/expB1_00002_0050_003_0.1/expB1_00002_0050_003_0.1_random_trees.phy","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B1/expB1_00002_0050_003_0.1/expB1_00002_0050_003_0.1_partitions.nex","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B1/expB1_00002_0050_003_0.1/expB1_00002_0050_003_0.1_output_alignment.fa",1245,3,2,1250,0.996,0.00990123560004915,0.114811031453676,0.164451759306192,0.180822131524921,0.233809674469905,0.515021807580686,1250,230300
2583,2583,3,50,2,1,"expB1_00002_0050_003_1","JC",NA,10000,"DNA","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B1/expB1_00002_0050_003_1/expB1_00002_0050_003_1_random_trees.phy","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B1/expB1_00002_0050_003_1/expB1_00002_0050_003_1_partitions.nex","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B1/expB1_00002_0050_003_1/expB1_00002_0050_003_1_output_alignment.fa",1203,25,22,1250,0.9624,0.0201461967654286,0.0887864524660028,0.128460251654161,0.14700219231651,0.187905577003021,0.45352342495224,1250,230300
84,84,4,50,2,0.01,"expB1_00002_0050_004_0.01","JC",NA,10000,"DNA","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B1/expB1_00002_0050_004_0.01/expB1_00002_0050_004_0.01_random_trees.phy","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B1/expB1_00002_0050_004_0.01/expB1_00002_0050_004_0.01_partitions.nex","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B1/expB1_00002_0050_004_0.01/expB1_00002_0050_004_0.01_output_alignment.fa",1246,4,0,1250,0.9968,0.038607146520341,0.115089531970996,0.165599049808217,0.178745071902634,0.227244491017509,0.520698975860563,1250,230300
1334,1334,4,50,2,0.1,"expB1_00002_0050_004_0.1","JC",NA,10000,"DNA","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B1/expB1_00002_0050_004_0.1/expB1_00002_0050_004_0.1_random_trees.phy","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B1/expB1_00002_0050_004_0.1/expB1_00002_0050_004_0.1_partitions.nex","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B1/expB1_00002_0050_004_0.1/expB1_00002_0050_004_0.1_output_alignment.fa",1245,5,0,1250,0.996,0.0210340581908104,0.0711562558801711,0.12282828148796,0.148075053144247,0.200355181124335,0.634022801518549,1250,230300
2584,2584,4,50,2,1,"expB1_00002_0050_004_1","JC",NA,10000,"DNA","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B1/expB1_00002_0050_004_1/expB1_00002_0050_004_1_random_trees.phy","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B1/expB1_00002_0050_004_1/expB1_00002_0050_004_1_partitions.nex","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B1/expB1_00002_0050_004_1/expB1_00002_0050_004_1_output_alignment.fa",1162,36,52,1250,0.9296,0.0383526109250129,0.175834500651369,0.249860476560757,0.255764987579675,0.322999038444812,0.655365516003055,1250,230300
85,85,5,50,2,0.01,"expB1_00002_0050_005_0.01","JC",NA,10000,"DNA","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B1/expB1_00002_0050_005_0.01/expB1_00002_0050_005_0.01_random_trees.phy","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B1/expB1_00002_0050_005_0.01/expB1_00002_0050_005_0.01_partitions.nex","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B1/expB1_00002_0050_005_0.01/expB1_00002_0050_005_0.01_output_alignment.fa",1244,6,0,1250,0.9952,0.0154206032604376,0.11596315776568,0.167611052161604,0.184780514316514,0.229971258663487,0.684797234242191,1250,230300
1335,1335,5,50,2,0.1,"expB1_00002_0050_005_0.1","JC",NA,10000,"DNA","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B1/expB1_00002_0050_005_0.1/expB1_00002_0050_005_0.1_random_trees.phy","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B1/expB1_00002_0050_005_0.1/expB1_00002_0050_005_0.1_partitions.nex","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B1/expB1_00002_0050_005_0.1/expB1_00002_0050_005_0.1_output_alignment.fa",1243,7,0,1250,0.9944,0.0130200256735462,0.132248354040908,0.184186383642118,0.201034921827702,0.256497541694119,0.633815264111191,1250,230300
2585,2585,5,50,2,1,"expB1_00002_0050_005_1","JC",NA,10000,"DNA","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B1/expB1_00002_0050_005_1/expB1_00002_0050_005_1_random_trees.phy","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B1/expB1_00002_0050_005_1/expB1_00002_0050_005_1_partitions.nex","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B1/expB1_00002_0050_005_1/expB1_00002_0050_005_1_output_alignment.fa",1061,73,116,1250,0.8488,0.0302737541699887,0.347074793934714,0.445706772008707,0.438610642097366,0.565779244110869,0.827768354142737,1250,230300
86,86,6,50,2,0.01,"expB1_00002_0050_006_0.01","JC",NA,10000,"DNA","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B1/expB1_00002_0050_006_0.01/expB1_00002_0050_006_0.01_random_trees.phy","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B1/expB1_00002_0050_006_0.01/expB1_00002_0050_006_0.01_partitions.nex","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B1/expB1_00002_0050_006_0.01/expB1_00002_0050_006_0.01_output_alignment.fa",1243,7,0,1250,0.9944,1.55754849735252e-05,0.0899270815242524,0.133892859794771,0.153698230742542,0.205008962267352,0.501732863718305,1250,230300
1336,1336,6,50,2,0.1,"expB1_00002_0050_006_0.1","JC",NA,10000,"DNA","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B1/expB1_00002_0050_006_0.1/expB1_00002_0050_006_0.1_random_trees.phy","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B1/expB1_00002_0050_006_0.1/expB1_00002_0050_006_0.1_partitions.nex","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B1/expB1_00002_0050_006_0.1/expB1_00002_0050_006_0.1_output_alignment.fa",1245,5,0,1250,0.996,0.0159809924887674,0.0768294336014097,0.133430508687491,0.154312270947905,0.21184422902484,0.59393965530824,1250,230300
2586,2586,6,50,2,1,"expB1_00002_0050_006_1","JC",NA,10000,"DNA","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B1/expB1_00002_0050_006_1/expB1_00002_0050_006_1_random_trees.phy","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B1/expB1_00002_0050_006_1/expB1_00002_0050_006_1_partitions.nex","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B1/expB1_00002_0050_006_1/expB1_00002_0050_006_1_output_alignment.fa",1191,32,27,1250,0.9528,0.0429185484576193,0.16606575753288,0.227319324125729,0.240285650937373,0.301262018877383,0.594890619459171,1250,230300
87,87,7,50,2,0.01,"expB1_00002_0050_007_0.01","JC",NA,10000,"DNA","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B1/expB1_00002_0050_007_0.01/expB1_00002_0050_007_0.01_random_trees.phy","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B1/expB1_00002_0050_007_0.01/expB1_00002_0050_007_0.01_partitions.nex","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B1/expB1_00002_0050_007_0.01/expB1_00002_0050_007_0.01_output_alignment.fa",1240,9,1,1250,0.992,0.00625240234462065,0.0413564242808902,0.0810968279704165,0.104793553348849,0.147007067207557,0.507383311251728,1250,230300
1337,1337,7,50,2,0.1,"expB1_00002_0050_007_0.1","JC",NA,10000,"DNA","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B1/expB1_00002_0050_007_0.1/expB1_00002_0050_007_0.1_random_trees.phy","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B1/expB1_00002_0050_007_0.1/expB1_00002_0050_007_0.1_partitions.nex","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B1/expB1_00002_0050_007_0.1/expB1_00002_0050_007_0.1_output_alignment.fa",1224,18,8,1250,0.9792,0.0164912789149048,0.083551851952444,0.142699406264018,0.15655042899271,0.202630917416207,0.515636871928999,1250,230300
2587,2587,7,50,2,1,"expB1_00002_0050_007_1","JC",NA,10000,"DNA","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B1/expB1_00002_0050_007_1/expB1_00002_0050_007_1_random_trees.phy","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B1/expB1_00002_0050_007_1/expB1_00002_0050_007_1_partitions.nex","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B1/expB1_00002_0050_007_1/expB1_00002_0050_007_1_output_alignment.fa",1236,11,3,1250,0.9888,0.0326638258841732,0.101450082446284,0.147120799921499,0.160550734981844,0.205593416546612,0.518654771022107,1250,230300
88,88,8,50,2,0.01,"expB1_00002_0050_008_0.01","JC",NA,10000,"DNA","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B1/expB1_00002_0050_008_0.01/expB1_00002_0050_008_0.01_random_trees.phy","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B1/expB1_00002_0050_008_0.01/expB1_00002_0050_008_0.01_partitions.nex","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B1/expB1_00002_0050_008_0.01/expB1_00002_0050_008_0.01_output_alignment.fa",1239,11,0,1250,0.9912,0.0401531788397166,0.118185251872085,0.168849794802016,0.187513142326753,0.239107299320278,0.570555026717485,1250,230300
1338,1338,8,50,2,0.1,"expB1_00002_0050_008_0.1","JC",NA,10000,"DNA","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B1/expB1_00002_0050_008_0.1/expB1_00002_0050_008_0.1_random_trees.phy","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B1/expB1_00002_0050_008_0.1/expB1_00002_0050_008_0.1_partitions.nex","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B1/expB1_00002_0050_008_0.1/expB1_00002_0050_008_0.1_output_alignment.fa",1244,6,0,1250,0.9952,0.0297058922212027,0.0874836770816945,0.144355132078772,0.156559834532629,0.199980461783662,0.59997482823447,1250,230300
