"num_reps","num_taxa","num_trees","tree_depth","alisim_gene_models","alisim_gene_tree_length","total_alignment_length","sequence_type","uid","st_rt_max_branching_times_min","st_rt_max_branching_times_1st_qu","st_rt_max_branching_times_median","st_rt_max_branching_times_mean","st_rt_max_branching_times_3rd_qu","st_rt_max_branching_times_max","st_rt_tree_height_min","st_rt_tree_height_1st_qu","st_rt_tree_height_median","st_rt_tree_height_mean","st_rt_tree_height_3rd_qu","st_rt_tree_height_max","st_rt_crown_age_min","st_rt_crown_age_1st_qu","st_rt_crown_age_median","st_rt_crown_age_mean","st_rt_crown_age_3rd_qu","st_rt_crown_age_max","st_ext_max_branching_times_min","st_ext_max_branching_times_1st_qu","st_ext_max_branching_times_median","st_ext_max_branching_times_mean","st_ext_max_branching_times_3rd_qu","st_ext_max_branching_times_max","st_ext_tree_height_min","st_ext_tree_height_1st_qu","st_ext_tree_height_median","st_ext_tree_height_mean","st_ext_tree_height_3rd_qu","st_ext_tree_height_max","st_ext_crown_age_min","st_ext_crown_age_1st_qu","st_ext_crown_age_median","st_ext_crown_age_mean","st_ext_crown_age_3rd_qu","st_ext_crown_age_max","st_coal_max_branching_times_min","st_coal_max_branching_times_1st_qu","st_coal_max_branching_times_median","st_coal_max_branching_times_mean","st_coal_max_branching_times_3rd_qu","st_coal_max_branching_times_max","st_coal_tree_height_min","st_coal_tree_height_1st_qu","st_coal_tree_height_median","st_coal_tree_height_mean","st_coal_tree_height_3rd_qu","st_coal_tree_height_max","st_coal_crown_age_min","st_coal_crown_age_1st_qu","st_coal_crown_age_median","st_coal_crown_age_mean","st_coal_crown_age_3rd_qu","st_coal_crown_age_max"
4,10,400,0.1,"JC",NA,10000,"DNA","ts_00400_0010_004_0.1",0.0693365329715325,0.1,0.1,0.312711246296088,0.208205840137377,18.4069607233676,0.1,0.154703943907808,0.215985846268726,0.483561395467521,0.376166647549701,21.5689772641227,0.1,0.154703943907808,0.215985846268726,0.483561395467521,0.376166647549701,21.5689772641227,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
5,10,400,0.1,"JC",NA,10000,"DNA","ts_00400_0010_005_0.1",0.0486118888007121,0.1,0.1,0.204155169002498,0.181948367777599,9.16701812404258,0.1,0.140222633095317,0.200694666508008,0.333954853843799,0.331722149051548,9.16701812404258,0.1,0.140222633095317,0.200694666508008,0.333954853843799,0.331722149051548,9.16701812404258,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
6,10,400,0.1,"JC",NA,10000,"DNA","ts_00400_0010_006_0.1",0.0579191219280437,0.1,0.1,0.241041175768653,0.183762165096047,13.4281514045536,0.1,0.152513144896297,0.211490976446852,0.393994657515919,0.322895042726169,13.4281514045536,0.1,0.152513144896297,0.211490976446852,0.393994657515919,0.322895042726169,13.4281514045536,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
7,10,400,0.1,"JC",NA,10000,"DNA","ts_00400_0010_007_0.1",0.0551283192972798,0.1,0.1,0.553818975869623,0.207411792822371,118.005580639361,0.1,0.151631917358198,0.223497690922079,0.738101433080901,0.344245331630795,135.166774042858,0.1,0.151631917358198,0.223497690922079,0.738101433080901,0.344245331630795,135.166774042858,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
8,10,400,0.1,"JC",NA,10000,"DNA","ts_00400_0010_008_0.1",0.0590463739130547,0.1,0.1,0.24751732047157,0.193256370666027,10.937685948093,0.1,0.150518576698353,0.207622012375986,0.418250539554332,0.337874491488693,13.227447502138,0.1,0.150518576698353,0.207622012375986,0.418250539554332,0.337874491488693,13.227447502138,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
9,10,400,0.1,"JC",NA,10000,"DNA","ts_00400_0010_009_0.1",0.0694688446113424,0.1,0.1,0.301381580907137,0.194974945326326,29.6192772670396,0.1,0.144807957399099,0.208183184972092,0.479522122450664,0.362305633518728,44.6784281444866,0.1,0.144807957399099,0.208183184972092,0.479522122450664,0.362305633518728,44.6784281444866,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
10,10,400,0.1,"JC",NA,10000,"DNA","ts_00400_0010_010_0.1",0.0681703494554056,0.1,0.106422466353176,0.331287232150273,0.225772918861612,8.49283359189366,0.1,0.149062403614832,0.217072452565447,0.489000801143386,0.373177018386492,9.30230618202947,0.1,0.149062403614832,0.217072452565447,0.489000801143386,0.373177018386492,9.30230618202947,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
11,10,400,0.1,"JC",NA,10000,"DNA","ts_00400_0010_011_0.1",0.0427112229542171,0.1,0.1,0.274785332863517,0.213773764420959,21.5195171460894,0.1,0.151331810870574,0.221814923541897,0.445964371896247,0.371151239635473,29.7031794669165,0.1,0.151331810870574,0.221814923541897,0.445964371896247,0.371151239635473,29.7031794669165,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
12,10,400,0.1,"JC",NA,10000,"DNA","ts_00400_0010_012_0.1",0.0578291265890786,0.1,0.1,0.328103164147313,0.201173698229632,23.4020723003223,0.1,0.147151149353554,0.219957348905765,0.464859381219322,0.369739307120118,24.4779295381733,0.1,0.147151149353554,0.219957348905765,0.464859381219322,0.369739307120118,24.4779295381733,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
13,10,400,0.1,"JC",NA,10000,"DNA","ts_00400_0010_013_0.1",0.0629955825968296,0.1,0.1,0.279979041869343,0.188721718726493,12.2266734024536,0.1,0.147006048150377,0.203619121984414,0.405523726730689,0.318370020487428,13.1196158607623,0.1,0.147006048150377,0.203619121984414,0.405523726730689,0.318370020487428,13.1196158607623,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
14,10,400,0.1,"JC",NA,10000,"DNA","ts_00400_0010_014_0.1",0.0385425820953772,0.1,0.1,0.20001676030648,0.195414567815322,4.19540292265741,0.1,0.144947514442106,0.223423309869623,0.334965336055277,0.354719078574999,8.01958857024984,0.1,0.144947514442106,0.223423309869623,0.334965336055277,0.354719078574999,8.01958857024984,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
15,10,400,0.1,"JC",NA,10000,"DNA","ts_00400_0010_015_0.1",0.0475085014449414,0.1,0.1,0.241571769374972,0.204848503686973,3.51212359774628,0.1,0.148798402281135,0.215298155631878,0.37571359557576,0.371258702606521,5.55389239149868,0.1,0.148798402281135,0.215298155631878,0.37571359557576,0.371258702606521,5.55389239149868,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
16,10,400,0.1,"JC",NA,10000,"DNA","ts_00400_0010_016_0.1",0.0563020569557409,0.1,0.1,0.259944439947722,0.1949435381522,21.9205713544424,0.1,0.151966771888002,0.227523130468257,0.391577463513121,0.349444703970745,21.9205713544424,0.1,0.151966771888002,0.227523130468257,0.391577463513121,0.349444703970745,21.9205713544424,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
17,10,400,0.1,"JC",NA,10000,"DNA","ts_00400_0010_017_0.1",0.056442946453572,0.1,0.1,0.301855407083443,0.208111735951767,22.8440630826218,0.1,0.155261695572982,0.216161399534292,0.499035622318595,0.369791123488767,40.7313187676773,0.1,0.155261695572982,0.216161399534292,0.499035622318595,0.369791123488767,40.7313187676773,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
18,10,400,0.1,"JC",NA,10000,"DNA","ts_00400_0010_018_0.1",0.0584093349767562,0.1,0.1,0.263736229539809,0.19691748838221,7.39116359460756,0.1,0.156021078773191,0.214237013962848,0.389446784837678,0.383092583126686,10.4930101413247,0.1,0.156021078773191,0.214237013962848,0.389446784837678,0.383092583126686,10.4930101413247,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
19,10,400,0.1,"JC",NA,10000,"DNA","ts_00400_0010_019_0.1",0.0665919986715444,0.1,0.1,0.376694520423591,0.180967068315141,41.6232091433805,0.1,0.138846893023873,0.209888201977417,0.550422944816756,0.335286353452596,49.9536661545134,0.1,0.138846893023873,0.209888201977417,0.550422944816756,0.335286353452596,49.9536661545134,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
20,10,400,0.1,"JC",NA,10000,"DNA","ts_00400_0010_020_0.1",0.0372175844389505,0.1,0.1,0.413799509805404,0.193910271954308,72.3867614334874,0.1,0.14849393220652,0.225043872862267,0.613791632994736,0.358391375207251,105.462749251793,0.1,0.14849393220652,0.225043872862267,0.613791632994736,0.358391375207251,105.462749251793,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
1,20,400,0.1,"JC",NA,10000,"DNA","ts_00400_0020_001_0.1",0.0614135283380474,0.1,0.1,0.228156099369221,0.182503551331181,9.01208665013694,0.1,0.165349161614784,0.231969049612911,0.502211335510158,0.369539618592258,29.8999622850381,0.1,0.165349161614784,0.231969049612911,0.502211335510158,0.369539618592258,29.8999622850381,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
2,20,400,0.1,"JC",NA,10000,"DNA","ts_00400_0020_002_0.1",0.085416389973399,0.1,0.1,0.214545439209174,0.151731898845287,14.0152271301529,0.103541611305311,0.177507870633029,0.238618735017276,0.39557612436166,0.355477665548798,19.7845739372719,0.103541611305311,0.177507870633029,0.238618735017276,0.39557612436166,0.355477665548798,19.7845739372719,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
3,20,400,0.1,"JC",NA,10000,"DNA","ts_00400_0020_003_0.1",0.0521282033376217,0.1,0.1,0.217249924281471,0.17049477336512,9.12962048282812,0.1,0.166017335979072,0.244437558748556,0.393487162260683,0.357722806597097,15.5857750873178,0.1,0.166017335979072,0.244437558748556,0.393487162260683,0.357722806597097,15.5857750873178,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
4,20,400,0.1,"JC",NA,10000,"DNA","ts_00400_0020_004_0.1",0.0575160020035626,0.1,0.1,0.184394221445194,0.18314035887826,3.01489729671396,0.1,0.183781058960369,0.254681714047466,0.368895857019757,0.399740419053296,5.54247553568738,0.1,0.183781058960369,0.254681714047466,0.368895857019757,0.399740419053296,5.54247553568738,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
5,20,400,0.1,"JC",NA,10000,"DNA","ts_00400_0020_005_0.1",0.0612330599076176,0.1,0.1,0.224483175745862,0.166506477123859,14.1021550244916,0.1,0.170185147056898,0.239085069244377,0.42412166425716,0.367136384835139,20.3675200848171,0.1,0.170185147056898,0.239085069244377,0.42412166425716,0.367136384835139,20.3675200848171,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
6,20,400,0.1,"JC",NA,10000,"DNA","ts_00400_0020_006_0.1",0.0434523339256942,0.1,0.1,0.176230821786433,0.16587411657865,1.87201297449049,0.1,0.179277003169983,0.254330935048842,0.361185399812175,0.395764689851582,3.61772121576182,0.1,0.179277003169983,0.254330935048842,0.361185399812175,0.395764689851582,3.61772121576182,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
7,20,400,0.1,"JC",NA,10000,"DNA","ts_00400_0020_007_0.1",0.0561393021195418,0.1,0.1,0.185427074319645,0.178800442544512,5.75740500919312,0.1,0.181235773581236,0.250850715575712,0.357542819576714,0.383199221810438,6.22480393739477,0.1,0.181235773581236,0.250850715575712,0.357542819576714,0.383199221810438,6.22480393739477,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
8,20,400,0.1,"JC",NA,10000,"DNA","ts_00400_0020_008_0.1",0.0632543530412252,0.1,0.1,0.227809915386246,0.160362182817355,26.5211017669755,0.1,0.16693550166766,0.228576565440466,0.684387298505348,0.360512394537988,149.358698983552,0.1,0.16693550166766,0.228576565440466,0.684387298505348,0.360512394537988,149.358698983552,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
9,20,400,0.1,"JC",NA,10000,"DNA","ts_00400_0020_009_0.1",0.0759015382046115,0.1,0.1,0.485899174414337,0.187662564325461,115.150417678531,0.102351341902198,0.189728613522396,0.25734552056247,0.679415771770686,0.407432496348411,115.150417678531,0.102351341902198,0.189728613522396,0.25734552056247,0.679415771770686,0.407432496348411,115.150417678531,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
10,20,400,0.1,"JC",NA,10000,"DNA","ts_00400_0020_010_0.1",0.0420619667114161,0.1,0.1,0.185445755790769,0.169236422338763,4.62355423712094,0.1,0.177422113721279,0.249911049582279,0.367538431365166,0.378968689275197,5.50619347337869,0.1,0.177422113721279,0.249911049582279,0.367538431365166,0.378968689275197,5.50619347337869,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
11,20,400,0.1,"JC",NA,10000,"DNA","ts_00400_0020_011_0.1",0.0555258779656377,0.1,0.1,0.243247876316758,0.175204677286695,13.7975063531926,0.1,0.181602977737686,0.257418368010435,0.520380898258142,0.387254875025112,41.6756885822734,0.1,0.181602977737686,0.257418368010435,0.520380898258142,0.387254875025112,41.6756885822734,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
12,20,400,0.1,"JC",NA,10000,"DNA","ts_00400_0020_012_0.1",0.0588081082448613,0.1,0.1,0.220880686163704,0.183215634711238,8.87764415855591,0.1,0.173630449364691,0.25733954236623,0.407749160086267,0.399943761035061,10.4395883293381,0.1,0.173630449364691,0.25733954236623,0.407749160086267,0.399943761035061,10.4395883293381,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
13,20,400,0.1,"JC",NA,10000,"DNA","ts_00400_0020_013_0.1",0.0788361570128718,0.1,0.1,0.177052175324852,0.167448467752764,2.73057572428681,0.1,0.172292622843664,0.248023246567451,0.352553463845913,0.404622121178795,4.03154728724916,0.1,0.172292622843664,0.248023246567451,0.352553463845913,0.404622121178795,4.03154728724916,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
14,20,400,0.1,"JC",NA,10000,"DNA","ts_00400_0020_014_0.1",0.0606568166032476,0.1,0.1,0.29149308749044,0.171606932841903,41.2157267557645,0.1,0.168705560485185,0.228484304086175,0.479428734409205,0.362415647190976,52.882236700869,0.1,0.168705560485185,0.228484304086175,0.479428734409205,0.362415647190976,52.882236700869,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
15,20,400,0.1,"JC",NA,10000,"DNA","ts_00400_0020_015_0.1",0.0558613688465337,0.1,0.1,0.24896215352125,0.169685082873889,12.0165049073773,0.1,0.169281208451539,0.244697218658152,0.455506270086595,0.357544693884803,30.3729416012082,0.1,0.169281208451539,0.244697218658152,0.455506270086595,0.357544693884803,30.3729416012082,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
16,20,400,0.1,"JC",NA,10000,"DNA","ts_00400_0020_016_0.1",0.0770944214451174,0.1,0.1,0.193711904371628,0.169351220185075,3.28071166675961,0.1,0.174561008404672,0.236053318631765,0.380949519603612,0.408161891669076,3.99972853048497,0.1,0.174561008404672,0.236053318631765,0.380949519603612,0.408161891669076,3.99972853048497,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
17,20,400,0.1,"JC",NA,10000,"DNA","ts_00400_0020_017_0.1",0.0658018338109722,0.1,0.1,0.253371282846,0.173914573372157,32.7154520736292,0.1,0.172224712669793,0.238901510875395,0.464883029779103,0.389914134958889,41.9241454142333,0.1,0.172224712669793,0.238901510875395,0.464883029779103,0.389914134958889,41.9241454142333,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
18,20,400,0.1,"JC",NA,10000,"DNA","ts_00400_0020_018_0.1",0.060764310576852,0.1,0.1,0.209482625211039,0.180323878094932,5.45894474365291,0.1,0.184018226472669,0.253080884581291,0.406868346035026,0.381161935233679,8.36007173511539,0.1,0.184018226472669,0.253080884581291,0.406868346035026,0.381161935233679,8.36007173511539,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
19,20,400,0.1,"JC",NA,10000,"DNA","ts_00400_0020_019_0.1",0.0766774231136854,0.1,0.1,0.218178689369015,0.190394708075562,5.77620840165713,0.1,0.176604863905691,0.249734427232958,0.389601842741545,0.386768682734937,6.56546106062592,0.1,0.176604863905691,0.249734427232958,0.389601842741545,0.386768682734937,6.56546106062592,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
20,20,400,0.1,"JC",NA,10000,"DNA","ts_00400_0020_020_0.1",0.0582069871606826,0.1,0.1,0.177786563396859,0.172121057221292,3.51584096774905,0.1,0.166511860939451,0.229343576188899,0.347534521541828,0.359855958210884,11.0248469348651,0.1,0.166511860939451,0.229343576188899,0.347534521541828,0.359855958210884,11.0248469348651,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
1,50,400,0.1,"JC",NA,10000,"DNA","ts_00400_0050_001_0.1",0.0752258486973189,0.1,0.1,0.366908485070216,0.170806043993253,53.4738218313805,0.1,0.204418244913395,0.281277298089586,0.742193584760749,0.445353656555778,102.314822626079,0.1,0.204418244913395,0.281277298089586,0.742193584760749,0.445353656555778,102.314822626079,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
2,50,400,0.1,"JC",NA,10000,"DNA","ts_00400_0050_002_0.1",0.0708158154734591,0.1,0.1,0.274163658884826,0.148474156376052,42.1575786860887,0.103762522422689,0.198350275905337,0.267858550816957,0.898900494544706,0.405471077467635,203.135934667488,0.103762522422689,0.198350275905337,0.267858550816957,0.898900494544706,0.405471077467635,203.135934667488,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
3,50,400,0.1,"JC",NA,10000,"DNA","ts_00400_0050_003_0.1",0.0707969328667638,0.1,0.102410264420345,1.46315155541294,0.168574541111476,521.073193144046,0.105740173862047,0.211056929426423,0.285082112251773,1.99852284398777,0.408203016892313,639.58545773781,0.105740173862047,0.211056929426423,0.285082112251773,1.99852284398777,0.408203016892313,639.58545773781,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
4,50,400,0.1,"JC",NA,10000,"DNA","ts_00400_0050_004_0.1",0.0791635588293396,0.1,0.1,0.447092950422054,0.153028391554614,111.281793900933,0.108029924896465,0.20153229815575,0.282601740817307,0.884952350074831,0.407892061489204,189.378369156669,0.108029924896465,0.20153229815575,0.282601740817307,0.884952350074831,0.407892061489204,189.378369156669,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
