"","row_id","num_reps","num_taxa","num_trees","tree_age","tree_depth_subspersite","recombination_value","recombination_type","speciation_rate","uid","alisim_gene_models","alisim_gene_tree_length","total_alignment_length","sequence_type","starting_tree_file","gene_tree_file","partition_file","output_alignment_file"
"1000",1000,10,100,200,5,0.005,0.4,"Ancient",0.1,"expB2_00200_0100_010_5_0.4_Ancient_0.1","JC",200,40000,"DNA","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B2/expB2_00200_0100_010_5_0.4_Ancient_0.1/expB2_00200_0100_010_5_0.4_Ancient_0.1_starting_tree.txt","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B2/expB2_00200_0100_010_5_0.4_Ancient_0.1/expB2_00200_0100_010_5_0.4_Ancient_0.1_ms_gene_trees.txt","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B2/expB2_00200_0100_010_5_0.4_Ancient_0.1/expB2_00200_0100_010_5_0.4_Ancient_0.1_partitions.nex","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B2/expB2_00200_0100_010_5_0.4_Ancient_0.1/expB2_00200_0100_010_5_0.4_Ancient_0.1_output_alignment.fa"
"1001",1001,1,10,200,50,0.05,0.4,"Ancient",0.1,"expB2_00200_0010_001_50_0.4_Ancient_0.1","JC",200,40000,"DNA","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B2/expB2_00200_0010_001_50_0.4_Ancient_0.1/expB2_00200_0010_001_50_0.4_Ancient_0.1_starting_tree.txt","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B2/expB2_00200_0010_001_50_0.4_Ancient_0.1/expB2_00200_0010_001_50_0.4_Ancient_0.1_ms_gene_trees.txt","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B2/expB2_00200_0010_001_50_0.4_Ancient_0.1/expB2_00200_0010_001_50_0.4_Ancient_0.1_partitions.nex","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B2/expB2_00200_0010_001_50_0.4_Ancient_0.1/expB2_00200_0010_001_50_0.4_Ancient_0.1_output_alignment.fa"
"1002",1002,2,10,200,50,0.05,0.4,"Ancient",0.1,"expB2_00200_0010_002_50_0.4_Ancient_0.1","JC",200,40000,"DNA","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B2/expB2_00200_0010_002_50_0.4_Ancient_0.1/expB2_00200_0010_002_50_0.4_Ancient_0.1_starting_tree.txt","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B2/expB2_00200_0010_002_50_0.4_Ancient_0.1/expB2_00200_0010_002_50_0.4_Ancient_0.1_ms_gene_trees.txt","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B2/expB2_00200_0010_002_50_0.4_Ancient_0.1/expB2_00200_0010_002_50_0.4_Ancient_0.1_partitions.nex","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B2/expB2_00200_0010_002_50_0.4_Ancient_0.1/expB2_00200_0010_002_50_0.4_Ancient_0.1_output_alignment.fa"
"1003",1003,3,10,200,50,0.05,0.4,"Ancient",0.1,"expB2_00200_0010_003_50_0.4_Ancient_0.1","JC",200,40000,"DNA","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B2/expB2_00200_0010_003_50_0.4_Ancient_0.1/expB2_00200_0010_003_50_0.4_Ancient_0.1_starting_tree.txt","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B2/expB2_00200_0010_003_50_0.4_Ancient_0.1/expB2_00200_0010_003_50_0.4_Ancient_0.1_ms_gene_trees.txt","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B2/expB2_00200_0010_003_50_0.4_Ancient_0.1/expB2_00200_0010_003_50_0.4_Ancient_0.1_partitions.nex","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B2/expB2_00200_0010_003_50_0.4_Ancient_0.1/expB2_00200_0010_003_50_0.4_Ancient_0.1_output_alignment.fa"
"1004",1004,4,10,200,50,0.05,0.4,"Ancient",0.1,"expB2_00200_0010_004_50_0.4_Ancient_0.1","JC",200,40000,"DNA","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B2/expB2_00200_0010_004_50_0.4_Ancient_0.1/expB2_00200_0010_004_50_0.4_Ancient_0.1_starting_tree.txt","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B2/expB2_00200_0010_004_50_0.4_Ancient_0.1/expB2_00200_0010_004_50_0.4_Ancient_0.1_ms_gene_trees.txt","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B2/expB2_00200_0010_004_50_0.4_Ancient_0.1/expB2_00200_0010_004_50_0.4_Ancient_0.1_partitions.nex","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B2/expB2_00200_0010_004_50_0.4_Ancient_0.1/expB2_00200_0010_004_50_0.4_Ancient_0.1_output_alignment.fa"
"1005",1005,5,10,200,50,0.05,0.4,"Ancient",0.1,"expB2_00200_0010_005_50_0.4_Ancient_0.1","JC",200,40000,"DNA","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B2/expB2_00200_0010_005_50_0.4_Ancient_0.1/expB2_00200_0010_005_50_0.4_Ancient_0.1_starting_tree.txt","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B2/expB2_00200_0010_005_50_0.4_Ancient_0.1/expB2_00200_0010_005_50_0.4_Ancient_0.1_ms_gene_trees.txt","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B2/expB2_00200_0010_005_50_0.4_Ancient_0.1/expB2_00200_0010_005_50_0.4_Ancient_0.1_partitions.nex","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B2/expB2_00200_0010_005_50_0.4_Ancient_0.1/expB2_00200_0010_005_50_0.4_Ancient_0.1_output_alignment.fa"
"1006",1006,6,10,200,50,0.05,0.4,"Ancient",0.1,"expB2_00200_0010_006_50_0.4_Ancient_0.1","JC",200,40000,"DNA","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B2/expB2_00200_0010_006_50_0.4_Ancient_0.1/expB2_00200_0010_006_50_0.4_Ancient_0.1_starting_tree.txt","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B2/expB2_00200_0010_006_50_0.4_Ancient_0.1/expB2_00200_0010_006_50_0.4_Ancient_0.1_ms_gene_trees.txt","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B2/expB2_00200_0010_006_50_0.4_Ancient_0.1/expB2_00200_0010_006_50_0.4_Ancient_0.1_partitions.nex","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B2/expB2_00200_0010_006_50_0.4_Ancient_0.1/expB2_00200_0010_006_50_0.4_Ancient_0.1_output_alignment.fa"
"1007",1007,7,10,200,50,0.05,0.4,"Ancient",0.1,"expB2_00200_0010_007_50_0.4_Ancient_0.1","JC",200,40000,"DNA","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B2/expB2_00200_0010_007_50_0.4_Ancient_0.1/expB2_00200_0010_007_50_0.4_Ancient_0.1_starting_tree.txt","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B2/expB2_00200_0010_007_50_0.4_Ancient_0.1/expB2_00200_0010_007_50_0.4_Ancient_0.1_ms_gene_trees.txt","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B2/expB2_00200_0010_007_50_0.4_Ancient_0.1/expB2_00200_0010_007_50_0.4_Ancient_0.1_partitions.nex","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B2/expB2_00200_0010_007_50_0.4_Ancient_0.1/expB2_00200_0010_007_50_0.4_Ancient_0.1_output_alignment.fa"
"1008",1008,8,10,200,50,0.05,0.4,"Ancient",0.1,"expB2_00200_0010_008_50_0.4_Ancient_0.1","JC",200,40000,"DNA","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B2/expB2_00200_0010_008_50_0.4_Ancient_0.1/expB2_00200_0010_008_50_0.4_Ancient_0.1_starting_tree.txt","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B2/expB2_00200_0010_008_50_0.4_Ancient_0.1/expB2_00200_0010_008_50_0.4_Ancient_0.1_ms_gene_trees.txt","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B2/expB2_00200_0010_008_50_0.4_Ancient_0.1/expB2_00200_0010_008_50_0.4_Ancient_0.1_partitions.nex","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B2/expB2_00200_0010_008_50_0.4_Ancient_0.1/expB2_00200_0010_008_50_0.4_Ancient_0.1_output_alignment.fa"
"1009",1009,9,10,200,50,0.05,0.4,"Ancient",0.1,"expB2_00200_0010_009_50_0.4_Ancient_0.1","JC",200,40000,"DNA","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B2/expB2_00200_0010_009_50_0.4_Ancient_0.1/expB2_00200_0010_009_50_0.4_Ancient_0.1_starting_tree.txt","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B2/expB2_00200_0010_009_50_0.4_Ancient_0.1/expB2_00200_0010_009_50_0.4_Ancient_0.1_ms_gene_trees.txt","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B2/expB2_00200_0010_009_50_0.4_Ancient_0.1/expB2_00200_0010_009_50_0.4_Ancient_0.1_partitions.nex","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B2/expB2_00200_0010_009_50_0.4_Ancient_0.1/expB2_00200_0010_009_50_0.4_Ancient_0.1_output_alignment.fa"
"1010",1010,10,10,200,50,0.05,0.4,"Ancient",0.1,"expB2_00200_0010_010_50_0.4_Ancient_0.1","JC",200,40000,"DNA","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B2/expB2_00200_0010_010_50_0.4_Ancient_0.1/expB2_00200_0010_010_50_0.4_Ancient_0.1_starting_tree.txt","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B2/expB2_00200_0010_010_50_0.4_Ancient_0.1/expB2_00200_0010_010_50_0.4_Ancient_0.1_ms_gene_trees.txt","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B2/expB2_00200_0010_010_50_0.4_Ancient_0.1/expB2_00200_0010_010_50_0.4_Ancient_0.1_partitions.nex","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B2/expB2_00200_0010_010_50_0.4_Ancient_0.1/expB2_00200_0010_010_50_0.4_Ancient_0.1_output_alignment.fa"
"1011",1011,1,20,200,50,0.05,0.4,"Ancient",0.1,"expB2_00200_0020_001_50_0.4_Ancient_0.1","JC",200,40000,"DNA","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B2/expB2_00200_0020_001_50_0.4_Ancient_0.1/expB2_00200_0020_001_50_0.4_Ancient_0.1_starting_tree.txt","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B2/expB2_00200_0020_001_50_0.4_Ancient_0.1/expB2_00200_0020_001_50_0.4_Ancient_0.1_ms_gene_trees.txt","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B2/expB2_00200_0020_001_50_0.4_Ancient_0.1/expB2_00200_0020_001_50_0.4_Ancient_0.1_partitions.nex","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B2/expB2_00200_0020_001_50_0.4_Ancient_0.1/expB2_00200_0020_001_50_0.4_Ancient_0.1_output_alignment.fa"
"1012",1012,2,20,200,50,0.05,0.4,"Ancient",0.1,"expB2_00200_0020_002_50_0.4_Ancient_0.1","JC",200,40000,"DNA","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B2/expB2_00200_0020_002_50_0.4_Ancient_0.1/expB2_00200_0020_002_50_0.4_Ancient_0.1_starting_tree.txt","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B2/expB2_00200_0020_002_50_0.4_Ancient_0.1/expB2_00200_0020_002_50_0.4_Ancient_0.1_ms_gene_trees.txt","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B2/expB2_00200_0020_002_50_0.4_Ancient_0.1/expB2_00200_0020_002_50_0.4_Ancient_0.1_partitions.nex","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B2/expB2_00200_0020_002_50_0.4_Ancient_0.1/expB2_00200_0020_002_50_0.4_Ancient_0.1_output_alignment.fa"
"1013",1013,3,20,200,50,0.05,0.4,"Ancient",0.1,"expB2_00200_0020_003_50_0.4_Ancient_0.1","JC",200,40000,"DNA","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B2/expB2_00200_0020_003_50_0.4_Ancient_0.1/expB2_00200_0020_003_50_0.4_Ancient_0.1_starting_tree.txt","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B2/expB2_00200_0020_003_50_0.4_Ancient_0.1/expB2_00200_0020_003_50_0.4_Ancient_0.1_ms_gene_trees.txt","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B2/expB2_00200_0020_003_50_0.4_Ancient_0.1/expB2_00200_0020_003_50_0.4_Ancient_0.1_partitions.nex","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B2/expB2_00200_0020_003_50_0.4_Ancient_0.1/expB2_00200_0020_003_50_0.4_Ancient_0.1_output_alignment.fa"
"1014",1014,4,20,200,50,0.05,0.4,"Ancient",0.1,"expB2_00200_0020_004_50_0.4_Ancient_0.1","JC",200,40000,"DNA","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B2/expB2_00200_0020_004_50_0.4_Ancient_0.1/expB2_00200_0020_004_50_0.4_Ancient_0.1_starting_tree.txt","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B2/expB2_00200_0020_004_50_0.4_Ancient_0.1/expB2_00200_0020_004_50_0.4_Ancient_0.1_ms_gene_trees.txt","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B2/expB2_00200_0020_004_50_0.4_Ancient_0.1/expB2_00200_0020_004_50_0.4_Ancient_0.1_partitions.nex","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B2/expB2_00200_0020_004_50_0.4_Ancient_0.1/expB2_00200_0020_004_50_0.4_Ancient_0.1_output_alignment.fa"
"1015",1015,5,20,200,50,0.05,0.4,"Ancient",0.1,"expB2_00200_0020_005_50_0.4_Ancient_0.1","JC",200,40000,"DNA","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B2/expB2_00200_0020_005_50_0.4_Ancient_0.1/expB2_00200_0020_005_50_0.4_Ancient_0.1_starting_tree.txt","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B2/expB2_00200_0020_005_50_0.4_Ancient_0.1/expB2_00200_0020_005_50_0.4_Ancient_0.1_ms_gene_trees.txt","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B2/expB2_00200_0020_005_50_0.4_Ancient_0.1/expB2_00200_0020_005_50_0.4_Ancient_0.1_partitions.nex","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B2/expB2_00200_0020_005_50_0.4_Ancient_0.1/expB2_00200_0020_005_50_0.4_Ancient_0.1_output_alignment.fa"
"1016",1016,6,20,200,50,0.05,0.4,"Ancient",0.1,"expB2_00200_0020_006_50_0.4_Ancient_0.1","JC",200,40000,"DNA","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B2/expB2_00200_0020_006_50_0.4_Ancient_0.1/expB2_00200_0020_006_50_0.4_Ancient_0.1_starting_tree.txt","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B2/expB2_00200_0020_006_50_0.4_Ancient_0.1/expB2_00200_0020_006_50_0.4_Ancient_0.1_ms_gene_trees.txt","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B2/expB2_00200_0020_006_50_0.4_Ancient_0.1/expB2_00200_0020_006_50_0.4_Ancient_0.1_partitions.nex","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B2/expB2_00200_0020_006_50_0.4_Ancient_0.1/expB2_00200_0020_006_50_0.4_Ancient_0.1_output_alignment.fa"
"1017",1017,7,20,200,50,0.05,0.4,"Ancient",0.1,"expB2_00200_0020_007_50_0.4_Ancient_0.1","JC",200,40000,"DNA","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B2/expB2_00200_0020_007_50_0.4_Ancient_0.1/expB2_00200_0020_007_50_0.4_Ancient_0.1_starting_tree.txt","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B2/expB2_00200_0020_007_50_0.4_Ancient_0.1/expB2_00200_0020_007_50_0.4_Ancient_0.1_ms_gene_trees.txt","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B2/expB2_00200_0020_007_50_0.4_Ancient_0.1/expB2_00200_0020_007_50_0.4_Ancient_0.1_partitions.nex","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B2/expB2_00200_0020_007_50_0.4_Ancient_0.1/expB2_00200_0020_007_50_0.4_Ancient_0.1_output_alignment.fa"
"1018",1018,8,20,200,50,0.05,0.4,"Ancient",0.1,"expB2_00200_0020_008_50_0.4_Ancient_0.1","JC",200,40000,"DNA","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B2/expB2_00200_0020_008_50_0.4_Ancient_0.1/expB2_00200_0020_008_50_0.4_Ancient_0.1_starting_tree.txt","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B2/expB2_00200_0020_008_50_0.4_Ancient_0.1/expB2_00200_0020_008_50_0.4_Ancient_0.1_ms_gene_trees.txt","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B2/expB2_00200_0020_008_50_0.4_Ancient_0.1/expB2_00200_0020_008_50_0.4_Ancient_0.1_partitions.nex","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B2/expB2_00200_0020_008_50_0.4_Ancient_0.1/expB2_00200_0020_008_50_0.4_Ancient_0.1_output_alignment.fa"
"1019",1019,9,20,200,50,0.05,0.4,"Ancient",0.1,"expB2_00200_0020_009_50_0.4_Ancient_0.1","JC",200,40000,"DNA","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B2/expB2_00200_0020_009_50_0.4_Ancient_0.1/expB2_00200_0020_009_50_0.4_Ancient_0.1_starting_tree.txt","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B2/expB2_00200_0020_009_50_0.4_Ancient_0.1/expB2_00200_0020_009_50_0.4_Ancient_0.1_ms_gene_trees.txt","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B2/expB2_00200_0020_009_50_0.4_Ancient_0.1/expB2_00200_0020_009_50_0.4_Ancient_0.1_partitions.nex","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B2/expB2_00200_0020_009_50_0.4_Ancient_0.1/expB2_00200_0020_009_50_0.4_Ancient_0.1_output_alignment.fa"
"1020",1020,10,20,200,50,0.05,0.4,"Ancient",0.1,"expB2_00200_0020_010_50_0.4_Ancient_0.1","JC",200,40000,"DNA","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B2/expB2_00200_0020_010_50_0.4_Ancient_0.1/expB2_00200_0020_010_50_0.4_Ancient_0.1_starting_tree.txt","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B2/expB2_00200_0020_010_50_0.4_Ancient_0.1/expB2_00200_0020_010_50_0.4_Ancient_0.1_ms_gene_trees.txt","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B2/expB2_00200_0020_010_50_0.4_Ancient_0.1/expB2_00200_0020_010_50_0.4_Ancient_0.1_partitions.nex","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B2/expB2_00200_0020_010_50_0.4_Ancient_0.1/expB2_00200_0020_010_50_0.4_Ancient_0.1_output_alignment.fa"
"1021",1021,1,50,200,50,0.05,0.4,"Ancient",0.1,"expB2_00200_0050_001_50_0.4_Ancient_0.1","JC",200,40000,"DNA","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B2/expB2_00200_0050_001_50_0.4_Ancient_0.1/expB2_00200_0050_001_50_0.4_Ancient_0.1_starting_tree.txt","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B2/expB2_00200_0050_001_50_0.4_Ancient_0.1/expB2_00200_0050_001_50_0.4_Ancient_0.1_ms_gene_trees.txt","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B2/expB2_00200_0050_001_50_0.4_Ancient_0.1/expB2_00200_0050_001_50_0.4_Ancient_0.1_partitions.nex","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B2/expB2_00200_0050_001_50_0.4_Ancient_0.1/expB2_00200_0050_001_50_0.4_Ancient_0.1_output_alignment.fa"
"1022",1022,2,50,200,50,0.05,0.4,"Ancient",0.1,"expB2_00200_0050_002_50_0.4_Ancient_0.1","JC",200,40000,"DNA","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B2/expB2_00200_0050_002_50_0.4_Ancient_0.1/expB2_00200_0050_002_50_0.4_Ancient_0.1_starting_tree.txt","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B2/expB2_00200_0050_002_50_0.4_Ancient_0.1/expB2_00200_0050_002_50_0.4_Ancient_0.1_ms_gene_trees.txt","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B2/expB2_00200_0050_002_50_0.4_Ancient_0.1/expB2_00200_0050_002_50_0.4_Ancient_0.1_partitions.nex","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B2/expB2_00200_0050_002_50_0.4_Ancient_0.1/expB2_00200_0050_002_50_0.4_Ancient_0.1_output_alignment.fa"
"1023",1023,3,50,200,50,0.05,0.4,"Ancient",0.1,"expB2_00200_0050_003_50_0.4_Ancient_0.1","JC",200,40000,"DNA","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B2/expB2_00200_0050_003_50_0.4_Ancient_0.1/expB2_00200_0050_003_50_0.4_Ancient_0.1_starting_tree.txt","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B2/expB2_00200_0050_003_50_0.4_Ancient_0.1/expB2_00200_0050_003_50_0.4_Ancient_0.1_ms_gene_trees.txt","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B2/expB2_00200_0050_003_50_0.4_Ancient_0.1/expB2_00200_0050_003_50_0.4_Ancient_0.1_partitions.nex","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B2/expB2_00200_0050_003_50_0.4_Ancient_0.1/expB2_00200_0050_003_50_0.4_Ancient_0.1_output_alignment.fa"
"1024",1024,4,50,200,50,0.05,0.4,"Ancient",0.1,"expB2_00200_0050_004_50_0.4_Ancient_0.1","JC",200,40000,"DNA","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B2/expB2_00200_0050_004_50_0.4_Ancient_0.1/expB2_00200_0050_004_50_0.4_Ancient_0.1_starting_tree.txt","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B2/expB2_00200_0050_004_50_0.4_Ancient_0.1/expB2_00200_0050_004_50_0.4_Ancient_0.1_ms_gene_trees.txt","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B2/expB2_00200_0050_004_50_0.4_Ancient_0.1/expB2_00200_0050_004_50_0.4_Ancient_0.1_partitions.nex","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B2/expB2_00200_0050_004_50_0.4_Ancient_0.1/expB2_00200_0050_004_50_0.4_Ancient_0.1_output_alignment.fa"
"1025",1025,5,50,200,50,0.05,0.4,"Ancient",0.1,"expB2_00200_0050_005_50_0.4_Ancient_0.1","JC",200,40000,"DNA","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B2/expB2_00200_0050_005_50_0.4_Ancient_0.1/expB2_00200_0050_005_50_0.4_Ancient_0.1_starting_tree.txt","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B2/expB2_00200_0050_005_50_0.4_Ancient_0.1/expB2_00200_0050_005_50_0.4_Ancient_0.1_ms_gene_trees.txt","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B2/expB2_00200_0050_005_50_0.4_Ancient_0.1/expB2_00200_0050_005_50_0.4_Ancient_0.1_partitions.nex","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B2/expB2_00200_0050_005_50_0.4_Ancient_0.1/expB2_00200_0050_005_50_0.4_Ancient_0.1_output_alignment.fa"
"1026",1026,6,50,200,50,0.05,0.4,"Ancient",0.1,"expB2_00200_0050_006_50_0.4_Ancient_0.1","JC",200,40000,"DNA","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B2/expB2_00200_0050_006_50_0.4_Ancient_0.1/expB2_00200_0050_006_50_0.4_Ancient_0.1_starting_tree.txt","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B2/expB2_00200_0050_006_50_0.4_Ancient_0.1/expB2_00200_0050_006_50_0.4_Ancient_0.1_ms_gene_trees.txt","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B2/expB2_00200_0050_006_50_0.4_Ancient_0.1/expB2_00200_0050_006_50_0.4_Ancient_0.1_partitions.nex","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B2/expB2_00200_0050_006_50_0.4_Ancient_0.1/expB2_00200_0050_006_50_0.4_Ancient_0.1_output_alignment.fa"
"1027",1027,7,50,200,50,0.05,0.4,"Ancient",0.1,"expB2_00200_0050_007_50_0.4_Ancient_0.1","JC",200,40000,"DNA","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B2/expB2_00200_0050_007_50_0.4_Ancient_0.1/expB2_00200_0050_007_50_0.4_Ancient_0.1_starting_tree.txt","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B2/expB2_00200_0050_007_50_0.4_Ancient_0.1/expB2_00200_0050_007_50_0.4_Ancient_0.1_ms_gene_trees.txt","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B2/expB2_00200_0050_007_50_0.4_Ancient_0.1/expB2_00200_0050_007_50_0.4_Ancient_0.1_partitions.nex","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B2/expB2_00200_0050_007_50_0.4_Ancient_0.1/expB2_00200_0050_007_50_0.4_Ancient_0.1_output_alignment.fa"
